y,x,osmid,highway,geometry
45.471765,-122.743028,40759498,turning_circle,POINT (-122.743028 45.471765)
45.4844913,-122.7416963,40759516,,POINT (-122.7416963 45.4844913)
45.498159,-122.699933,40759609,,POINT (-122.699933 45.498159)
45.497602,-122.700536,40759630,,POINT (-122.700536 45.497602)
45.498162,-122.700891,40759645,turning_circle,POINT (-122.700891 45.498162)
45.4999457,-122.701067,40759652,turning_circle,POINT (-122.701067 45.4999457)
45.581867,-122.775271,40759659,,POINT (-122.775271 45.581867)
45.583056,-122.776251,40759665,,POINT (-122.776251 45.583056)
45.488095,-122.5347454,40759885,,POINT (-122.5347454 45.488095)
45.488228,-122.55031,40759963,turning_circle,POINT (-122.55031 45.488228)
45.4876909,-122.5433867,40759973,,POINT (-122.5433867 45.4876909)
45.4876932,-122.542981,40759974,,POINT (-122.542981 45.4876932)
45.488789,-122.591747,40760011,,POINT (-122.591747 45.488789)
45.489074,-122.60312,40760021,,POINT (-122.60312 45.489074)
45.4879672,-122.5358151,40760081,,POINT (-122.5358151 45.4879672)
45.5281738,-122.5948568,40760145,,POINT (-122.5948568 45.5281738)
45.4833001,-122.6852151,40760205,,POINT (-122.6852151 45.4833001)
45.5023142,-122.6517261,40760388,,POINT (-122.6517261 45.5023142)
45.5947275,-122.7466774,40760486,,POINT (-122.7466774 45.5947275)
45.538188,-122.49873,40760516,turning_circle,POINT (-122.49873 45.538188)
45.537994,-122.520915,40760521,turning_circle,POINT (-122.520915 45.537994)
45.591118,-122.7105557,40760674,turning_circle,POINT (-122.7105557 45.591118)
45.6016584,-122.6644786,40760683,,POINT (-122.6644786 45.6016584)
45.4511689,-122.734956,40760710,,POINT (-122.734956 45.4511689)
45.551882,-122.515596,40760833,,POINT (-122.515596 45.551882)
45.55195,-122.515666,40760834,turning_circle,POINT (-122.515666 45.55195)
45.546841,-122.515415,40760939,,POINT (-122.515415 45.546841)
45.6132925,-122.7984583,40761058,,POINT (-122.7984583 45.6132925)
45.5336403,-122.6596338,40761113,,POINT (-122.6596338 45.5336403)
45.5336134,-122.651512,40761120,,POINT (-122.651512 45.5336134)
45.5335925,-122.6430125,40761127,,POINT (-122.6430125 45.5335925)
45.5337313,-122.6303069,40761692,,POINT (-122.6303069 45.5337313)
45.5337635,-122.6364951,40761700,,POINT (-122.6364951 45.5337635)
45.476452,-122.6536433,40761940,,POINT (-122.6536433 45.476452)
45.4776602,-122.5621939,40761967,turning_circle,POINT (-122.5621939 45.4776602)
45.476534,-122.606782,40761973,,POINT (-122.606782 45.476534)
45.4777071,-122.5205513,40761985,turning_circle,POINT (-122.5205513 45.4777071)
45.4766639,-122.5642029,40761992,turning_circle,POINT (-122.5642029 45.4766639)
45.5100136,-122.6961333,40762010,,POINT (-122.6961333 45.5100136)
45.5112639,-122.7007262,40762016,,POINT (-122.7007262 45.5112639)
45.454017,-122.715357,40762287,,POINT (-122.715357 45.454017)
45.452466,-122.715398,40762294,,POINT (-122.715398 45.452466)
45.4707277,-122.7153889,40762310,,POINT (-122.7153889 45.4707277)
45.4695998,-122.7153804,40762322,,POINT (-122.7153804 45.4695998)
45.4627428,-122.715385,40762338,,POINT (-122.715385 45.4627428)
45.451443,-122.7154241,40762357,,POINT (-122.7154241 45.451443)
45.4430021,-122.715023,40762364,,POINT (-122.715023 45.4430021)
45.447419,-122.715104,40762380,,POINT (-122.715104 45.447419)
45.45824,-122.715435,40762416,,POINT (-122.715435 45.45824)
