y,x,osmid,ref,highway,geometry
52.5652055,13.3355015,172539,,,POINT (13.3355015 52.5652055)
52.567033,13.3466053,172545,,,POINT (13.3466053 52.567033)
52.567738,13.3522545,172546,,,POINT (13.3522545 52.567738)
52.5640768,13.339564,172547,,,POINT (13.339564 52.5640768)
52.5633975,13.3429006,172549,,,POINT (13.3429006 52.5633975)
52.5587807,13.3373679,172558,,,POINT (13.3373679 52.5587807)
52.5626152,13.3306441,172562,,,POINT (13.3306441 52.5626152)
52.5640457,13.3277078,172564,,,POINT (13.3277078 52.5640457)
52.5659103,13.3202135,172566,,,POINT (13.3202135 52.5659103)
52.5746796,13.3460089,172586,,,POINT (13.3460089 52.5746796)
52.573666,13.3521078,172587,,,POINT (13.3521078 52.573666)
52.5732494,13.3589742,172589,,,POINT (13.3589742 52.5732494)
52.5703344,13.3608121,172594,,,POINT (13.3608121 52.5703344)
52.5115569,13.2862166,458330,7,motorway_junction,POINT (13.2862166 52.5115569)
52.5142646,13.2864666,458334,,,POINT (13.2864666 52.5142646)
52.5321687,13.2866424,458350,4,motorway_junction,POINT (13.2866424 52.5321687)
52.494839,13.2678883,458356,1,motorway_junction,POINT (13.2678883 52.494839)
52.4996552,13.2786268,458362,,,POINT (13.2786268 52.4996552)
52.5002536,13.2803717,458365,,,POINT (13.2803717 52.5002536)
52.5396169,13.2953729,484078,,,POINT (13.2953729 52.5396169)
52.5465246,13.2994775,484082,10,motorway_junction,POINT (13.2994775 52.5465246)
52.5163525,13.2843518,484102,,,POINT (13.2843518 52.5163525)
52.5107227,13.2850888,484107,,,POINT (13.2850888 52.5107227)
52.5081564,13.283215,484110,8,motorway_junction,POINT (13.283215 52.5081564)
52.5438613,13.2972841,484119,,,POINT (13.2972841 52.5438613)
52.5396399,13.2948933,484121,,,POINT (13.2948933 52.5396399)
52.4672799,13.2343356,484243,2,motorway_junction,POINT (13.2343356 52.4672799)
52.4712229,13.2393194,484245,,,POINT (13.2393194 52.4712229)
52.471589,13.239473,484282,2,motorway_junction,POINT (13.239473 52.471589)
52.4674518,13.2342308,484285,,,POINT (13.2342308 52.4674518)
52.4364773,13.1950953,484310,3,motorway_junction,POINT (13.1950953 52.4364773)
52.4168594,13.1966676,484322,,,POINT (13.1966676 52.4168594)
52.5563121,13.3081881,530161,,,POINT (13.3081881 52.5563121)
52.560427,13.3218626,530168,,,POINT (13.3218626 52.560427)
52.5616065,13.3261419,530176,,,POINT (13.3261419 52.5616065)
52.562555,13.3267151,530177,,,POINT (13.3267151 52.562555)
52.5605205,13.3217215,530190,,,POINT (13.3217215 52.5605205)
52.556452,13.307804,530197,,,POINT (13.307804 52.556452)
52.554673,13.3061189,530199,,,POINT (13.3061189 52.554673)
52.5734198,13.3590031,530202,,,POINT (13.3590031 52.5734198)
52.5738056,13.352136,530205,,,POINT (13.352136 52.5738056)
52.5743971,13.3478271,530215,,,POINT (13.3478271 52.5743971)
52.5587091,13.337277,530225,,,POINT (13.337277 52.5587091)
52.5735131,13.3315134,530247,,,POINT (13.3315134 52.5735131)
52.5692466,13.3300067,530256,,,POINT (13.3300067 52.5692466)
52.5641459,13.3278399,530262,,,POINT (13.3278399 52.5641459)
52.5758061,13.3479332,530283,,,POINT (13.3479332 52.5758061)
52.575514,13.3492602,530284,,,POINT (13.3492602 52.575514)
52.5747311,13.3542954,530287,,,POINT (13.3542954 52.5747311)
52.5745502,13.3562021,530288,,,POINT (13.3562021 52.5745502)
52.5774346,13.3479569,530293,,,POINT (13.3479569 52.5774346)
52.5758387,13.3477435,530309,,,POINT (13.3477435 52.5758387)
52.5744221,13.3476751,530311,,,POINT (13.3476751 52.5744221)
52.5674533,13.3514095,530312,,,POINT (13.3514095 52.5674533)
52.5678354,13.3526642,530313,,,POINT (13.3526642 52.5678354)
52.5659882,13.3202511,530318,,,POINT (13.3202511 52.5659882)
52.5669024,13.3164761,530319,,,POINT (13.3164761 52.5669024)
52.5684675,13.3547004,530323,,,POINT (13.3547004 52.5684675)
52.5674192,13.3511359,530340,,,POINT (13.3511359 52.5674192)
52.5625513,13.3304715,530351,,,POINT (13.3304715 52.5625513)
52.5705371,13.3345325,530376,,,POINT (13.3345325 52.5705371)
52.5733934,13.3346526,530380,,,POINT (13.3346526 52.5733934)
52.5265215,13.4477657,12614600,,,POINT (13.4477657 52.5265215)
52.512938,13.4816429,12614606,,,POINT (13.4816429 52.512938)
52.5104911,13.5187785,12614629,,,POINT (13.5187785 52.5104911)
52.5134631,13.5188501,12614635,,,POINT (13.5188501 52.5134631)
52.5375413,13.4287152,12614644,,,POINT (13.4287152 52.5375413)
52.5295609,13.4444757,12614650,,,POINT (13.4444757 52.5295609)
52.5141418,13.4696325,12614651,,,POINT (13.4696325 52.5141418)
52.5223772,13.4506178,12614653,,,POINT (13.4506178 52.5223772)
52.5147774,13.4633349,12614667,,,POINT (13.4633349 52.5147774)
52.5134573,13.5191924,12614668,,,POINT (13.5191924 52.5134573)
52.5104492,13.5191499,12614672,,,POINT (13.5191499 52.5104492)
52.5098901,13.5177311,12614675,,,POINT (13.5177311 52.5098901)
52.5100388,13.5137063,12614678,,,POINT (13.5137063 52.5100388)
52.5342644,13.4374057,12614681,,,POINT (13.4374057 52.5342644)
52.5096136,13.5175412,12614682,,,POINT (13.5175412 52.5096136)
52.5134272,13.4768541,12614683,,,POINT (13.4768541 52.5134272)
52.5517188,13.4304841,12615161,,,POINT (13.4304841 52.5517188)
52.5565169,13.4292351,12615171,,,POINT (13.4292351 52.5565169)
52.5510442,13.4299934,12615173,,,POINT (13.4299934 52.5510442)
52.5830418,13.4286107,12615195,,,POINT (13.4286107 52.5830418)
52.6274264,13.4278594,12696810,2,motorway_junction,POINT (13.4278594 52.6274264)
52.5162188,13.2606308,16541457,,,POINT (13.2606308 52.5162188)
52.5160997,13.2549332,16541459,,,POINT (13.2549332 52.5160997)
52.5156244,13.250268,16541461,,,POINT (13.250268 52.5156244)
52.5149222,13.2486159,16541462,,,POINT (13.2486159 52.5149222)
52.5119743,13.2404682,16541464,,,POINT (13.2404682 52.5119743)
52.5075329,13.2422722,16541465,,,POINT (13.2422722 52.5075329)
52.5163368,13.2571384,16541466,,,POINT (13.2571384 52.5163368)
52.5100401,13.2711423,16541467,,,POINT (13.2711423 52.5100401)
52.5097265,13.2715418,16541468,,,POINT (13.2715418 52.5097265)
52.5088519,13.2725809,16541469,,,POINT (13.2725809 52.5088519)
52.5063783,13.2802193,16541471,,,POINT (13.2802193 52.5063783)
52.5090363,13.2716159,16541474,,,POINT (13.2716159 52.5090363)
52.5086783,13.2611599,16541478,,,POINT (13.2611599 52.5086783)
52.5009116,13.267088,16541483,,,POINT (13.267088 52.5009116)
52.4990572,13.2712059,16541486,,,POINT (13.2712059 52.4990572)
52.4998984,13.2735408,16541488,,,POINT (13.2735408 52.4998984)
52.5343951,13.3005351,16541571,3,motorway_junction,POINT (13.3005351 52.5343951)
52.5344388,13.3015965,16541572,,,POINT (13.3015965 52.5344388)
52.537494,13.3221584,16541579,,,POINT (13.3221584 52.537494)
52.5374665,13.3230381,16541582,2,motorway_junction,POINT (13.3230381 52.5374665)
52.5464255,13.3439163,16541593,,,POINT (13.3439163 52.5464255)
52.5461756,13.3442631,16541594,,,POINT (13.3442631 52.5461756)
52.5477079,13.3463516,16541595,,,POINT (13.3463516 52.5477079)
52.5474624,13.3466944,16541596,,,POINT (13.3466944 52.5474624)
52.5538876,13.4143885,16541696,,,POINT (13.4143885 52.5538876)
52.5528431,13.424073,16541698,,,POINT (13.424073 52.5528431)
52.552182,13.42708,16541699,,,POINT (13.42708 52.552182)
52.5524274,13.4273235,16541700,,,POINT (13.4273235 52.5524274)
52.550953,13.430239,16541701,,,POINT (13.430239 52.550953)
52.5512512,13.430375,16541702,,,POINT (13.430375 52.5512512)
52.5513525,13.4301195,16541703,,,POINT (13.4301195 52.5513525)
52.5477548,13.43953,16541704,,,POINT (13.43953 52.5477548)
52.5473603,13.4391511,16541705,,,POINT (13.4391511 52.5473603)
52.5529792,13.4485363,16541707,,,POINT (13.4485363 52.5529792)
52.5531291,13.4487952,16541708,,,POINT (13.4487952 52.5531291)
52.5530546,13.4493277,16541709,,,POINT (13.4493277 52.5530546)
52.5560308,13.4554467,16541710,,,POINT (13.4554467 52.5560308)
52.5548556,13.458093,16541711,,,POINT (13.458093 52.5548556)
52.5569967,13.4600342,16541712,,,POINT (13.4600342 52.5569967)
52.5592851,13.4550323,16541713,,,POINT (13.4550323 52.5592851)
52.5115929,13.3052216,17777144,,,POINT (13.3052216 52.5115929)
52.5118617,13.3093302,17777145,,,POINT (13.3093302 52.5118617)
52.4268205,13.2178153,18244390,,,POINT (13.2178153 52.4268205)
52.4241355,13.2194169,18244391,,,POINT (13.2194169 52.4241355)
52.4264307,13.2180478,18244392,,,POINT (13.2180478 52.4264307)
52.4256679,13.2185028,18244393,,,POINT (13.2185028 52.4256679)
52.425005,13.2188983,18244394,,,POINT (13.2188983 52.425005)
52.4273435,13.2147989,18244395,,,POINT (13.2147989 52.4273435)
52.4225047,13.2178392,18244396,,,POINT (13.2178392 52.4225047)
52.423846,13.2167937,18244397,,,POINT (13.2167937 52.423846)
52.4244874,13.2165032,18244398,,,POINT (13.2165032 52.4244874)
52.4252568,13.2161173,18244399,,,POINT (13.2161173 52.4252568)
52.4259082,13.2157057,18244400,,,POINT (13.2157057 52.4259082)
52.4265053,13.2266888,18244401,,,POINT (13.2266888 52.4265053)
52.4252985,13.2237212,18244402,,,POINT (13.2237212 52.4252985)
52.4249173,13.2226105,18244403,,,POINT (13.2226105 52.4249173)
52.4247265,13.2220633,18244404,,,POINT (13.2220633 52.4247265)
52.4251063,13.2231642,18244405,,,POINT (13.2231642 52.4251063)
52.4244744,13.2209506,18244406,,,POINT (13.2209506 52.4244744)
52.4242165,13.219812,18244407,,,POINT (13.219812 52.4242165)
52.4240475,13.2186422,18244408,,,POINT (13.2186422 52.4240475)
52.4230319,13.2191211,18244410,,turning_circle,POINT (13.2191211 52.4230319)
52.4233785,13.2202039,18244411,,,POINT (13.2202039 52.4233785)
52.4237565,13.2213946,18244412,,,POINT (13.2213946 52.4237565)
52.4241123,13.2225354,18244413,,,POINT (13.2225354 52.4241123)
52.4244122,13.2237935,18244414,,,POINT (13.2237935 52.4244122)
52.4261999,13.2211269,18244415,,,POINT (13.2211269 52.4261999)
52.4266945,13.223309,18244416,,,POINT (13.223309 52.4266945)
52.4295059,13.2241565,18244417,,,POINT (13.2241565 52.4295059)
52.4280255,13.217803,18244419,,,POINT (13.217803 52.4280255)
52.4263259,13.2216828,18244422,,,POINT (13.2216828 52.4263259)
52.426585,13.2228259,18244423,,,POINT (13.2228259 52.426585)
52.4057391,13.5566095,20246072,,,POINT (13.5566095 52.4057391)
52.4198767,13.5642726,20246097,,,POINT (13.5642726 52.4198767)
52.4917137,13.4577131,20246103,,,POINT (13.4577131 52.4917137)
52.4972413,13.4644327,20246105,,,POINT (13.4644327 52.4972413)
52.4974197,13.4646667,20246107,,,POINT (13.4646667 52.4974197)
52.5026953,13.4465749,20246112,,,POINT (13.4465749 52.5026953)
52.5128301,13.4656389,20246123,,,POINT (13.4656389 52.5128301)
52.5126895,13.4669903,20246125,,,POINT (13.4669903 52.5126895)
52.5122806,13.4712105,20246126,,,POINT (13.4712105 52.5122806)
52.5136186,13.4716354,20246128,,turning_circle,POINT (13.4716354 52.5136186)
52.509682,13.4673735,20246137,,,POINT (13.4673735 52.509682)
52.5077027,13.4654118,20246138,,,POINT (13.4654118 52.5077027)
52.506945,13.4686148,20246140,,,POINT (13.4686148 52.506945)
52.5061939,13.4702915,20246141,,,POINT (13.4702915 52.5061939)
52.5026688,13.4754465,20246145,,,POINT (13.4754465 52.5026688)
52.5019813,13.4753885,20246160,,,POINT (13.4753885 52.5019813)
52.5012764,13.4665836,20246171,,,POINT (13.4665836 52.5012764)
52.4925212,13.4603854,20246181,,,POINT (13.4603854 52.4925212)
52.4847516,13.4792742,20246202,,,POINT (13.4792742 52.4847516)
52.4843515,13.4791776,20246203,,,POINT (13.4791776 52.4843515)
52.4048188,13.5552861,20246220,,,POINT (13.5552861 52.4048188)
52.4558,13.5108966,20246240,,,POINT (13.5108966 52.4558)
52.4740643,13.483777,20246246,,,POINT (13.483777 52.4740643)
52.5143633,13.467463,20246248,,,POINT (13.467463 52.5143633)
52.5144947,13.4661309,20246250,,,POINT (13.4661309 52.5144947)
52.5156494,13.3890366,20246257,,,POINT (13.3890366 52.5156494)
52.5085207,13.3696078,20246260,,,POINT (13.3696078 52.5085207)
52.5062815,13.3683612,20246262,,,POINT (13.3683612 52.5062815)
52.5071426,13.3560797,20246264,,,POINT (13.3560797 52.5071426)
52.5063755,13.3522077,20246266,,,POINT (13.3522077 52.5063755)
52.5030882,13.349579,20246267,,,POINT (13.349579 52.5030882)
52.50539,13.3340022,20246271,,,POINT (13.3340022 52.50539)
52.5081789,13.3283011,20246274,,,POINT (13.3283011 52.5081789)
52.5054478,13.3278149,20246275,,,POINT (13.3278149 52.5054478)
52.5067041,13.3024325,20246276,,,POINT (13.3024325 52.5067041)
52.5040142,13.3041286,20246277,,,POINT (13.3041286 52.5040142)
52.4961614,13.3081945,20246279,,,POINT (13.3081945 52.4961614)
52.4938954,13.4286485,21306261,,,POINT (13.4286485 52.4938954)
52.4955536,13.4302949,21306262,,traffic_signals,POINT (13.4302949 52.4955536)
52.4973316,13.4320549,21306263,,,POINT (13.4320549 52.4973316)
52.4964949,13.4345735,21306264,,,POINT (13.4345735 52.4964949)
52.4957264,13.4368165,21306265,,,POINT (13.4368165 52.4957264)
52.4944131,13.44068,21306267,,,POINT (13.44068 52.4944131)
52.5047045,13.4656543,21385723,,,POINT (13.4656543 52.5047045)
52.505424,13.4666233,21385724,,,POINT (13.4666233 52.505424)
52.5357117,13.4067469,21385796,,,POINT (13.4067469 52.5357117)
52.5401877,13.4114187,21385800,,,POINT (13.4114187 52.5401877)
52.5429322,13.4234237,21385808,,,POINT (13.4234237 52.5429322)
52.5422133,13.4231212,21385809,,,POINT (13.4231212 52.5422133)
52.5414868,13.4228141,21385810,,,POINT (13.4228141 52.5414868)
52.540671,13.4223748,21385811,,,POINT (13.4223748 52.540671)
52.5396762,13.4216873,21385812,,,POINT (13.4216873 52.5396762)
52.5401464,13.4186521,21385814,,,POINT (13.4186521 52.5401464)
52.5405431,13.4148293,21385815,,,POINT (13.4148293 52.5405431)
52.5420333,13.4203371,21385816,,,POINT (13.4203371 52.5420333)
52.5418058,13.4213214,21385817,,,POINT (13.4213214 52.5418058)
52.3783337,13.6453192,21432472,,,POINT (13.6453192 52.3783337)
52.4935297,13.5259675,21432503,,,POINT (13.5259675 52.4935297)
52.4939434,13.527664,21432510,,,POINT (13.527664 52.4939434)
52.4926226,13.5313455,21432547,,,POINT (13.5313455 52.4926226)
52.4920772,13.5269056,21432558,,,POINT (13.5269056 52.4920772)
52.4918828,13.5252024,21432562,,,POINT (13.5252024 52.4918828)
52.4867856,13.5251532,21432565,,,POINT (13.5251532 52.4867856)
52.4847084,13.5244956,21432567,,,POINT (13.5244956 52.4847084)
52.4821259,13.5253968,21432569,,,POINT (13.5253968 52.4821259)
52.4999588,13.521921,21432572,,,POINT (13.521921 52.4999588)
52.460749,13.5035047,21432647,,,POINT (13.5035047 52.460749)
52.463315,13.5075681,21432665,,,POINT (13.5075681 52.463315)
52.4637161,13.5085197,21432669,,,POINT (13.5085197 52.4637161)
52.4641356,13.5107861,21432670,,,POINT (13.5107861 52.4641356)
52.4643569,13.512114,21432671,,,POINT (13.512114 52.4643569)
52.5253912,13.4198174,21432798,,,POINT (13.4198174 52.5253912)
52.5221923,13.4164399,21432799,,,POINT (13.4164399 52.5221923)
52.5207929,13.4153671,21432801,,,POINT (13.4153671 52.5207929)
52.5218825,13.4165227,21432802,,,POINT (13.4165227 52.5218825)
52.5189158,13.4280245,21432805,,,POINT (13.4280245 52.5189158)
52.5295967,13.4054099,21432810,,,POINT (13.4054099 52.5295967)
52.527177,13.4156817,21432815,,,POINT (13.4156817 52.527177)
52.5571131,13.365458,21441699,,,POINT (13.365458 52.5571131)
52.5568203,13.3655124,21441700,,,POINT (13.3655124 52.5568203)
52.5685157,13.3617793,21441701,,,POINT (13.3617793 52.5685157)
52.5929586,13.3726053,21441709,,,POINT (13.3726053 52.5929586)
52.5932647,13.3753297,21441712,,,POINT (13.3753297 52.5932647)
52.5907607,13.3710101,21441714,,,POINT (13.3710101 52.5907607)
52.5872103,13.3681785,21441715,,,POINT (13.3681785 52.5872103)
52.5855183,13.3668099,21441716,,,POINT (13.3668099 52.5855183)
52.5742482,13.3591644,21441718,,,POINT (13.3591644 52.5742482)
52.5469586,13.3429735,21441719,,,POINT (13.3429735 52.5469586)
52.5503475,13.3391289,21441721,,,POINT (13.3391289 52.5503475)
52.5525491,13.3368773,21441722,,,POINT (13.3368773 52.5525491)
52.557433,13.3343962,21441724,,,POINT (13.3343962 52.557433)
52.5604249,13.3333717,21441725,,,POINT (13.3333717 52.5604249)
52.5609364,13.3335789,21441726,,,POINT (13.3335789 52.5609364)
52.5534661,13.3662374,21441727,,,POINT (13.3662374 52.5534661)
52.5514415,13.3673133,21441728,,,POINT (13.3673133 52.5514415)
52.5539085,13.371576,21441730,,,POINT (13.371576 52.5539085)
52.5536995,13.3771738,21441732,,,POINT (13.3771738 52.5536995)
52.5521997,13.3814151,21441733,,,POINT (13.3814151 52.5521997)
52.5371527,13.3968769,21441736,,,POINT (13.3968769 52.5371527)
52.5325995,13.3988888,21441737,,traffic_signals,POINT (13.3988888 52.5325995)
52.4136086,13.5737647,21483449,,,POINT (13.5737647 52.4136086)
52.5197046,13.2994926,21487101,,,POINT (13.2994926 52.5197046)
52.5184999,13.2829001,21487105,,,POINT (13.2829001 52.5184999)
52.5337589,13.2823728,21487113,,,POINT (13.2823728 52.5337589)
52.5339034,13.2824336,21487115,,,POINT (13.2824336 52.5339034)
52.5351283,13.2828637,21487124,,,POINT (13.2828637 52.5351283)
52.5351722,13.2867957,21487125,,,POINT (13.2867957 52.5351722)
52.5397406,13.2911948,21487129,,,POINT (13.2911948 52.5397406)
52.5401707,13.2870459,21487130,,,POINT (13.2870459 52.5401707)
52.53821,13.2867164,21487131,,,POINT (13.2867164 52.53821)
52.5381115,13.2794134,21487132,,,POINT (13.2794134 52.5381115)
52.5388583,13.2911208,21487138,,,POINT (13.2911208 52.5388583)
52.5107455,13.2922129,21487140,,,POINT (13.2922129 52.5107455)
52.5100795,13.2819066,21487141,,,POINT (13.2819066 52.5100795)
52.5127291,13.3207884,21487142,,,POINT (13.3207884 52.5127291)
52.512905,13.3209501,21487143,,,POINT (13.3209501 52.512905)
52.5132003,13.321936,21487144,,,POINT (13.321936 52.5132003)
52.5129021,13.3228117,21487145,,,POINT (13.3228117 52.5129021)
52.5121802,13.3226484,21487146,,,POINT (13.3226484 52.5121802)
52.5130228,13.3226683,21487148,,,POINT (13.3226683 52.5130228)
52.5257403,13.3398104,21487154,,,POINT (13.3398104 52.5257403)
52.5224879,13.3672256,21487155,,,POINT (13.3672256 52.5224879)
52.5220561,13.376497,21487159,,traffic_signals,POINT (13.376497 52.5220561)
52.5271368,13.3869818,21487162,,,POINT (13.3869818 52.5271368)
52.5123626,13.3228549,21487168,,,POINT (13.3228549 52.5123626)
52.5146715,13.3490864,21487169,,,POINT (13.3490864 52.5146715)
52.5150633,13.3495809,21487171,,,POINT (13.3495809 52.5150633)
52.5148236,13.3509904,21487173,,,POINT (13.3509904 52.5148236)
52.516619,13.3807352,21487180,,,POINT (13.3807352 52.516619)
52.5234235,13.4071965,21487185,,,POINT (13.4071965 52.5234235)
52.5245302,13.4079072,21487186,,,POINT (13.4079072 52.5245302)
52.52046,13.4795606,21487191,,,POINT (13.4795606 52.52046)
52.5190715,13.4801139,21487193,,,POINT (13.4801139 52.5190715)
52.5189324,13.4859059,21487194,,,POINT (13.4859059 52.5189324)
52.5171724,13.4854669,21487195,,,POINT (13.4854669 52.5171724)
52.5184671,13.4857987,21487196,,,POINT (13.4857987 52.5184671)
52.5183226,13.4908384,21487201,,,POINT (13.4908384 52.5183226)
52.5153454,13.4890156,21487204,,,POINT (13.4890156 52.5153454)
52.5183639,13.4070838,21487209,,,POINT (13.4070838 52.5183639)
52.5201566,13.40482,21487210,,,POINT (13.40482 52.5201566)
52.5234568,13.4177359,21487220,,,POINT (13.4177359 52.5234568)
52.5154624,13.4179945,21487224,,,POINT (13.4179945 52.5154624)
52.5180641,13.4179714,21487229,,,POINT (13.4179714 52.5180641)
52.5124412,13.4171834,21487230,,,POINT (13.4171834 52.5124412)
52.5017536,13.4092205,21487231,,,POINT (13.4092205 52.5017536)
52.5079919,13.4141489,21487232,,traffic_signals,POINT (13.4141489 52.5079919)
52.4929812,13.4221795,21487234,,,POINT (13.4221795 52.4929812)
52.4878085,13.4251497,21487236,,,POINT (13.4251497 52.4878085)
52.4909293,13.4161402,21487237,,,POINT (13.4161402 52.4909293)
52.5171545,13.3887787,21487242,,,POINT (13.3887787 52.5171545)
52.5000971,13.3458809,21487243,,,POINT (13.3458809 52.5000971)
52.4945146,13.3460957,21487244,,,POINT (13.3460957 52.4945146)
52.4943986,13.3384937,21487245,,,POINT (13.3384937 52.4943986)
52.4952604,13.3329273,21487246,,,POINT (13.3329273 52.4952604)
52.4946767,13.3260424,21487247,,,POINT (13.3260424 52.4946767)
52.4884689,13.3021643,21487249,,,POINT (13.3021643 52.4884689)
52.5016038,13.2789266,21487253,,,POINT (13.2789266 52.5016038)
52.4795941,13.3139388,21487257,,,POINT (13.3139388 52.4795941)
52.4792359,13.344855,21487259,,,POINT (13.344855 52.4792359)
52.4768089,13.2810867,21487260,,,POINT (13.2810867 52.4768089)
52.470675,13.2893044,21487261,,,POINT (13.2893044 52.470675)
52.4714691,13.3291461,21487264,,,POINT (13.3291461 52.4714691)
52.4690364,13.332554,21487265,,,POINT (13.332554 52.4690364)
52.4889946,13.3449158,21487267,,,POINT (13.3449158 52.4889946)
52.4944345,13.3610711,21487269,,,POINT (13.3610711 52.4944345)
52.4916095,13.3766414,21487270,,,POINT (13.3766414 52.4916095)
52.4937846,13.383583,21487271,,,POINT (13.383583 52.4937846)
52.493046,13.3876536,21487272,,,POINT (13.3876536 52.493046)
52.487361,13.3858851,21487273,,,POINT (13.3858851 52.487361)
52.4694868,13.3854966,21487274,,,POINT (13.3854966 52.4694868)
52.4727552,13.3664827,21487275,,,POINT (13.3664827 52.4727552)
52.4693462,13.3895341,21487279,20,motorway_junction,POINT (13.3895341 52.4693462)
52.5113273,13.4017207,21487284,,,POINT (13.4017207 52.5113273)
52.5141235,13.4056675,21487285,,,POINT (13.4056675 52.5141235)
52.6028454,13.4021693,21508603,,,POINT (13.4021693 52.6028454)
52.6169684,13.2504951,21508792,3,motorway_junction,POINT (13.2504951 52.6169684)
52.6119647,13.2508231,21508796,,,POINT (13.2508231 52.6119647)
52.5645272,13.3100382,21508808,,,POINT (13.3100382 52.5645272)
52.3745585,13.6567095,21509129,,,POINT (13.6567095 52.3745585)
52.442978,13.7569427,21509149,,,POINT (13.7569427 52.442978)
52.4367718,13.6964838,21509170,,,POINT (13.6964838 52.4367718)
52.5144771,13.6120268,21509209,,,POINT (13.6120268 52.5144771)
52.5048951,13.613353,21509213,,,POINT (13.613353 52.5048951)
52.5101802,13.5360904,21509215,,,POINT (13.5360904 52.5101802)
52.5087371,13.5613809,21509216,,,POINT (13.5613809 52.5087371)
52.5085889,13.5613322,21509219,,,POINT (13.5613322 52.5085889)
52.5047883,13.6134029,21509223,,,POINT (13.6134029 52.5047883)
52.5639596,13.3279209,21509247,,,POINT (13.3279209 52.5639596)
52.5640716,13.3280349,21509248,,,POINT (13.3280349 52.5640716)
52.5755324,13.3322278,21509249,,,POINT (13.3322278 52.5755324)
52.5505166,13.3517376,21534656,,,POINT (13.3517376 52.5505166)
52.5976461,13.3325059,21537083,,,POINT (13.3325059 52.5976461)
52.5543705,13.3452215,21537087,,,POINT (13.3452215 52.5543705)
52.6224039,13.3128887,21537094,,,POINT (13.3128887 52.6224039)
52.4343149,13.4692014,21537095,,,POINT (13.4692014 52.4343149)
52.5778834,13.3328553,21537119,,,POINT (13.3328553 52.5778834)
52.6142116,13.316644,21537304,,,POINT (13.316644 52.6142116)
52.4013049,13.5139054,21537447,,crossing,POINT (13.5139054 52.4013049)
52.457358,13.4488715,21537775,,,POINT (13.4488715 52.457358)
52.6199757,13.3136234,21537784,,,POINT (13.3136234 52.6199757)
52.5747823,13.3734556,21537796,,,POINT (13.3734556 52.5747823)
52.6148409,13.3170639,21537797,,,POINT (13.3170639 52.6148409)
52.4627255,13.4450871,21537801,,,POINT (13.4450871 52.4627255)
52.6429547,13.3017842,21537804,,,POINT (13.3017842 52.6429547)
52.5574396,13.3397915,21537814,,,POINT (13.3397915 52.5574396)
52.5729327,13.367125,21537822,,,POINT (13.367125 52.5729327)
52.4157832,13.4964468,21537932,,,POINT (13.4964468 52.4157832)
52.4454422,13.455173,21537951,,,POINT (13.455173 52.4454422)
52.4152189,13.4979224,21537966,,,POINT (13.4979224 52.4152189)
52.5824501,13.3342633,21537970,,,POINT (13.3342633 52.5824501)
52.6131394,13.315388,21537979,,,POINT (13.315388 52.6131394)
52.6397043,13.3047381,21537980,,,POINT (13.3047381 52.6397043)
52.6096118,13.3208757,21538117,,,POINT (13.3208757 52.6096118)
52.6176204,13.3158813,21538122,,,POINT (13.3158813 52.6176204)
52.6432539,13.3014586,21538125,,traffic_signals,POINT (13.3014586 52.6432539)
52.5873733,13.3348201,21538132,,,POINT (13.3348201 52.5873733)
52.5971919,13.3325204,21538138,,,POINT (13.3325204 52.5971919)
52.4525784,13.4522592,21538141,,,POINT (13.4522592 52.4525784)
52.551499,13.3503033,21538151,,,POINT (13.3503033 52.551499)
52.5743501,13.3685047,21538153,,,POINT (13.3685047 52.5743501)
52.442498,13.4565828,21538157,,,POINT (13.4565828 52.442498)
52.6171242,13.3163704,21538158,,,POINT (13.3163704 52.6171242)
52.409781,13.505459,21538170,,,POINT (13.505459 52.409781)
52.5719752,13.3647537,21538176,,,POINT (13.3647537 52.5719752)
52.5714445,13.3634879,21538178,,,POINT (13.3634879 52.5714445)
52.6378457,13.3056833,21538206,,,POINT (13.3056833 52.6378457)
52.3993367,13.5443249,21538208,,,POINT (13.5443249 52.3993367)
52.5934626,13.2915715,21540754,,,POINT (13.2915715 52.5934626)
52.5905869,13.2922576,21540755,,,POINT (13.2922576 52.5905869)
52.5920672,13.3060275,21540756,,,POINT (13.3060275 52.5920672)
52.5878725,13.3184921,21540758,,,POINT (13.3184921 52.5878725)
52.5881621,13.3399159,21540761,,,POINT (13.3399159 52.5881621)
52.5749761,13.3802028,21540762,,,POINT (13.3802028 52.5749761)
52.4631621,13.4541629,21540765,,,POINT (13.4541629 52.4631621)
52.4289655,13.5506922,21540774,,,POINT (13.5506922 52.4289655)
52.5179643,13.4100684,21582728,,,POINT (13.4100684 52.5179643)
52.5172392,13.3283105,21590980,,,POINT (13.3283105 52.5172392)
52.5154736,13.3280525,21590983,,,POINT (13.3280525 52.5154736)
52.5092223,13.3716709,21590986,,,POINT (13.3716709 52.5092223)
52.5225909,13.3796531,21669023,,,POINT (13.3796531 52.5225909)
52.5195096,13.4218927,21677158,,,POINT (13.4218927 52.5195096)
52.5176829,13.4203817,21677247,,,POINT (13.4203817 52.5176829)
52.5171736,13.4220462,21677248,,,POINT (13.4220462 52.5171736)
52.5181321,13.4228297,21677249,,,POINT (13.4228297 52.5181321)
52.5190602,13.4233427,21677251,,,POINT (13.4233427 52.5190602)
52.5190034,13.4235471,21677253,,,POINT (13.4235471 52.5190034)
