length,coverage,directness,poi_coverage,components,efficiency_global,efficiency_local
2.2954293084197417,2.702594939962802,0.8352343445884041,0,1,0.7497291695952238,0
8.150088165106775,5.255430578084538,0.6327645172955327,0,1,0.8107607488956102,0.0
12.917622763409652,7.950012076604027,0.6754681313406184,0,1,0.8003584852949813,0.0
17.440663059691744,10.264153198562648,0.6600488992841955,0,1,0.7909727111274206,0.0
23.410525518478195,12.838840761505846,0.6525106817782838,0,1,0.7988616718675129,0.0
27.53817791530596,15.011476106773914,0.6640049062538892,0,1,0.7866949909160333,0.0
32.86933703414266,17.08205370820245,0.6595999978218384,0,1,0.7724557021223798,0.0
39.801442159121244,20.14018175313092,0.6608487750392013,0,1,0.7795986686623466,0.0
47.44165661363845,22.9373935513325,0.6648246610145837,0,1,0.7789913381664345,0.0
51.89147234465638,24.73930993379681,0.6830920791923055,0,1,0.7860824867376758,0.0
60.00973791517986,28.068429791633132,0.70991085267437,0,1,0.7911029965989018,0.0
67.47543911230008,31.07121716630919,0.7000741789719578,0,1,0.7819527157051881,0.0
72.44162493501408,33.396792591012755,0.704161574219587,0,1,0.7773975673204898,0.0
77.80832755726857,36.31210056104168,0.6953561996552526,0,1,0.7714923044627341,0.0
83.61787682705055,39.18852436666548,0.7094699675895495,0,1,0.7780199913393777,0.0
90.81267808485377,42.02505483068976,0.7240482562359346,0,1,0.7808876372608158,0.0
95.21629944655803,43.96854101429224,0.7243037270758504,0,1,0.7751112063317916,0.0
99.68779234595718,45.992267841725756,0.7206962648105891,0,1,0.7715151276652341,0.0
106.16524455179162,48.33839382397652,0.726491651111622,0,1,0.7721687581005665,0.0
113.6690745600483,50.81404565706415,0.7131861805258922,0,1,0.7665988355803278,0.0
118.30586827169434,52.78600781284234,0.7266513944922719,0,1,0.7742845944736292,0.0
126.09792019429506,56.41293397381359,0.7278447621078197,0,1,0.7715335012789526,0.0
133.64876949766514,59.325921949372486,0.7206623446713066,0,1,0.7697270818984432,0.0
138.3047305089614,61.45973708093921,0.7229029153756034,0,1,0.7668736735775552,0.0
146.75490135586017,64.58533333536988,0.7327841660484945,0,1,0.7671261738135351,0.0
155.19709962303475,68.26900467106678,0.7301670073158766,0,1,0.7666367458655095,0.0
165.08791392797804,71.84270970633739,0.7330456296051518,0,1,0.7674191470606069,0.0
172.18158334854564,74.3266513185408,0.7374238216680205,0,1,0.7674822015264049,0.0
185.0181006066417,77.1575556230122,0.7413018388588056,0,1,0.7670435558946468,0.0
193.512621315656,80.71500796264645,0.7553866927391145,0,1,0.7692909903263145,0.0
197.13735824089346,82.08136819861383,0.7509880493935908,0,1,0.7712261100437214,0.0
205.4123572493309,85.1880482113169,0.7462512908623707,0,1,0.7629703766697795,0.0
212.6288804084367,87.58098662027126,0.745462269063044,0,1,0.7640874331149906,0.0
223.38405623573698,90.63617914461905,0.7572213504261246,0,1,0.7644580490158653,0.0
231.33191080210042,93.3543042597231,0.7575213705008113,0,1,0.7677811587859029,0.0
239.81617713574295,97.59516909160229,0.7703982660713593,0,1,0.7681488612817812,0.0
243.89706283119932,99.14369867886805,0.759202357209649,0,1,0.7657357050614151,0.0
243.89706283119932,99.14369867886805,0.7580545236648498,0,1,0.7657357050614151,0.0
248.5335962948439,103.21922264489521,0.7727916682066303,0,2,0.7266778169020558,0.0
248.5335962948439,103.21922264489521,0.7639112495712289,0,2,0.7061922083692801,0.0
