u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,access,bridge,junction,tunnel,ref,service
84564181,82709559,0,139723113,True,Blanco Encalada,residential,30,107.259,"LINESTRING (-58.4765309 -34.569622, -58.4774599 -34.5702096)",2,,,,,,,
84575493,84556418,0,47084001,True,Lugones,residential,30,123.108,"LINESTRING (-58.4777493 -34.5731231, -58.4769369 -34.5740053)",,,,,,,,
84576217,84564181,0,139723113,True,Blanco Encalada,residential,30,102.86,"LINESTRING (-58.4756263 -34.5690735, -58.4765309 -34.569622)",2,,,,,,,
84589121,4865564972,0,439437610,True,La Pampa,tertiary,30,58.242,"LINESTRING (-58.4660128 -34.5717405, -58.4654896 -34.5714426)",,,,,,,,
84591006,82709893,0,39094943,False,Miller,residential,30,19.268,"LINESTRING (-58.4817176 -34.5701844, -58.4818447 -34.5700463)",,,,,,,,
84883459,259139489,0,229100218,True,Superí,residential,30,77.302,"LINESTRING (-58.4673699 -34.566918, -58.4678426 -34.566342)",,,,,,,,
84883464,5659932329,0,537838731,True,Superí,residential,20,105.404,"LINESTRING (-58.4657482 -34.5688035, -58.4664126 -34.5680294)",,,,,,,,
85431917,6677677089,0,47084002,True,La Pampa,tertiary,30,19.253,"LINESTRING (-58.4727504 -34.5755739, -58.4725783 -34.5754744)",,,,,,,,
89131814,195983577,0,121176053,True,Ignacio de Loyola,residential,30,99.892,"LINESTRING (-58.4450788 -34.5869124, -58.4442716 -34.5875169)",2,,,,,,,
89132666,96098666,0,165356949,True,Humboldt,residential,30,130.288,"LINESTRING (-58.4512381 -34.5973437, -58.4501634 -34.5965754)",,,,,,,,
89135516,89200440,0,48114523,True,Doctor Emilio Ravignani,residential,30,90.764,"LINESTRING (-58.4383843 -34.5808638, -58.4376969 -34.5802756)",,,,,,,,
89138838,89135516,0,48114523,True,Doctor Emilio Ravignani,residential,30,132.708,"LINESTRING (-58.4393847 -34.5817275, -58.4383843 -34.5808638)",,,,,,,,
89139834,206128117,0,334369847,True,Las Casas,residential,30,132.847,"LINESTRING (-58.4179125 -34.6355204, -58.4193536 -34.6356668)",,,,,,,,
89139834,4475326805,0,47371225,True,Castro Barros,residential,30,48.774,"LINESTRING (-58.4179125 -34.6355204, -58.4179189 -34.635959)",,,,,,,,
89140703,213605317,0,20198262,True,Fray Cayetano Rodríguez,residential,30,118.87,"LINESTRING (-58.4672341 -34.6202443, -58.4666342 -34.6211925)",1,,,,,,,
89173209,89173215,0,121176053,True,Ignacio de Loyola,residential,30,129.564,"LINESTRING (-58.4433019 -34.5882345, -58.4422614 -34.5890244)",2,,,,,,,
89173215,89329811,0,625696266,True,Ignacio de Loyola,residential,30,111.702,"LINESTRING (-58.4422614 -34.5890244, -58.4413801 -34.5897192)",2,,,,,,,
89182929,89182930,0,11027572,True,Gorriti,residential,30,129.385,"LINESTRING (-58.4413885 -34.5817882, -58.4403287 -34.582558)",2,,,,,,,
89182930,89138838,0,48114523,True,Doctor Emilio Ravignani,residential,30,126.478,"LINESTRING (-58.4403287 -34.582558, -58.4393847 -34.5817275)",,,,,,,,
89182930,89182931,0,533684638,True,Gorriti,residential,30,129.773,"LINESTRING (-58.4403287 -34.582558, -58.4392724 -34.5833363)",2,,,,,,,
89182931,89354486,0,533684637,True,Gorriti,residential,20,130.451,"LINESTRING (-58.4392724 -34.5833363, -58.4382226 -34.5841296)",2,,,,,,,
89182935,3911891101,0,625696265,True,Godoy Cruz,residential,30,97.41,"LINESTRING (-58.4339232 -34.5874822, -58.4330691 -34.5869597)",,,,,,,,
89182935,89182937,0,48114505,True,Gorriti,residential,30,104.777,"LINESTRING (-58.4339232 -34.5874822, -58.4331019 -34.5881385)",2,,,,,,,
89200440,6530844739,0,48114519,True,Doctor Emilio Ravignani,residential,30,14.618,"LINESTRING (-58.4376969 -34.5802756, -58.4375898 -34.5801781)",,,,,,,,
89202120,4222693893,0,10429178,True,11 de Septiembre de 1888,residential,30,116.045,"LINESTRING (-58.450333 -34.5597, -58.449593 -34.5605472)",2,,,,,,,
89204747,2896398901,0,176605356,True,11 de Septiembre de 1888,residential,30,8.784,"LINESTRING (-58.456507 -34.5523609, -58.4564731 -34.5524348)",2,,,,,,,
89204751,96131142,0,69606704,True,Superí,residential,20,133.935,"LINESTRING (-58.4726916 -34.5607902, -58.4735341 -34.5598056)",,,,,,,,
89211323,241925213,0,140254598,True,Manuela Pedraza,residential,30,60.718,"LINESTRING (-58.4991466 -34.568717, -58.4985982 -34.56841)",1,,,,,,,
89211324,206175707,0,82811102,True,Manuela Pedraza,residential,30,143.759,"LINESTRING (-58.4923608 -34.5650843, -58.4909828 -34.5644648)",1,,,,,,,
89211325,89341409,0,82811102,True,Manuela Pedraza,residential,30,101.791,"LINESTRING (-58.4871789 -34.5626371, -58.4862148 -34.5621814)",1,,,,,,,
89217883,89585865,0,122183811,True,Amenábar,residential,30,122.151,"LINESTRING (-58.47014 -34.5500709, -58.4708681 -34.5491505)",,,,,,,,
89217890,4668538642,0,68667084,True,Superí,residential,30,141.668,"LINESTRING (-58.4778394 -34.5543162, -58.4786614 -34.5532369)",,,,,,,,
89221808,241925221,0,140254598,True,Manuela Pedraza,residential,30,52.113,"LINESTRING (-58.5002157 -34.569298, -58.4997412 -34.5690392)",1,,,,,,,
89221808,89221809,0,86784048,True,Ceretti,residential,30,94.216,"LINESTRING (-58.5002157 -34.569298, -58.500783 -34.5685911)",,,,,,,,
89223227,241925220,0,140254598,True,Manuela Pedraza,residential,30,58.453,"LINESTRING (-58.4980251 -34.5680929, -58.4974982 -34.5677961)",1,,,,,,,
89223907,89224588,0,140254598,True,Manuela Pedraza,residential,30,122.455,"LINESTRING (-58.4969467 -34.5674992, -58.4958406 -34.5668802)",1,,,,,,,
89224588,89337080,0,140254598,True,Manuela Pedraza,residential,30,135.615,"LINESTRING (-58.4958406 -34.5668802, -58.4946111 -34.5662002)",1,,,,,,,
89226224,89347672,0,82811102,True,Manuela Pedraza,residential,30,104.202,"LINESTRING (-58.490038 -34.564019, -58.4890572 -34.5635438)",1,,,,,,,
89228729,99121268,0,86783999,True,Ceretti,residential,30,111.136,"LINESTRING (-58.4916556 -34.5798588, -58.4923726 -34.5790523)",,,,,,,,
89228729,82675428,0,238814136,True,Ceretti,residential,30,100.209,"LINESTRING (-58.4916556 -34.5798588, -58.4910668 -34.5806185)",,,,,,,,
89228730,89228731,0,238814136,True,Ceretti,residential,30,98.575,"LINESTRING (-58.4880775 -34.5844344, -58.4875009 -34.5851831)",,,,,,,,
89228730,4437298962,0,505885570,True,La Pampa,tertiary,30,95.904,"LINESTRING (-58.4880775 -34.5844344, -58.4872128 -34.5839475)",2,,,,,,,
89228731,89228732,0,238814136,True,Ceretti,residential,30,98.04,"LINESTRING (-58.4875009 -34.5851831, -58.4869314 -34.5859298)",,,,,,,,
89228732,99122119,0,238814136,True,Ceretti,residential,30,92.683,"LINESTRING (-58.4869314 -34.5859298, -58.4863712 -34.5866241)",,,,,,,,
89229680,315078710,0,22697228,True,Nueva York,residential,40,89.782,"LINESTRING (-58.4880646 -34.5855599, -58.4888487 -34.5860449)",,,,,,,,
89238646,96131233,0,308167161,True,Estado Plurinacional de Bolivia,residential,40,114.331,"LINESTRING (-58.4995949 -34.5832966, -58.5003146 -34.5824563)",,,,,,,,
89238648,82671891,0,569668771,True,Estado Plurinacional de Bolivia,residential,40,96.219,"LINESTRING (-58.4960895 -34.5871477, -58.4967173 -34.5864537)",,,,,,,,
89238649,89351914,0,86967656,True,Estado Plurinacional de Bolivia,residential,40,95.355,"LINESTRING (-58.4935076 -34.5900003, -58.4941299 -34.5893126)",,,,,,,,
89243085,2490538495,0,63033525,True,Echeverría,residential,30,89.209,"LINESTRING (-58.4512504 -34.5602443, -58.4504623 -34.5597727)",1,,,,,,,
89243278,6493413837,0,63033525,True,Echeverría,residential,30,88.744,"LINESTRING (-58.4521438 -34.5607735, -58.4513595 -34.5603047)",1,,,,,,,
89243279,4322661426,0,433770387,True,Echeverría,residential,30,3.967,"LINESTRING (-58.4559542 -34.5630266, -58.455919 -34.5630058)",2,,,,,,,
89243864,2148071271,0,10429178,True,11 de Septiembre de 1888,residential,30,67.989,"LINESTRING (-58.4495138 -34.5606405, -58.4490887 -34.5611418)",2,,,,,,,
89244630,92590897,0,449718661,True,11 de Septiembre de 1888,residential,30,125.522,"LINESTRING (-58.4478952 -34.5625225, -58.4471163 -34.5634514)",2,,,,,,,
89245040,999344510,0,86113921,True,Superí,residential,30,35.297,"LINESTRING (-58.4681472 -34.5659823, -58.4683716 -34.5657242)",,,,,,,,
89247173,2299088532,0,220822087,False,Senderos para ciclistas,cycleway,,19.842,"LINESTRING (-58.4358946 -34.5525331, -58.4360989 -34.5525925)",,,,,,,,
89248188,89289673,0,106932813,True,Avenida Monroe,secondary,60,119.426,"LINESTRING (-58.4498592 -34.5523116, -58.4509277 -34.5529273)",2,,,,,,,
89249451,4437298946,0,10431398,True,Humboldt,residential,40,17.219,"LINESTRING (-58.4383007 -34.5874078, -58.4381708 -34.5872958)",,,,,,,,
89250032,4189506560,0,751416000,True,Gorriti,residential,30,54.708,"LINESTRING (-58.4362364 -34.5856111, -58.4358082 -34.5859543)",2,,,,,,,
89250037,104325002,0,622899275,True,Humboldt,residential,30,83.075,"LINESTRING (-58.4316329 -34.5816118, -58.4310126 -34.5810665)",,,,,,,,
89250959,2108029049,0,10814325,True,Soler,residential,30,8.202,"LINESTRING (-58.430639 -34.5824209, -58.4306966 -34.5823644)",2,,,,,,,
89251144,2152876751,0,110162966,False,Avenida Cerviño,secondary,60,6.743,"LINESTRING (-58.426825 -34.573243, -58.4267685 -34.5732819)",4,,,,,,,
89251144,2152889334,0,107916873,False,Avenida Cerviño,secondary,60,20.946,"LINESTRING (-58.426825 -34.573243, -58.4269956 -34.5731175)",4,,,,,,,
89251145,2152885983,0,110162966,False,Avenida Cerviño,secondary,60,18.239,"LINESTRING (-58.4249954 -34.5745707, -58.4251447 -34.5744621)",4,,,,,,,
89268227,5659932321,0,86113918,True,Superí,residential,30,71.823,"LINESTRING (-58.4689569 -34.5650488, -58.4694157 -34.5645249)",,,,,,,,
89268227,245566817,0,648234277,True,Blanco Encalada,residential,30,166.849,"LINESTRING (-58.4689569 -34.5650488, -58.4703924 -34.565973)",,,,,,,,
89268230,218598555,0,681037002,True,Doctor Juan Ángel Golfarini,residential,30,128.842,"LINESTRING (-58.4539323 -34.5561199, -58.4530957 -34.5570515)",1,,,,,,,
89268230,6367802215,0,186082866,True,Blanco Encalada,residential,30,23.724,"LINESTRING (-58.4539323 -34.5561199, -58.4537228 -34.5559944)",2,,,,,,,
89268984,89269207,0,69340137,True,Superí,residential,30,139.942,"LINESTRING (-58.4695932 -34.56432, -58.4704886 -34.5633001)",,,,,,,,
89269207,5659932218,0,69340131,True,Superí,residential,30,94.998,"LINESTRING (-58.4704886 -34.5633001, -58.4710955 -34.5626072)",,,,,,,,
89270419,5659932215,0,69340131,True,Superí,residential,30,111.784,"LINESTRING (-58.471209 -34.5624776, -58.4719247 -34.5616632)",,,,,,,,
89283716,5659932214,0,69340131,True,Superí,residential,30,79.409,"LINESTRING (-58.4720285 -34.561545, -58.4725368 -34.5609664)",,,,,,,,
89286185,96131129,0,510332946,True,Iberá,residential,30,102.358,"LINESTRING (-58.4671114 -34.5549105, -58.4680332 -34.5554311)",,,,,,,,
89286641,191913085,0,106932813,True,Avenida Monroe,secondary,60,128.107,"LINESTRING (-58.4431248 -34.5483732, -58.4442761 -34.5490275)",2,,,,,,,
89288815,4189700851,0,106932813,True,Avenida Monroe,secondary,60,9.989,"LINESTRING (-58.4453464 -34.5496665, -58.4454349 -34.549719)",2,,,,,,,
89289670,3048002036,0,22561777,True,Avenida Monroe,secondary,60,24.838,"LINESTRING (-58.4422261 -34.5477827, -58.4424304 -34.5479296)",,,,,,,,
89289670,1131881016,0,176605355,False,,cycleway,,21.909,"LINESTRING (-58.4422261 -34.5477827, -58.4420431 -34.5476558)",,,,,,,,
89289673,2997959833,0,62897913,True,Avenida Monroe,secondary,60,79.235,"LINESTRING (-58.4509277 -34.5529273, -58.4516318 -34.5533414)",2,,,,,,,
89292641,89248188,0,106932813,True,Avenida Monroe,secondary,60,124.886,"LINESTRING (-58.4487414 -34.5516683, -58.4498592 -34.5523116)",2,,,,,,,
89297928,2150426440,0,107877262,False,Avenida de los Ombúes,secondary,60,31.636,"LINESTRING (-58.4292591 -34.560918, -58.4289736 -34.5607578)",2,,,,,,,
89297928,2150426441,0,107877262,False,Avenida de los Ombúes,secondary,60,24.027,"LINESTRING (-58.4292591 -34.560918, -58.4294874 -34.5610245)",2,,,,,,,
89297931,5483548937,0,107877262,False,Avenida de los Ombúes,secondary,60,32.87,"LINESTRING (-58.4283897 -34.5603447, -58.4281482 -34.560126)",2,,,,,,,
89297931,2150426437,0,107877262,False,Avenida de los Ombúes,secondary,60,36.99,"LINESTRING (-58.4283897 -34.5603447, -58.4286806 -34.5605755)",2,,,,,,,
89318596,89319937,0,374224416,True,Teodoro García,residential,30,105.956,"LINESTRING (-58.4437488 -34.5673858, -58.4444308 -34.5681556)",2,,,,,,,
89319937,2914633703,0,374224416,True,Teodoro García,residential,30,137.934,"LINESTRING (-58.4444308 -34.5681556, -58.4453187 -34.5691577)",2,,,,,,,
89319939,89324181,0,63514262,True,Teodoro García,residential,30,105.074,"LINESTRING (-58.4467172 -34.5711092, -58.4472282 -34.5719553)",,,,,,,,
89324181,2532986406,0,635398988,True,Teodoro García,residential,30,60.729,"LINESTRING (-58.4472282 -34.5719553, -58.4475475 -34.572434)",,,,,,,,
89324184,81840847,0,385484135,True,Amenábar,residential,30,106.396,"LINESTRING (-58.4454183 -34.5730277, -58.4463374 -34.5724422)",,,,,,,,
89324727,92597100,0,10435153,True,Zapata,residential,30,98.837,"LINESTRING (-58.4375537 -34.5759207, -58.4383689 -34.575338)",,,,,,,,
89324731,195994044,0,635398990,True,Olleros,residential,30,107.179,"LINESTRING (-58.4443436 -34.5713405, -58.444903 -34.5721872)",2,,,,,,,
89325245,191896626,0,37937450,True,Zapata,residential,30,63.044,"LINESTRING (-58.4427669 -34.572352, -58.4433025 -34.5719957)",,,,,,,,
89325361,89325245,0,533879226,True,Zapata,residential,20,129.085,"LINESTRING (-58.4416767 -34.5730881, -58.4427669 -34.572352)",,,,,,,,
89325504,89325361,0,449718692,True,Zapata,residential,30,117.904,"LINESTRING (-58.4406694 -34.5737487, -58.4416767 -34.5730881)",,,,,,,,
89326340,97835890,0,101885071,True,General Enrique Martínez,residential,30,68.575,"LINESTRING (-58.4484428 -34.5796497, -58.4490853 -34.5793327)",,,,,,,,
89329573,4435517518,0,10431398,True,Humboldt,residential,40,99.801,"LINESTRING (-58.4371538 -34.5864055, -58.4364033 -34.5857545)",,,,,,,,
89329631,89249451,0,751415998,True,Avenida Coronel Niceto Vega,secondary,60,23.915,"LINESTRING (-58.4384986 -34.5872674, -58.4383007 -34.5874078)",4,,,,,,,
89329810,81830126,0,75104891,True,Humboldt,residential,40,125.836,"LINESTRING (-58.4403723 -34.588882, -58.4393903 -34.5880901)",2,,,,,,,
89329811,81859985,0,625696266,True,Ignacio de Loyola,residential,30,106.149,"LINESTRING (-58.4413801 -34.5897192, -58.440663 -34.5904694)",2,,,,,,,
89329811,89329810,0,751415997,True,Humboldt,residential,40,131.061,"LINESTRING (-58.4413801 -34.5897192, -58.4403723 -34.588882)",,,,,,,,
89337080,89347035,0,82811102,True,Manuela Pedraza,residential,30,123.423,"LINESTRING (-58.4946111 -34.5662002, -58.4934569 -34.5656269)",1,,,,,,,
89338215,82709317,0,139723113,True,Blanco Encalada,residential,30,63.769,"LINESTRING (-58.4848068 -34.5746518, -58.4853856 -34.5749708)",2,,,,,,,
89340048,89340050,0,10436224,False,Miller,residential,30,78.947,"LINESTRING (-58.4820606 -34.5698312, -58.4825652 -34.5692555)",,,,,,,,
89340050,89340048,0,10436224,False,Miller,residential,30,78.947,"LINESTRING (-58.4825652 -34.5692555, -58.4820606 -34.5698312)",,,,,,,,
89340050,89347395,0,39094942,True,Miller,residential,30,132.073,"LINESTRING (-58.4825652 -34.5692555, -58.4834154 -34.568296)",,,,,,,,
89340051,89211325,0,82811102,True,Manuela Pedraza,residential,30,102.886,"LINESTRING (-58.4881483 -34.5631049, -58.4871789 -34.5626371)",1,,,,,,,
89340051,89347870,0,569754502,True,Miller,residential,30,173.041,"LINESTRING (-58.4881483 -34.5631049, -58.48908 -34.561751)",,,,,,,,
89340052,241918186,0,305068571,True,Miller,residential,30,99.713,"LINESTRING (-58.4918548 -34.5577587, -58.4924061 -34.5569854)",,,,,,,,
89341409,206175729,0,82692970,True,Manuela Pedraza,residential,20,98.573,"LINESTRING (-58.4862148 -34.5621814, -58.4852857 -34.5617337)",,,,,,,,
89347035,89211324,0,82811102,True,Manuela Pedraza,residential,30,117.105,"LINESTRING (-58.4934569 -34.5656269, -58.4923608 -34.5650843)",1,,,,,,,
89347395,89347406,0,39094942,True,Miller,residential,30,128.576,"LINESTRING (-58.4834154 -34.568296, -58.4842394 -34.5673597)",,,,,,,,
89347406,89347725,0,39094942,True,Miller,residential,30,66.883,"LINESTRING (-58.4842394 -34.5673597, -58.4846711 -34.5668745)",,,,,,,,
89347672,89340051,0,82811102,True,Manuela Pedraza,residential,30,96.481,"LINESTRING (-58.4890572 -34.5635438, -58.4881483 -34.5631049)",1,,,,,,,
89347680,89340051,0,86784061,True,Miller,residential,30,122.731,"LINESTRING (-58.4873318 -34.5639802, -58.4881483 -34.5631049)",,,,,,,,
89347688,89347680,0,86784061,True,Miller,residential,30,143.335,"LINESTRING (-58.4863772 -34.5650018, -58.4873318 -34.5639802)",,,,,,,,
89347714,89347688,0,86784061,True,Miller,residential,30,137.264,"LINESTRING (-58.4854614 -34.5659791, -58.4863772 -34.5650018)",,,,,,,,
89347725,89347714,0,86784061,True,Miller,residential,30,123.084,"LINESTRING (-58.4846711 -34.5668745, -58.4854614 -34.5659791)",,,,,,,,
89347826,89573867,0,305068571,True,Miller,residential,30,136.967,"LINESTRING (-58.4900254 -34.56039, -58.4907702 -34.5593218)",,,,,,,,
89347826,89338847,0,535259670,True,Avenida Crisólogo Larralde,tertiary,20,87.346,"LINESTRING (-58.4900254 -34.56039, -58.4908361 -34.5608039)",2,,,,,,,
89347870,89347826,0,569754502,True,Miller,residential,30,174.349,"LINESTRING (-58.48908 -34.561751, -58.4900254 -34.56039)",,,,,,,,
89351872,89238648,0,569668771,True,Estado Plurinacional de Bolivia,residential,40,101.118,"LINESTRING (-58.4954313 -34.587878, -58.4960895 -34.5871477)",,,,,,,,
89351910,96131172,0,22697228,True,Nueva York,residential,40,131.478,"LINESTRING (-58.4952446 -34.5900025, -58.4963945 -34.590711)",,,,,,,,
89351914,315080044,0,22697228,True,Nueva York,residential,40,62.316,"LINESTRING (-58.4941299 -34.5893126, -58.494674 -34.5896494)",,,,,,,,
89351914,89351889,0,86967656,True,Estado Plurinacional de Bolivia,residential,40,101.608,"LINESTRING (-58.4941299 -34.5893126, -58.494793 -34.5885798)",,,,,,,,
89351925,315080032,0,22697228,True,Nueva York,residential,40,66.001,"LINESTRING (-58.492993 -34.5886094, -58.4935721 -34.588963)",,,,,,,,
89351934,89351925,0,22697228,True,Nueva York,residential,40,129.925,"LINESTRING (-58.4918585 -34.5879073, -58.492993 -34.5886094)",,,,,,,,
89351967,89351970,0,86967656,True,Estado Plurinacional de Bolivia,residential,40,101.63,"LINESTRING (-58.4915503 -34.5921566, -58.4922174 -34.591426)",,,,,,,,
89351970,89351982,0,86967656,True,Estado Plurinacional de Bolivia,residential,40,103.897,"LINESTRING (-58.4922174 -34.591426, -58.4928992 -34.590679)",,,,,,,,
89351982,89238649,0,86967656,True,Estado Plurinacional de Bolivia,residential,40,93.793,"LINESTRING (-58.4928992 -34.590679, -58.4935076 -34.5900003)",,,,,,,,
89351992,315078694,0,22697228,True,Nueva York,residential,40,64.149,"LINESTRING (-58.4895906 -34.5864951, -58.4901576 -34.5868341)",,,,,,,,
89354486,4080759013,0,48114500,True,Gorriti,residential,30,111.133,"LINESTRING (-58.4382226 -34.5841296, -58.4373228 -34.5848005)",2,,,,,,,
89354489,104324994,0,48114519,True,Doctor Emilio Ravignani,residential,30,83.073,"LINESTRING (-58.4356116 -34.5784525, -58.4349759 -34.5779194)",,,,,,,,
89354489,89354500,0,533474858,True,Soler,residential,20,128.494,"LINESTRING (-58.4356116 -34.5784525, -58.4366152 -34.5776447)",2,,,,,,,
89359703,84564166,0,515979585,True,Manuela Pedraza,residential,30,86.679,"LINESTRING (-58.4842046 -34.5612721, -58.4833841 -34.5608834)",,,,,,,,
89360014,96131155,0,657006216,True,Tronador,residential,30,62.535,"LINESTRING (-58.4810041 -34.5604418, -58.4806683 -34.5609315)",,,,,,,,
89360474,89361163,0,68667084,True,Superí,residential,30,149.555,"LINESTRING (-58.4750465 -34.5580179, -58.4759051 -34.5568738)",,,,,,,,
89361163,89361947,0,68667084,True,Superí,residential,30,88.475,"LINESTRING (-58.4759051 -34.5568738, -58.4764174 -34.5561992)",,,,,,,,
89361164,2338586877,0,657006214,True,Manuela Pedraza,residential,30,3.88,"LINESTRING (-58.4824737 -34.5603918, -58.4824384 -34.5603725)",,,,,,,,
89361594,89217890,0,68667084,True,Superí,residential,30,148.152,"LINESTRING (-58.4769858 -34.555448, -58.4778394 -34.5543162)",,,,,,,,
89361947,89361594,0,68667084,True,Superí,residential,30,98.421,"LINESTRING (-58.4764174 -34.5561992, -58.4769858 -34.555448)",,,,,,,,
