length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
658.7850944806601,656.2428329912468,436.14420872757785,0.370128400256013,0.3799313997553416,236,2,134.09819578706316,312.29221511195044,0.37002560937621076,0.0
