length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
981.9101658052604,981.9101658052604,505.5610960975452,0.6952299946808744,0.6952299946808744,217,1,242.5423265195336,447.4476810278166,0.564383589746061,0.19890585176175185
1020.6685885031067,1020.6685885031067,521.485359294277,0.6943611244844947,0.6943611244844947,224,1,251.43769012739466,464.9617002900371,0.5644833707449761,0.20597079852265957
1056.4545870436677,1056.4545870436677,532.6342804687675,0.6908617065555784,0.6908617065555784,228,1,260.8912542322273,482.69346166524593,0.5675271592348056,0.2277346939629831
1083.861285862332,1083.861285862332,540.4897196294518,0.6995656198394522,0.6995656198394522,232,1,266.5910569132063,497.0452473834453,0.570927493285178,0.24520439606560784
1120.411175580465,1120.411175580465,549.900844041605,0.6908013986159736,0.6908013986159736,234,1,274.2757960664711,514.142987449306,0.5733976111249072,0.26225924313211735
1145.0701056849766,1145.0701056849766,552.3731229808476,0.7016891796545215,0.7016891796545215,234,1,281.688997483278,527.9311015774714,0.5776606644625735,0.2953993144984968
1187.4286317889566,1187.4286317889566,557.7752202785206,0.7008912456294302,0.7008912456294302,234,1,295.4241989113139,561.0074209128483,0.5829084758022629,0.31843602959183537
1219.6011774938947,1219.6011774938947,561.124108930174,0.7016226361501481,0.7016226361501481,234,1,302.19136769634747,583.220234077893,0.586702070587632,0.33530711317340733
1257.1035588998948,1257.1035588998948,567.9593541499324,0.7045145148121532,0.7045145148121532,234,1,313.67085465320145,602.6998825458816,0.5899550546008363,0.3731078138708331
1304.22724659806,1304.22724659806,574.1923141777542,0.7051030527665341,0.7051030527665341,234,1,315.71699617634584,616.5107929990389,0.5935380762920527,0.3918778836217998
1332.4337916158083,1332.4337916158083,580.2154103484887,0.717162066958503,0.717162066958503,234,1,318.2393673101876,626.4573972606992,0.5961462917153845,0.41692146157241267
1373.1951847845073,1373.1951847845073,585.150838044935,0.7194335847938825,0.7194335847938825,234,1,331.79711474583223,643.2087993434153,0.5984285256703018,0.4274433536399916
1425.7705797958085,1425.7705797958085,588.0817786366313,0.7250991474193632,0.7250991474193632,234,1,347.0877253600922,671.5540042810683,0.600290033294991,0.4526337354845295
1447.7410212491934,1447.7410212491934,589.6932951228936,0.7368390546404027,0.7368390546404027,234,1,353.1085113340086,686.5493656866118,0.601476793927249,0.47071607995332343
1458.8686826767057,1458.8686826767057,590.1119734162118,0.725641113692502,0.725641113692502,234,1,355.46644687175865,690.9250340193232,0.6024670295286727,0.4908096176168366
1487.9439342908663,1487.9439342908663,592.6621465856172,0.7305181916950424,0.7305181916950424,234,1,358.08235489522787,701.1408397847665,0.6040092368099006,0.5125906782133789
1500.222853680031,1500.222853680031,594.1591183115438,0.7276048946303455,0.7276048946303455,234,1,360.8357807258235,708.8207792658588,0.6046918090487267,0.5317671725178978
1520.7343316093613,1520.7343316093613,596.4886785674852,0.7275736023120947,0.7275736023120947,234,1,361.16227158097,714.2483044757271,0.6054747315409001,0.554118382769823
1542.379419346981,1542.379419346981,597.8032147677367,0.7266977722992661,0.7266977722992661,234,1,366.75881596840543,726.703896067203,0.6062337280285173,0.5715071769040884
1556.8130596184824,1556.8130596184824,599.3622496617237,0.7261021403064438,0.7261021403064438,234,1,367.4408882720563,734.9785498084104,0.6066694881670861,0.580729114348183
1566.364031781272,1563.821770291858,602.609472254455,0.7346243558281211,0.7401311237072045,236,2,367.8401311934794,739.8599519558527,0.6061332866451817,0.593148725770769
1566.364031781272,1563.821770291858,602.609472254455,0.7374522934154324,0.7294642000512287,236,2,367.8401311934794,739.8599519558527,0.6061332866451817,0.5942057060067159
