u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,width,est_width,ref,junction,access,bridge,service,tunnel,area
3697082894,1864143493,0,175855335,True,Avinguda Diagonal,cycleway,,140.01600000000002,"LINESTRING (2.1667889 41.3982401, 2.1682129 41.3985905, 2.1683839 41.3986326)",,,2.5,,,,,,,
3697123081,3677161640,0,363549147,True,Gran Via de les Corts Catalanes,cycleway,,116.38099999999999,"LINESTRING (2.1777308 41.3966569, 2.1775841 41.3965459, 2.1767605 41.3959342, 2.1767412 41.3959191)",1,1,,,,,,,,
3697123081,3697123082,0,"[571448019, 549749260]",True,Carrer de Nàpols,residential,30,20.687,"LINESTRING (2.1777308 41.3966569, 2.1778182 41.3965913, 2.1779032 41.3965232)",,,,,,,,,,
3697123082,3697123085,0,359881898,True,Gran Via de les Corts Catalanes,cycleway,,135.21,"LINESTRING (2.1779032 41.3965232, 2.1779563 41.3965657, 2.1780489 41.3966347, 2.1789599 41.3973142, 2.1790507 41.397382)",1,1,,,,,,,,
3697123082,30242811,0,"[549749259, 549749260]",True,Carrer de Nàpols,residential,30,139.132,"LINESTRING (2.1779032 41.3965232, 2.1779305 41.3965014, 2.1779824 41.3964597, 2.1780593 41.3963981, 2.1787997 41.3958091, 2.1788333 41.3957849, 2.1790594 41.3956217)",,,,,,,,,,
3697123083,3697123084,0,363549147,True,Gran Via de les Corts Catalanes,cycleway,,5.019,"LINESTRING (2.1788762 41.3975144, 2.1788335 41.3974826)",1,1,,,,,,,,
3697123083,2264591895,0,570478919,True,Carrer de Sicília,residential,30,72.361,"LINESTRING (2.1788762 41.3975144, 2.1788591 41.3975274, 2.1788016 41.397571, 2.1787297 41.3976255, 2.1782662 41.3979771)",2,8,,,,,,,,
3697123084,3053404666,0,290673911,False,Carrer de Sicília,cycleway,,72.47300000000001,"LINESTRING (2.1788335 41.3974826, 2.178816 41.3974946, 2.178756 41.3975388, 2.178682 41.3975957, 2.1782215 41.3979452)",2,3,,,,,,,,
3697123084,3697123081,0,363549147,True,Gran Via de les Corts Catalanes,cycleway,,129.972,"LINESTRING (2.1788335 41.3974826, 2.1787131 41.3973919, 2.1778784 41.3967634, 2.1777843 41.3966987, 2.1777308 41.3966569)",1,1,,,,,,,,
3697123085,3645143319,0,359881898,True,Gran Via de les Corts Catalanes,cycleway,,133.27,"LINESTRING (2.1790507 41.397382, 2.1790867 41.3974093, 2.1791019 41.3974213, 2.1791911 41.3974882, 2.18005 41.3981323, 2.1801178 41.3981835, 2.1801799 41.3982299)",1,1,,,,,,,,
3697123085,3697123083,0,570478919,True,Carrer de Sicília,residential,30,20.701999999999998,"LINESTRING (2.1790507 41.397382, 2.1789577 41.3974526, 2.1788762 41.3975144)",2,8,,,,,,,,
3697123087,3697123083,0,363549147,True,Gran Via de les Corts Catalanes,cycleway,,133.371,"LINESTRING (2.1800087 41.3983611, 2.1799194 41.3982973, 2.1798691 41.3982591, 2.1790119 41.3976168, 2.1789355 41.3975595, 2.1788762 41.3975144)",1,1,,,,,,,,
3697123087,3645143319,0,"[308355155, 830027503]",True,Carrer de Sardenya,tertiary,30,20.415,"LINESTRING (2.1800087 41.3983611, 2.1801049 41.3982877, 2.1801799 41.3982299)",,,,,,,,,,
3697123093,3697123094,0,365713071,False,,cycleway,,12.353,"LINESTRING (2.1921548 41.4045714, 2.1922135 41.4044694)",,,,,,,,,,
3697123093,2810872725,0,"[766736044, 766736045]",True,Avinguda Diagonal,cycleway,,145.798,"LINESTRING (2.1921548 41.4045714, 2.193713 41.4049745, 2.1938074 41.4049989)",1,2,,,,,,,,
3697123094,3697123093,0,365713071,False,,cycleway,,12.353,"LINESTRING (2.1922135 41.4044694, 2.1921548 41.4045714)",,,,,,,,,,
3697123094,365565833,0,45952784,True,Avinguda Diagonal,tertiary,30,8.259,"LINESTRING (2.1922135 41.4044694, 2.1923073 41.4044932)",3,,,,,,,,,
3697123095,3044254936,0,271792291,False,Carrer de Bac de Roda,cycleway,,92.755,"LINESTRING (2.2037474 41.4076636, 2.2029597 41.4082525)",2,2,,,,,,,,
3697123095,2810990585,0,271792291,False,Carrer de Bac de Roda,cycleway,,12.525,"LINESTRING (2.2037474 41.4076636, 2.2038538 41.4075841)",2,2,,,,,,,,
3697123095,312894015,0,328020291,True,Avinguda Diagonal,tertiary,30,143.838,"LINESTRING (2.2037474 41.4076636, 2.2035663 41.4076173, 2.2024907 41.4073446, 2.2021137 41.407249)",3,,,,,,,,,
3697123096,2810872732,0,271792291,False,Carrer de Bac de Roda,cycleway,,13.432,"LINESTRING (2.2040448 41.4074377, 2.2039332 41.4075248)",2,2,,,,,,,,
3697123096,2767286536,0,"[271792291, 271495703]",False,Carrer de Bac de Roda,cycleway,,53.674,"LINESTRING (2.2040448 41.4074377, 2.204114 41.4073896, 2.2044932 41.4070916)",2,"['2', '2.5']",,,,,,,,
3697123096,597212245,0,"[237799272, 294796083]",True,Avinguda Diagonal,tertiary,30,154.034,"LINESTRING (2.2040448 41.4074377, 2.2040964 41.4074504, 2.2043061 41.4075063, 2.2053822 41.4077931, 2.2057866 41.4078984)",3,,,,,,,,,
3697123098,2764488524,0,271792293,False,Carrer de Pujades,cycleway,,8.62,"LINESTRING (2.2096409 41.4083835, 2.2097108 41.4084406)",2,2.5,,,,,,,,
3697123098,2763216854,0,271792293,False,Carrer de Pujades,cycleway,,133.433,"LINESTRING (2.2096409 41.4083835, 2.2085106 41.4075342)",2,2.5,,,,,,,,
3697123098,247637113,0,237715977,True,Carrer de la Selva de Mar,tertiary,30,134.38,"LINESTRING (2.2096409 41.4083835, 2.2097441 41.4083055, 2.2097565 41.4082961, 2.2100964 41.4080393, 2.2103908 41.4078167, 2.2104369 41.4077819, 2.2105917 41.407665, 2.2107759 41.4075257)",3,,,,,,,,,
3697148736,2775313794,0,"[272587168, 312564231]",True,Carrer de la Marina,cycleway,,123.419,"LINESTRING (2.1800556 41.4001913, 2.1799365 41.4002819, 2.1791746 41.4008611, 2.1790881 41.400927, 2.1790717 41.400947, 2.1790771 41.4009999)",1,2,3,,,,,,,
3697148736,3697148738,0,362064417,True,Carrer de la Diputació,cycleway,,26.153,"LINESTRING (2.1800556 41.4001913, 2.1799391 41.4001092, 2.1798327 41.400026)",1,1.5,,,,,,,,
3697148738,2775313815,0,272587173,True,Carrer de la Marina,cycleway,,4.22,"LINESTRING (2.1798327 41.400026, 2.179867 41.3999981)",1,2,3,,,,,,,
3697148738,5028167017,0,362064417,True,Carrer de la Diputació,cycleway,,116.66100000000002,"LINESTRING (2.1798327 41.400026, 2.1798179 41.4000156, 2.1797889 41.3999934, 2.179771 41.3999797, 2.179717 41.3999386, 2.1796064 41.3998569, 2.1793832 41.399694, 2.1790367 41.3994406, 2.1790087 41.3994165, 2.178996 41.3994055, 2.1789688 41.3993832, 2.1788415 41.3992861)",1,1.5,,,,,,,,
3697148739,3697148740,0,362064417,True,Carrer de la Diputació,cycleway,,5.301,"LINESTRING (2.1776778 41.3984235, 2.1776345 41.3983886)",1,1.5,,,,,,,,
3697148739,3053404669,0,570478919,True,Carrer de Sicília,residential,30,124.69200000000001,"LINESTRING (2.1776778 41.3984235, 2.1775069 41.3985532, 2.176838 41.3990606, 2.1767799 41.3991047, 2.1766267 41.3992209)",2,8,,,,,,,,
3697148740,3053404667,0,290673911,False,Carrer de Sicília,cycleway,,6.462,"LINESTRING (2.1776345 41.3983886, 2.1776894 41.3983476)",2,3,,,,,,,,
3697148740,3053404668,0,290673911,False,Carrer de Sicília,cycleway,,125.29100000000001,"LINESTRING (2.1776345 41.3983886, 2.1774576 41.3985245, 2.1767955 41.3990298, 2.1767395 41.3990725, 2.1765821 41.3991926)",2,3,,,,,,,,
3697148740,3697148741,0,362064417,True,Carrer de la Diputació,cycleway,,130.454,"LINESTRING (2.1776345 41.3983886, 2.1775931 41.3983569, 2.1774561 41.3982554, 2.1769766 41.3978998, 2.1767424 41.3977205, 2.1766322 41.3976361, 2.176526 41.3975611)",1,1.5,,,,,,,,
3697148741,30243061,0,309055985,True,Carrer de Nàpols,residential,30,6.485,"LINESTRING (2.176526 41.3975611, 2.1765809 41.3975198)",,,,,,,,,,
3697148741,3697148742,0,362064417,True,Carrer de la Diputació,cycleway,,133.595,"LINESTRING (2.176526 41.3975611, 2.1764396 41.3974969, 2.1762778 41.3973701, 2.1757309 41.3969416, 2.1756221 41.3968722, 2.1755674 41.3968374, 2.1753939 41.3967123)",1,1.5,,,,,,,,
3697148742,3697148743,0,362064417,True,Carrer de la Diputació,cycleway,,130.085,"LINESTRING (2.1753939 41.3967123, 2.1752774 41.3966293, 2.1752581 41.3966132, 2.1751641 41.3965407, 2.1749633 41.396386, 2.1744643 41.396017, 2.1744527 41.3960086, 2.1742866 41.3958887)",1,1.5,,,,,,,,
3697148742,2264591839,0,237521092,True,Carrer de Roger de Flor,residential,30,76.039,"LINESTRING (2.1753939 41.3967123, 2.1753421 41.3967515, 2.1751974 41.3968611, 2.1747523 41.3971981)",,,,,,,,,,
3697148743,3697148744,0,362064417,True,Carrer de la Diputació,cycleway,,3.809,"LINESTRING (2.1742866 41.3958887, 2.1742551 41.3958639)",1,1.5,,,,,,,,
3697148743,2264591782,0,"[570553571, 571448015]",True,Passeig de Sant Joan,tertiary,30,73.65899999999999,"LINESTRING (2.1742866 41.3958887, 2.1741658 41.3959873, 2.1740945 41.3960459, 2.173689 41.3963764)",2,6,,,,,,,,
3697148744,426888488,0,217617441,False,Passeig de Sant Joan,cycleway,,3.97,"LINESTRING (2.1742551 41.3958639, 2.1742901 41.3958397)",2,2,,,,,,,,
3697148744,3697148745,0,362064417,True,Carrer de la Diputació,cycleway,,5.088,"LINESTRING (2.1742551 41.3958639, 2.1742119 41.3958316)",1,1.5,,,,,,,,
3697148744,3184415015,0,217617441,False,Passeig de Sant Joan,cycleway,,125.355,"LINESTRING (2.1742551 41.3958639, 2.1741256 41.3959625, 2.1733219 41.3965708, 2.1731976 41.3966649)",2,2,,,,,,,,
3697148745,3497460964,0,362064417,True,Carrer de la Diputació,cycleway,,125.43400000000001,"LINESTRING (2.1742119 41.3958316, 2.1740587 41.3957174, 2.1736807 41.3954353, 2.173335 41.3951766, 2.173266 41.3951249, 2.1731443 41.3950372)",1,1.5,,,,,,,,
3697148745,250793733,0,237517575,True,Passeig de Sant Joan,tertiary,30,3.906,"LINESTRING (2.1742119 41.3958316, 2.1742366 41.3958131, 2.1742458 41.3958074)",2,6,,,,,,,,
3697148746,7515360128,0,362064417,True,Carrer de la Diputació,cycleway,,137.481,"LINESTRING (2.170859 41.393313, 2.1706289 41.3931411, 2.1705848 41.3931082, 2.1703947 41.3929671, 2.1699729 41.3926538, 2.1699553 41.3926404, 2.1697316 41.3924696, 2.1696874 41.3924439)",1,1.5,,,,,,,,
3697148746,4716375251,0,"[553743885, 483469230]",True,Carrer del Bruc,residential,30,142.75099999999998,"LINESTRING (2.170859 41.393313, 2.1708871 41.3932917, 2.1710935 41.3931346, 2.1712933 41.392983, 2.1718942 41.3925271, 2.1719852 41.3924562, 2.1720314 41.3924207, 2.1720603 41.3923987)",,,,,,,,,,
3700265346,4870404268,0,366034227,False,,cycleway,,4.721,"LINESTRING (2.1675099 41.4129679, 2.1674537 41.4129628)",,,,,,,,,,
3700265351,4870404268,0,366034227,False,,cycleway,,53.956,"LINESTRING (2.1668672 41.4127808, 2.1670137 41.4128578, 2.1671534 41.4129174, 2.1672427 41.4129393, 2.1673259 41.4129513, 2.1674248 41.4129602, 2.1674537 41.4129628)",,,,,,,,,,
3743065528,2435593701,0,"[72065625, 72065623]",True,,cycleway,,286.68799999999993,"LINESTRING (2.170462 41.3778242, 2.1704727 41.3778675, 2.1704623 41.3779318, 2.1704218 41.3779964, 2.1703685 41.3780525, 2.1685207 41.379602, 2.1684478 41.3796619, 2.1684145 41.3796841, 2.1683756 41.3796962, 2.1683605 41.3796981, 2.168305 41.379705, 2.1682383 41.3797046)",,,,,,,,,,
3743065528,5306386386,0,370605628,False,,cycleway,,4.75,"LINESTRING (2.170462 41.3778242, 2.1704843 41.3778215, 2.1705182 41.3778174)",,,,,,no,,,,
3743065781,4397169303,0,370606293,False,,cycleway,,5.259,"LINESTRING (2.168094 41.3796319, 2.1680433 41.37966)",,,,,,no,,,,
3743065781,2435593681,0,"[72065625, 72065623]",True,,cycleway,,289.08400000000006,"LINESTRING (2.168094 41.3796319, 2.168081 41.3796048, 2.1680754 41.3795659, 2.1680861 41.3795327, 2.1681694 41.3794533, 2.1701462 41.3777918, 2.1701705 41.3777737, 2.170254 41.3777209, 2.1703342 41.3777071)",,,,,,,,,,
3754975067,3052730085,0,501287211,False,Carrer del Marquès de Sentmenat,cycleway,,10.654,"LINESTRING (2.1421703 41.385229, 2.1422306 41.3851949, 2.1422819 41.3851877)",2,2,,,,,,,,
3754975067,4921421170,0,501287211,False,Carrer del Marquès de Sentmenat,cycleway,,126.199,"LINESTRING (2.1421703 41.385229, 2.1420312 41.3853319, 2.1419619 41.3853331, 2.1419291 41.3853337, 2.1413837 41.3853328, 2.1411134 41.385331, 2.1409341 41.3853312, 2.1407139 41.3853315)",2,2,,,,,,,,
3754975067,2510614158,0,371953587,True,,residential,30,18.617,"LINESTRING (2.1421703 41.385229, 2.142162 41.3852949, 2.1421368 41.3853427, 2.1421044 41.3853862)",,,,,,,,,,
3761330158,3490013087,0,315978495,False,Avinguda Diagonal,cycleway,,10.153,"LINESTRING (2.1787416 41.4011764, 2.1788604 41.4011963)",2,3,2,,,,,,,
3761330158,442540278,0,674507833,True,Carrer de la Marina,residential,30,6.633,"LINESTRING (2.1787416 41.4011764, 2.1786894 41.4012214)",3,12,,,,,,,,
3761330158,2775313813,0,315978495,False,Avinguda Diagonal,cycleway,,27.787,"LINESTRING (2.1787416 41.4011764, 2.1785375 41.4011222, 2.1784249 41.4010994)",2,3,2,,,,,,,
3761330180,4908299843,0,"[41389688, 273376761, 499563625]",False,"['Carrer de Casp', 'Carrer de los Castillejos', 'Carrer de Ribes']",cycleway,,211.79700000000003,"LINESTRING (2.1868191 41.4017395, 2.1867667 41.4017784, 2.1867011 41.4018301, 2.1866524 41.4018655, 2.1866038 41.4018876, 2.1865537 41.401903, 2.1864859 41.4018964, 2.186399 41.401871, 2.1863165 41.4018213, 2.1855518 41.4012388, 2.1854838 41.4011946, 2.1854233 41.401175, 2.1853727 41.4011828, 2.1852759 41.4012574, 2.1849725 41.4014809, 2.184928 41.4014477)",2,2,,,,,,,,
3761330180,319608442,0,285774886,True,Avinguda Meridiana,cycleway,,187.622,"LINESTRING (2.1868191 41.4017395, 2.1868142 41.4012809, 2.1868147 41.4010468, 2.1868123 41.4000522)",1,2,,,,,,,,
3761510936,3026224478,0,298698885,False,,cycleway,,101.407,"LINESTRING (2.1821765 41.3929243, 2.1813179 41.3922787)",,,,,,,,,,
3772084157,4675068974,0,473385647,False,,cycleway,,94.241,"LINESTRING (2.1634889 41.4049545, 2.1643712 41.405484)",,,,,,,,,,
3772084157,5000015111,0,473385971,False,,cycleway,,58.917,"LINESTRING (2.1634889 41.4049545, 2.1629507 41.4046113)",,,,,,,,,,
3772084157,260723600,0,4852774,False,Carrer de l'Escorial,tertiary,30,5.619,"LINESTRING (2.1634889 41.4049545, 2.1635073 41.4049269, 2.1635205 41.4049099)",5,,,,,,,,,
3772084157,260723993,0,831182071,False,Carrer de l'Escorial,tertiary,30,51.279,"LINESTRING (2.1634889 41.4049545, 2.1634607 41.4049874, 2.1634381 41.405012, 2.1633978 41.4050602, 2.1631722 41.405285, 2.1631574 41.4053088, 2.1631425 41.4053341)",5,,,,,,,,,
3797264999,4463645859,0,"[446194011, 440740414]",False,Carrer de la Ciutat de Granada,cycleway,,236.031,"LINESTRING (2.1907907 41.4039873, 2.1915591 41.4033898, 2.1916584 41.4033129, 2.1927705 41.4024706)",2,2,,,,,,,,
3808072579,5216444731,0,490742437,False,Carrer de Salvador Espriu,cycleway,,95.955,"LINESTRING (2.1954724 41.3879617, 2.1946571 41.387353)",2,3,,,,,,,,
3808072579,2845200027,0,"[377438520, 377438580, 271792295]",False,,cycleway,,124.05,"LINESTRING (2.1954724 41.3879617, 2.1955378 41.3879138, 2.1956032 41.3877936, 2.1956014 41.3877291, 2.195598 41.3876799, 2.1956037 41.387572, 2.1956658 41.3874793, 2.1957445 41.3874123, 2.1958263 41.3873587, 2.1959211 41.3873242, 2.1961446 41.3872962, 2.1963729 41.3873103)",,,,,,,,,,
3808072579,1141475341,0,490742438,False,Carrer de Salvador Espriu,cycleway,,21.333000000000002,"LINESTRING (2.1954724 41.3879617, 2.1954911 41.387978, 2.1956417 41.3880687, 2.1956682 41.3880846)",,3,,,,,,,,
3812156811,6150442177,0,656588083,False,Avinguda de Xile,cycleway,,7.781,"LINESTRING (2.111812 41.3776272, 2.111843 41.3776932)",,,,,,,,,,
3812156811,6332966369,0,"[676239376, 656588083]",False,Avinguda de Xile,cycleway,,44.599,"LINESTRING (2.111812 41.3776272, 2.1117028 41.3775196, 2.11161 41.3774339, 2.1115838 41.3774097, 2.111548 41.3773577, 2.1115005 41.3773025)",,,,,,,,,,
3812156811,6148179154,0,656587635,True,Carrer del Pisuerga,residential,30,190.62,"LINESTRING (2.111812 41.3776272, 2.1118863 41.3775875, 2.1119564 41.3775421, 2.1120263 41.3774955, 2.1125492 41.3772316, 2.1127026 41.3771542, 2.1129082 41.3770481, 2.1136529 41.3766808, 2.113696 41.3766596)",2,,,,,,,,,
3822859921,3822859920,0,418990401,True,Passeig de Fabra i Puig,tertiary,30,5.721,"LINESTRING (2.1744349 41.4303135, 2.1743663 41.4303148)",3,12,,,,,,,,
3822859921,3827694229,0,271797386,False,,cycleway,,271.701,"LINESTRING (2.1744349 41.4303135, 2.1744323 41.4300881, 2.1744264 41.4295681, 2.1744254 41.4294806, 2.1744234 41.4293317, 2.1744215 41.4291923, 2.1744236 41.4291785, 2.1744642 41.4289137, 2.174485 41.4287866, 2.1745924 41.4284814, 2.1748788 41.4280931, 2.1749784 41.427958)",2,2.5,,,,,,,,
3827694227,4827306196,0,446410880,False,Carrer de Felip II,cycleway,,7.059,"LINESTRING (2.1764233 41.4283245, 2.1764713 41.4282722)",2,2,,,,,,,,
3827694227,4827306201,0,87504596,True,Carrer de Desfar,tertiary,30,11.912,"LINESTRING (2.1764233 41.4283245, 2.1764457 41.4284303)",2,,,,,,,,,
3827694227,2713983939,0,379472939,False,,cycleway,,128.884,"LINESTRING (2.1764233 41.4283245, 2.1763445 41.42839, 2.1763228 41.4284049, 2.1761586 41.4285281, 2.1753342 41.4291469)",,,,,,,,,,
3827694229,6218031778,0,271797386,False,,cycleway,,228.17000000000002,"LINESTRING (2.1749784 41.427958, 2.1750698 41.4278621, 2.1755308 41.4273782, 2.1756812 41.4271784, 2.1758088 41.4269318, 2.1758491 41.4268291, 2.1761267 41.4261206)",2,2.5,,,,,,,,
3827694229,3822859921,0,271797386,False,,cycleway,,271.701,"LINESTRING (2.1749784 41.427958, 2.1748788 41.4280931, 2.1745924 41.4284814, 2.174485 41.4287866, 2.1744642 41.4289137, 2.1744236 41.4291785, 2.1744215 41.4291923, 2.1744234 41.4293317, 2.1744254 41.4294806, 2.1744264 41.4295681, 2.1744323 41.4300881, 2.1744349 41.4303135)",2,2.5,,,,,,,,
3827694229,1695282586,0,"[553704985, 157321755]",True,Carrer de Costa i Cuxart,tertiary,30,125.57499999999999,"LINESTRING (2.1749784 41.427958, 2.1750992 41.4279802, 2.1757055 41.4280974, 2.176293 41.4282281, 2.1763503 41.4282408, 2.1763699 41.4282452, 2.1764056 41.4282838)",3,,,,,,,,,
3855364675,3855364681,0,382341180,True,Carrer de Londres,cycleway,,135.478,"LINESTRING (2.1494874 41.3924267, 2.1483292 41.3915726)",2,2,,,,,,,,
3855364675,30237633,0,4744966,True,Carrer de Casanova,tertiary,30,8.519,"LINESTRING (2.1494874 41.3924267, 2.1494147 41.3924805)",3,14,,,,,,,,
3855364677,3855364675,0,382341180,True,Carrer de Londres,cycleway,,264.72299999999996,"LINESTRING (2.1517275 41.3941129, 2.1506053 41.3932822, 2.1494874 41.3924267)",2,2,,,,,,,,
3855364679,2775283893,0,272583358,False,Carrer del Comte d'Urgell,cycleway,,6.41,"LINESTRING (2.1472416 41.3907467, 2.1471934 41.3907916)",2,2,,,,,,,,
3855364679,5871570280,0,272583358,False,Carrer del Comte d'Urgell,cycleway,,107.468,"LINESTRING (2.1472416 41.3907467, 2.1474172 41.3906159, 2.1480793 41.3901224, 2.1481471 41.3900721, 2.1481591 41.3900707)",2,2,,,,,,,,
3855364679,3875306951,0,382341180,True,Carrer de Londres,cycleway,,141.00799999999998,"LINESTRING (2.1472416 41.3907467, 2.1471842 41.3906951, 2.1469575 41.3905376, 2.1463377 41.3901021, 2.1462178 41.3899835, 2.1461901 41.3899303, 2.146073 41.3898399)",2,2,,,,,,,,
3855364681,6670690974,0,243716770,True,Carrer de Villarroel,tertiary,30,124.457,"LINESTRING (2.1483292 41.3915726, 2.1493752 41.3907745)",2,10,,,,,,,,
3855364681,3855364679,0,382341180,True,Carrer de Londres,cycleway,,129.094,"LINESTRING (2.1483292 41.3915726, 2.1474293 41.3908894, 2.1472416 41.3907467)",2,2,,,,,,,,
3875306951,6259366129,0,116315114,True,Carrer del Comte Borrell,residential,30,121.208,"LINESTRING (2.146073 41.3898399, 2.1471054 41.3890729)",1,4,,,,,,,,
3875306951,3875306953,0,382341180,True,Carrer de Londres,cycleway,,207.902,"LINESTRING (2.146073 41.3898399, 2.1449207 41.3890071, 2.1442947 41.3885302)",2,2,,,,,,,,
3875306953,3875306955,0,382341180,True,Carrer de Londres,cycleway,,56.346,"LINESTRING (2.1442947 41.3885302, 2.1438195 41.3881701)",2,2,,,,,,,,
3875306953,6259366127,0,149524249,True,Passatge d'en Sagristà,living_street,20,121.627,"LINESTRING (2.1442947 41.3885302, 2.1453119 41.3877466)",,,,,,,,,,
3875306955,4858096624,0,382341180,True,Carrer de Londres,cycleway,,19.878,"LINESTRING (2.1438195 41.3881701, 2.1436533 41.388042)",2,2,,,,,,,,
3875306955,30237627,0,449991621,True,Carrer de Calàbria,residential,30,4.849,"LINESTRING (2.1438195 41.3881701, 2.1437777 41.3882004)",2,,,,,,,,,
3888894774,5028194622,0,315978495,False,Avinguda Diagonal,cycleway,,4.132,"LINESTRING (2.1768994 41.4007031, 2.1769443 41.4007188)",2,3,2,,,,,,,
3888894774,3354002262,0,"[37017346, 315978495]",False,Avinguda Diagonal,cycleway,,144.45999999999998,"LINESTRING (2.1768994 41.4007031, 2.1761262 41.400523, 2.1759349 41.4004975, 2.1756916 41.4004642, 2.1752788 41.4003796, 2.1752518 41.4003737, 2.1752286 41.4003674)",2,3,2,,,,,,,
3888894774,30242874,0,313379192,True,Carrer de Sardenya,tertiary,30,93.988,"LINESTRING (2.1768994 41.4007031, 2.176944 41.4006722, 2.1774646 41.4002796, 2.1774886 41.4002632, 2.1777067 41.4001137)",2,,,,,,,,,
3950033266,3204172803,0,307080754,False,Avinguda Diagonal,cycleway,,162.774,"LINESTRING (2.1107738 41.3843248, 2.1107246 41.3843109, 2.1106904 41.3843869, 2.1090544 41.3839652, 2.1090445 41.3839195)",2,,,,,,,,,
3950033268,3203055681,0,543783782,False,Avinguda Diagonal,cycleway,,3.106,"LINESTRING (2.1108822 41.3843554, 2.1109185 41.3843616)",2,,,,,,,,,
3956071727,5216417462,0,539019519,False,,cycleway,,246.664,"LINESTRING (2.2033644 41.3975016, 2.2032952 41.3974436, 2.2014537 41.3959, 2.2013922 41.3958487)",,,,,,,,,,
3956071727,5216417452,0,539019519,False,,cycleway,,12.406,"LINESTRING (2.2033644 41.3975016, 2.203406 41.3975448, 2.203456 41.3975894)",,,,,,,,,,
3956071727,3075809787,0,417771755,True,Passatge Rera el Cementiri Vell,residential,30,4.5600000000000005,"LINESTRING (2.2033644 41.3975016, 2.2033473 41.3975027, 2.2033098 41.3975024)",,,,,,,,,,
4040070235,692263334,0,198184094,True,Carrer d'Àngel Guimerà,residential,30,65.126,"LINESTRING (2.1336 41.3953094, 2.133153 41.3957896)",1,3,,,,,,,,
4040070235,1469237431,0,"[401600419, 650072287]",False,,cycleway,,145.197,"LINESTRING (2.1336 41.3953094, 2.133802 41.3952911, 2.1338827 41.3952183, 2.1339645 41.3951406, 2.1339877 41.3951116, 2.1340058 41.3950891, 2.1340407 41.3951172, 2.1340894 41.3951481, 2.1341189 41.3951642, 2.1341507 41.3951695, 2.1342016 41.3951756, 2.134304 41.3951743, 2.1343465 41.3951635, 2.1343921 41.3951434, 2.1344404 41.3950971, 2.1344608 41.3950959, 2.1345798 41.3950891, 2.1347473 41.3947001)",,,,,,,,,,
4040070235,4187594212,0,816902637,False,,cycleway,,66.76400000000001,"LINESTRING (2.1336 41.3953094, 2.1335344 41.3953224, 2.133157 41.3957051, 2.1331036 41.3957667)",,,,,,,,,,
4040070241,4187594213,0,703258886,False,,cycleway,,3.773,"LINESTRING (2.131488 41.3974999, 2.1314563 41.3974757)",,,,,,,,,,
4040070241,4187594214,0,703258889,True,Carrer d'Àngel Guimerà,cycleway,,4.645,"LINESTRING (2.131488 41.3974999, 2.1314715 41.3975398)",1,1.5,,,,,,,,
4059473351,2293680790,0,"[403598905, 493079383]",False,"[""Carrer d'Enric Granados"", 'Plaça del Doctor Letamendi']",cycleway,,152.425,"LINESTRING (2.1602688 41.3887044, 2.1601641 41.3887773, 2.1601637 41.3888031, 2.1601534 41.3893946, 2.1601525 41.3894472, 2.1595939 41.3898677)",2,3,,,,,,,,
4111732838,2622276570,0,256578005,False,perimetral nissan,cycleway,,156.187,"LINESTRING (2.124668 41.332657, 2.126356 41.3320517)",,,,,,,,,,
4111732838,4111732839,0,256578005,False,perimetral nissan,cycleway,,118.503,"LINESTRING (2.124668 41.332657, 2.1233845 41.3331119)",,,,,,,,,,
4111732839,4111732838,0,256578005,False,perimetral nissan,cycleway,,118.503,"LINESTRING (2.1233845 41.3331119, 2.124668 41.332657)",,,,,,,,,,
4111732839,2622276569,0,256578005,False,perimetral nissan,cycleway,,50.705,"LINESTRING (2.1233845 41.3331119, 2.1228289 41.333296)",,,,,,,,,,
4111732860,2622276569,0,256578005,False,perimetral nissan,cycleway,,210.946,"LINESTRING (2.1205434 41.3341046, 2.1228289 41.333296)",,,,,,,,,,
4111732860,4111732865,0,256578005,False,perimetral nissan,cycleway,,54.882,"LINESTRING (2.1205434 41.3341046, 2.1199486 41.3343147)",,,,,,,,,,
4111732865,4111732860,0,256578005,False,perimetral nissan,cycleway,,54.882,"LINESTRING (2.1199486 41.3343147, 2.1205434 41.3341046)",,,,,,,,,,
4111732865,4111732867,0,256578005,False,perimetral nissan,cycleway,,12.375,"LINESTRING (2.1199486 41.3343147, 2.1198145 41.3343621)",,,,,,,,,,
4111732867,4111732865,0,256578005,False,perimetral nissan,cycleway,,12.375,"LINESTRING (2.1198145 41.3343621, 2.1199486 41.3343147)",,,,,,,,,,
4111732867,4111732871,0,256578005,False,perimetral nissan,cycleway,,19.726,"LINESTRING (2.1198145 41.3343621, 2.1196007 41.3344376)",,,,,,,,,,
4111732871,4111732867,0,256578005,False,perimetral nissan,cycleway,,19.726,"LINESTRING (2.1196007 41.3344376, 2.1198145 41.3343621)",,,,,,,,,,
4111732871,2622276568,0,256578005,False,perimetral nissan,cycleway,,253.365,"LINESTRING (2.1196007 41.3344376, 2.1168237 41.3353563)",,,,,,,,,,
4139413950,4139413951,0,412534661,True,Pla de Palau,cycleway,,9.323,"LINESTRING (2.183732 41.3833158, 2.1838256 41.38327)",1,2,,,,,,,,
