length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
322.0079921106049,319.31412423964457,232.62776059914896,0.4205076218671588,0.4025568591566235,125,2,3.268452676449562,135.88809543116307,0.37438998652479927,0.0
