length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
15.02345664344408,7.3784941148021455,14.945123657248983,0.8714651003945709,0.8313839191468207,32,5,0,2.4783027444194246,0.35903021279822445,0.0
30.306084686363633,28.308470198326486,23.256382929554505,0.6083393158128039,0.6113149944982653,45,3,0.2100712825324879,3.8181180881632706,0.524969864171225,0.0
48.836540202760595,44.04067132003284,34.37364645577797,0.6647389031078486,0.6726514155875166,60,3,0.2192894233363496,4.3302777939591826,0.7220895764266005,0.0
71.08157435586365,61.58705744296803,48.7944883872815,0.7079396544031571,0.7071209022860909,78,4,0.5555615712941419,8.410726405540412,0.6338738709401618,0.027195705865206737
84.1644400848774,74.98303570642359,54.60211014467171,0.6351787137351166,0.6641363497652655,84,3,0.6721486508503234,9.981702015714225,0.6488836913382409,0.03469768101010428
99.26191140841117,91.3908093657935,61.22532729478393,0.6618878955321101,0.6729749520969514,94,3,0.942441347121099,11.940252619775668,0.6104917052612074,0.031083339238218415
114.03294407629498,106.16184203367739,68.4321585839877,0.6932177544193295,0.702937253917578,103,3,0.9593898777488148,14.144041750657095,0.6287328547540014,0.07568651970889487
136.87236055919067,136.87236055919067,80.6609861287261,0.7094721502061337,0.7094721502061337,111,1,1.6805047882898336,21.963427904316276,0.6969446985635962,0.07690128736070706
149.99536742771792,149.99536742771792,84.48865384589737,0.7209461417325679,0.7209461417325679,116,1,2.153140136738447,24.7423062977238,0.7136697854567956,0.10181919501894009
165.3327542564574,165.3327542564574,94.28669128252542,0.7329919637794303,0.7329919637794303,125,1,3.2448721437595434,27.67458421807237,0.715445277877807,0.1481057524570478
182.0841596095837,182.0841596095837,100.13139366052762,0.7416830460670529,0.7416830460670529,131,1,3.2448721437595434,33.885167279685945,0.7059029471022518,0.12421928539388143
191.24214332742528,191.24214332742528,103.25588166793952,0.7411104784893976,0.7411104784893976,136,1,3.2448721437595434,38.42268498410517,0.705048211963465,0.16821935265704163
203.56263822590557,203.56263822590557,107.85326841685846,0.7591457312784298,0.7591457312784298,138,1,3.262588880952659,42.40787779419058,0.7252555314199479,0.19744597703584854
215.86964158212893,215.86964158212893,109.48994329729386,0.7659527183560617,0.7659527183560617,141,1,3.262588880952659,50.123934257513355,0.7362623247010602,0.21814959321893038
240.15103830700696,240.15103830700696,124.28651930793023,0.7528328484524331,0.7528328484524331,147,1,3.3915836340929006,55.85961559121069,0.7298389155409004,0.23283407055197664
260.2349376774136,260.2349376774136,132.07594490386285,0.7509996409922519,0.7509996409922519,153,1,3.938566344203899,60.22610874371034,0.7200927946444217,0.2219960825818999
291.69807178847134,291.69807178847134,147.4149559954346,0.7486123961063784,0.7486123961063784,160,1,4.158051664993689,72.2612997485506,0.7150441026869258,0.22478667659412252
298.8676441995537,298.8676441995537,147.88164164882278,0.7505204073195662,0.7505204073195662,160,1,4.158051664993689,76.72500744554961,0.7160089077884761,0.24662717073889057
326.6037649589146,326.6037649589146,158.71376207521917,0.7540864186311661,0.7540864186311661,164,1,4.303789423033202,83.45106039535047,0.7070394741883411,0.2498045118495733
346.9381970796864,346.9381970796864,165.51545153538473,0.7528262287036025,0.7528262287036025,167,1,4.479721853746547,85.34750405821862,0.7100016880164143,0.24853663229507764
364.8903477911133,364.8903477911133,170.02483194221523,0.7635855446957336,0.7635855446957336,168,1,4.807022833075904,91.2671132702647,0.7114558378618119,0.2546229051140562
375.9312597421278,375.9312597421278,170.64677271350396,0.764311800246852,0.764311800246852,168,1,4.807022833075904,97.07803361177616,0.7095189706759146,0.26506645182063554
384.1253377386649,384.1253377386649,170.75667070007327,0.7659740204425789,0.7659740204425789,168,1,4.807022833075904,102.3746507213977,0.7153427711781347,0.29518397882885805
400.20925949867734,400.20925949867734,173.77955558291632,0.767917208056299,0.767917208056299,168,1,4.856332550337705,109.8454012297207,0.7168193923860715,0.3082514412999822
418.3223437200541,418.3223437200541,180.9686189159803,0.7669176296494675,0.7669176296494675,168,1,5.040828098288535,115.21066541430504,0.7196157537210475,0.33731010106105175
426.54594398044117,426.54594398044117,181.15202422063646,0.7668409690116049,0.7668409690116049,168,1,5.221453802670441,119.9600909431166,0.723772411390063,0.3592635300428713
441.9802023003948,441.9802023003948,182.3817933463346,0.7734401075170677,0.7734401075170677,168,1,5.37628783534408,125.33680456123476,0.7270731447957239,0.41729679959595567
457.8747123173297,457.8747123173297,185.52861309278734,0.776134933512491,0.776134933512491,168,1,5.947675480051476,128.3466763206154,0.7284100174247882,0.4354638786689143
472.43886322431086,472.43886322431086,187.47105650976857,0.7793215594391424,0.7793215594391424,168,1,6.279780622673807,136.17920626438445,0.7371334679508016,0.4602106524148666
486.86493692126083,486.86493692126083,190.3428476213743,0.7680687896468467,0.7680687896468467,168,1,6.279780622673807,143.92149613976088,0.7383424097328631,0.48558323344040016
497.03936026235857,497.03936026235857,190.58851115377195,0.7700859754944902,0.7700859754944902,168,1,7.334372028406325,147.44688030530355,0.7400222534717171,0.5245412864614638
504.7932030961431,504.7932030961431,190.59276234968948,0.77855273675894,0.77855273675894,168,1,7.490306176774031,150.78593443063934,0.7423203239823482,0.5508349879981543
513.7096781274821,513.7096781274821,190.66042737177816,0.766743407817647,0.766743407817647,168,1,7.490306176774031,153.4589770507594,0.7442182635366276,0.5699656460218744
529.6705359508866,529.6705359508866,193.526322234879,0.7860395063337785,0.7860395063337785,168,1,8.449394870244438,158.30051709219097,0.7465291464460547,0.5926315233765846
