length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
26.454359060727775,10.462129380677144,22.510806257943987,0.8319675234085303,0.8241125222657707,13,4,1.454742341586815,9.672265308467097,0.294347267273184,0.0
52.81867877403778,50.29507831070678,40.36349637872772,0.5386475253147746,0.5228979237079282,20,2,1.5390181623862567,18.916909139254308,0.5290101914435534,0.0
80.32668543220738,73.9164877453033,61.09483663262714,0.5546343571324405,0.548228231578833,31,3,2.071485013695058,29.592455911340885,0.45728482845869534,0.0
103.79798798733077,103.79798798733077,74.91486750620534,0.6197051944063786,0.6197051944063786,38,1,2.1611755093490315,37.317824597548835,0.5497457299120773,0.0
128.5941594677171,128.5941594677171,91.31956094870577,0.6455768553435566,0.6455768553435566,45,1,2.351266169166903,50.91457631955677,0.5838853652004329,0.0
150.01313931162176,150.01313931162176,104.41406652036349,0.6702449897369626,0.6702449897369626,51,1,2.351266169166903,55.25246489159555,0.5860985376513641,0.0
180.90754161846195,180.90754161846195,122.6058183012614,0.6801699122908866,0.6801699122908866,58,1,2.351266169166903,66.10022488372044,0.5895592500963527,0.045925407691089465
206.65648066536193,206.65648066536193,139.52961156125855,0.6854268262906315,0.6854268262906315,66,1,2.545366861078365,74.90094188716606,0.5901453335873612,0.049428484230259376
222.22400846136193,222.22400846136193,146.23521390047543,0.6965592812833415,0.6965592812833415,69,1,2.545366861078365,80.31598606624681,0.6072276837659282,0.07217880624443347
244.97060260935993,244.97060260935993,157.1779005389919,0.6959330147750611,0.6959330147750611,74,1,2.7856281836486487,89.67484513822676,0.607397098758569,0.09803240223097724
267.83377078258803,267.83377078258803,169.0612653714419,0.6968190885203618,0.6968190885203618,78,1,2.7856281836486487,103.03855782620096,0.6047357064385356,0.08508268824109683
295.3645493046219,295.3645493046219,181.67119241480498,0.7085113119382307,0.7085113119382307,82,1,2.7856281836486487,111.17384320974459,0.6205997890408088,0.1342134234654327
322.1061439506863,322.1061439506863,193.36516733071537,0.7137248165274878,0.7137248165274878,86,1,4.123641189156559,123.63020965408207,0.6248673361715406,0.1878393711263336
354.1069821055638,354.1069821055638,209.69805648474244,0.7000371385332101,0.7000371385332101,92,1,4.123641189156559,139.19590159147486,0.6287747412533642,0.20996344190300437
379.8741257472797,379.8741257472797,223.20611992684047,0.7004603813689616,0.7004603813689616,99,1,4.123641189156559,148.288760600798,0.6230143153117345,0.2113964060291372
401.88851328901274,401.88851328901274,234.02693127777283,0.7010183542527559,0.7010183542527559,104,1,4.907082209747812,158.1256153251312,0.6246043530581359,0.22738848475559537
424.5210117068016,424.5210117068016,242.61099164775447,0.7181899974649082,0.7181899974649082,108,1,4.907082209747812,165.71583245539142,0.6306644065412341,0.22663478230183934
446.258177009324,446.258177009324,251.35678145428977,0.7136468508852052,0.7136468508852052,111,1,5.138176585832722,174.07312679923788,0.6205929874293578,0.2245400746369825
464.5325825381474,464.5325825381474,258.5097678464744,0.714126148524524,0.714126148524524,115,1,6.1769901150782776,180.4315284917839,0.6144913633195701,0.2276576595716211
487.09973199465355,487.09973199465355,265.4113314460411,0.7113304903710893,0.7113304903710893,117,1,6.405474502979295,192.55356188133354,0.616155333825104,0.26082901774974604
504.19214589893284,504.19214589893284,271.5257459584882,0.7239889168210678,0.7239889168210678,120,1,6.41452966235304,197.90579789495334,0.6092410630503764,0.30443496511097556
517.6444830963251,517.6444830963251,277.3132477742395,0.7165991562014246,0.7165991562014246,122,1,6.41452966235304,205.79874761231872,0.6103854091370018,0.3094621874340806
538.4015114096522,538.4015114096522,281.14978242881887,0.7265409800042147,0.7265409800042147,122,1,6.41452966235304,211.40511058795272,0.6178069910780988,0.31957846842188464
551.118716931229,551.118716931229,283.0626490367501,0.7231209472900648,0.7231209472900648,123,1,6.57146224567997,215.4796924043133,0.6218009711793099,0.37582177803410677
568.592306656146,568.592306656146,286.2505447391695,0.7244758882400264,0.7244758882400264,123,1,6.729919095474513,218.25058563663066,0.6270826702715844,0.3900123256951657
587.459901267049,587.459901267049,289.09766619245636,0.7276725819672271,0.7276725819672271,123,1,6.85692159702438,224.17831443865015,0.6302236282024293,0.394843881450462
600.1746848524022,600.1746848524022,293.091480688197,0.7277277509257685,0.7277277509257685,123,1,7.435442349155309,228.9023158688191,0.6350613450885297,0.40391106240589286
622.5366397925948,622.5366397925948,299.1351577173028,0.7268386955194366,0.7268386955194366,123,1,7.435442349155309,237.39334048563364,0.6380988389452366,0.43391102559771927
642.5125785379594,642.5125785379594,300.6124306167667,0.7321469753527626,0.7321469753527626,123,1,7.435442349155309,246.334738592022,0.6428028926831331,0.46177093216415926
655.4716287109151,655.4716287109151,302.01222175280145,0.7317169425024883,0.7317169425024883,123,1,7.671979600335024,250.57766479511798,0.6460563698253773,0.4766016092328615
671.5949486913422,671.5949486913422,304.5701316589996,0.728989861593999,0.728989861593999,123,1,7.671979600335024,264.5381468893122,0.649709281106984,0.507366249044778
683.7635974465121,683.7635974465121,307.10607279236496,0.728990905426368,0.728990905426368,123,1,7.721289317596825,265.37066033906746,0.6518314786923548,0.527837721124202
719.1543108167607,719.1543108167607,310.29332888030933,0.7403084712246938,0.7403084712246938,123,1,7.936084234305221,273.60950899202766,0.6533754211292382,0.5242652439504395
732.0832715959843,732.0832715959843,311.85738670101205,0.7313593833872907,0.7313593833872907,123,1,8.07739116968872,277.15319498155776,0.6548632410704422,0.5445916243935564
