length,coverage,directness,poi_coverage,components,efficiency_global,efficiency_local
2.6115724556941875,3.1980074705206016,0.7214170233960702,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960698,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960705,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960692,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.721417023396069,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960698,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960692,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960692,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960697,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960704,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.72141702339607,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960703,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.721417023396069,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960698,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960697,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960693,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960709,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960698,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960703,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960696,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960685,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960695,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960693,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960685,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960706,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960695,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960705,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960701,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960693,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.72141702339607,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960701,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960701,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960693,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960705,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960706,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960691,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960691,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960698,2,2,2.0921605212904173,0.0
2.6115724556941875,3.1980074705206016,0.7214170233960691,2,2,2.0921605212904173,0.0
5.059882190760242,4.342122292448405,0.5408126890874693,2,4,2.0921605212904173,1.7120565869882602
