length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
26.38010142221667,26.38010142221667,18.2217581391409,0.5154547973304956,0.5154547973304956,10,1,0,5.895137749544883,0.5193065107801002,0.0
