length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
202.8639705365554,202.8639705365554,90.29723774279512,0.6803608047750082,0.6803608047750082,39,1,104.68657321806602,106.08438567391259,0.6342537688743094,0.37256595223229266
202.8639705365554,202.8639705365554,90.29723774279512,0.6828669163472753,0.6828669163472753,39,1,104.68657321806602,106.08438567391259,0.6342537688743094,0.37256595223229266
208.92071965416787,208.92071965416787,90.79348657332545,0.6922299732500149,0.6922299732500149,39,1,108.6778468334198,110.0756592892664,0.64151874575357,0.4410230299743504
210.21794861331364,210.21794861331364,90.80159922954324,0.687121896039915,0.687121896039915,39,1,109.14711574890649,110.54492820475306,0.6424297826681138,0.4720319386118859
227.80192015656087,227.80192015656087,92.73957896927425,0.6985937100455406,0.6985937100455406,39,1,117.21884758027326,118.61666003611984,0.6501122244985993,0.5695263257679714
227.80192015656087,227.80192015656087,92.73957896927425,0.6977614789529809,0.6977614789529809,39,1,117.21884758027326,118.61666003611984,0.6501122244985993,0.5695263257679714
234.67288245974828,234.67288245974828,92.86993791797619,0.7046970835755136,0.7046970835755136,39,1,119.76249146781602,121.32400115354771,0.6539153195499456,0.5976471322896935
234.67288245974828,234.67288245974828,92.86993791797619,0.713537586865285,0.713537586865285,39,1,119.76249146781602,121.32400115354771,0.6539153195499456,0.5976471322896935
238.46184673203294,238.46184673203294,93.10467321316558,0.7098783940429266,0.7098783940429266,39,1,121.5949679039363,123.15647758966799,0.6553375600897161,0.6388958471774048
241.60357790764434,241.60357790764434,94.17072328459544,0.7078191373366398,0.7078191373366398,39,1,123.42186237123954,124.98337205697123,0.656494206283621,0.6412393708101006
258.8704592989589,258.8704592989589,94.91574632726892,0.7182172339684302,0.7182172339684302,39,1,133.6240726532703,135.18558233900194,0.6606099483674827,0.6423398745969175
258.8704592989589,258.8704592989589,94.91574632726892,0.7210203391217546,0.7210203391217546,39,1,133.6240726532703,135.18558233900194,0.6606099483674827,0.6423398745969175
258.8704592989589,258.8704592989589,94.91574632726892,0.7222943730374789,0.7222943730374789,39,1,133.6240726532703,135.18558233900194,0.6606099483674827,0.6423398745969175
258.8704592989589,258.8704592989589,94.91574632726892,0.7236521916132277,0.7236521916132277,39,1,133.6240726532703,135.18558233900194,0.6606099483674827,0.6423398745969175
