length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components
1603.1740835291243,1594.336250741473,119.61771620189992,0.7991992325278644,0.8061096928738174,38,40
1597.461870425387,1588.4244292847577,119.61771620287682,0.789526711581896,0.7903838982182777,38,42
1590.8198185187189,1579.9177512617334,119.61771620457695,0.7733305147462737,0.7811801204463871,38,49
1581.2229678263143,1569.464899712845,119.61771620180508,0.7849285008755357,0.7742265537275135,38,53
1575.5244164386522,1563.636895377301,119.61771620166452,0.767435943023025,0.7688436905640713,38,54
1564.4026036647779,1543.5561670057425,119.60415267358894,0.7552588727678569,0.7646640972768988,38,60
1555.6982844174531,1533.9666103211102,119.60287333719309,0.7580081523723989,0.7744544597792153,38,65
1550.9051571154696,1529.0730547732414,119.60287333647628,0.7509520363617831,0.7437145858605623,38,66
1542.3275838087839,1520.1115782152117,119.60287333733574,0.7352900915238083,0.738046544311604,38,68
1535.074827382741,1510.432701058625,119.38061181560026,0.732075658545771,0.7461847368780425,38,71
1528.7908066032198,1495.9760490976344,119.37765672500791,0.7373191155861701,0.7436271178146756,38,78
1523.201726514402,1487.1738777202338,119.3735470858934,0.7348943908376973,0.7347985399288942,38,83
1503.0529020351973,1444.94183685178,119.36907324455468,0.7265298053312927,0.7286776039025344,38,92
1503.0529020351973,1444.94183685178,119.36907324455468,0.7141979765554828,0.7244239975532363,38,92
1497.8404501785417,1439.3337613525805,119.36907324383088,0.7055400395062059,0.726036023273639,38,94
1488.7198208344712,1427.7882282542835,119.36747813319646,0.7266384154494344,0.7196901450944003,38,103
1480.3743017838867,1419.1429352070866,119.25528279105774,0.6713829699787787,0.6621946743544103,38,104
1480.3743017838867,1419.1429352070866,119.25528279105774,0.6396982752730794,0.6566903953844444,38,104
1472.610717003985,1405.1345588595136,119.24281528554938,0.6510836866047427,0.6595908543781415,38,113
1461.2875852537647,1380.3735481126823,119.23914952203798,0.6545511385542284,0.6525164824367629,38,124
1461.2875852537647,1380.3735481126823,119.23914952203798,0.6251701519251727,0.6591516484402888,38,124
1458.8877519275077,1370.118236556282,119.23914952180577,0.6470552813852634,0.6528824995431044,38,130
1448.0026247076848,1357.4558522174138,119.23914952014145,0.6330362181085982,0.602336899516748,38,135
1448.0026247076848,1357.4558522174138,119.23914952014145,0.6165191629452953,0.6273138754276221,38,135
1434.9364773717502,1336.623543294938,119.21974967257256,0.6051164209558204,0.6216399987056306,38,144
1434.9364773717502,1336.623543294938,119.21974967257256,0.6194664902439813,0.5941251911091086,38,144
1426.4795673211097,1320.4029451930048,119.20940831751768,0.5964241772995641,0.6134934735842781,38,155
1420.9410822949606,1292.4554334526924,119.2094083149033,0.5996104770046239,0.5972753324369305,38,158
1420.9410822949606,1292.4554334526924,119.2094083149033,0.6096033723547666,0.5852168786325208,38,158
1412.206142388829,1275.5983406165572,119.20940831883443,0.6146392347037748,0.5893937706339499,38,168
1412.206142388829,1275.5983406165572,119.20940831883443,0.6076352645551794,0.5994547343830184,38,168
1408.9102227435458,1262.5645538036797,119.20940441545555,0.6093168443962885,0.5893242423113292,38,170
1403.066198055404,1251.2972526944372,119.15053134811461,0.6068403896749339,0.5939098284618922,38,175
1393.4858659581632,1239.6114589810368,119.15053135231409,0.5748014761358405,0.579606801252006,38,183
1373.4628748786708,912.3539233189465,119.12299645199667,0.5956844603348727,0.6097348811474159,38,203
1373.4628748786708,912.3539233189465,119.12299645199667,0.6227582128005869,0.6200500207124496,38,203
1373.4628748786708,912.3539233189465,119.12299645199667,0.6203016491651246,0.6194980411057093,38,203
1373.4628748786708,912.3539233189465,119.12299645199667,0.6067905760957121,0.6207678108913475,38,203
1372.90295534914,912.3539233189465,119.12299645210774,0.611556911857252,0.608886377815857,38,203
1372.90295534914,912.3539233189465,119.12299645210774,0.581293564463383,0.6108536295280135,38,203
