length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
96.28547600583563,96.28547600583563,57.416027419638624,0.46890684725510934,0.46890684725510934,76,1,52.58053650462343,53.73782858800728,0.45908016374255173,0.0
