length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
114.14572218737337,114.14572218737337,52.82064411354885,0.7305539742501204,0.7305539742501204,66,1,66.1979810590423,66.41133317031489,0.621680790126125,0.20974052807551014
124.05102011161512,124.05102011161512,56.53643504929887,0.7364113617771195,0.7364113617771195,68,1,70.28696451980228,70.5003166310748,0.6195234139739174,0.17533261033251613
131.23151042371774,131.23151042371774,58.60843121461627,0.7468573569465857,0.7468573569465857,70,1,72.41854381177447,72.63189592304703,0.6319903774100522,0.19685149764800677
137.1254152869491,137.1254152869491,59.93069541035756,0.7546762147529978,0.7546762147529978,71,1,75.95574458899047,76.169096700263,0.6352206927909797,0.20553397011714758
143.23581342053274,143.23581342053274,60.54902759911613,0.7705550460603366,0.7705550460603366,72,1,79.15341445480554,80.74810855135266,0.6272440604762888,0.21933900894997016
157.5336290823382,157.5336290823382,63.26459431264556,0.7555238872455524,0.7555238872455524,74,1,86.30411674359411,88.11355627881741,0.623748660709806,0.21630267116924595
163.55714226900977,163.55714226900977,63.633322263359425,0.7587883224501636,0.7587883224501636,74,1,89.66652822128508,91.56038364023989,0.6146381269712397,0.2159466155005383
168.9427762132123,168.9427762132123,65.36476703616103,0.7484158507877975,0.7484158507877975,75,1,92.53515729053615,94.42901270949095,0.6237126751841652,0.22434875425041712
174.97357000192244,174.97357000192244,65.53874746916765,0.7531212453327969,0.7531212453327969,75,1,96.1734031369174,98.0672585558722,0.6244028793498758,0.2556028278222566
178.1691300414776,178.1691300414776,65.59750606406621,0.747166085176861,0.747166085176861,75,1,98.08616859951763,100.1437212483576,0.6248318199869366,0.30265603034346167
184.3051919370643,184.3051919370643,66.03709365998638,0.7503470516574796,0.7503470516574796,75,1,100.3928181798789,102.85628301602779,0.6297785082921002,0.29556117876033683
196.9029218713009,196.9029218713009,67.59825496974254,0.7482143559970282,0.7482143559970282,75,1,105.3775520587408,108.07510787934457,0.6376226624680391,0.3074270620523143
200.68702227636572,200.68702227636572,67.61696959540846,0.7512592637372116,0.7512592637372116,75,1,106.601662460866,109.29921828146982,0.6402906732237336,0.3457813203464275
205.99188936955207,205.99188936955207,67.78085781021771,0.7473032236704028,0.7473032236704028,75,1,109.7275393497548,112.42509517035872,0.6420954774700381,0.418718334223621
216.36974567628616,216.36974567628616,72.29498403997162,0.7418130142930607,0.7418130142930607,75,1,113.33845832784783,116.03601414845164,0.6461293646950509,0.45507616054650585
219.61296564785195,219.61296564785195,72.36109017858486,0.7306204606019514,0.7306204606019514,75,1,114.09626321715753,116.79381903776137,0.6473168173625331,0.4779911654402104
232.97136844483288,232.97136844483288,74.63833145993489,0.7540640000489197,0.7540640000489197,75,1,121.84155590342866,124.53911172403244,0.6511464349578941,0.48425543100037177
235.60815000346582,235.60815000346582,74.70114748059204,0.7450453459495243,0.7450453459495243,75,1,123.44671761640662,126.1442734370104,0.6575247337541107,0.5070995274817118
235.60815000346582,235.60815000346582,74.70114748059204,0.751477286905274,0.751477286905274,75,1,123.44671761640662,126.1442734370104,0.6575247337541107,0.5070995274817118
248.894195629944,248.894195629944,77.76921652793237,0.7331338229862671,0.7331338229862671,75,1,132.812803922129,135.5988941786219,0.6585954893483109,0.5656052673517293
250.14746548732668,250.14746548732668,77.76921652791049,0.7435172109663871,0.7435172109663871,75,1,133.77562242460087,136.5617126810937,0.6621078037804148,0.6042508073324128
251.64884403990143,251.64884403990143,77.77007776770013,0.7382487689126187,0.7382487689126187,75,1,135.13404461146482,137.92013486795778,0.662687897743179,0.6101220854519245
255.14132188739342,255.14132188739342,78.41187775229443,0.7492702302771406,0.7492702302771406,75,1,135.83008309040906,138.61617334690203,0.6646033121891816,0.611426409486101
260.1180332714656,260.1180332714656,78.59811287947458,0.7486736343253213,0.7486736343253213,75,1,139.71929639163903,142.50538664813183,0.6665214344982624,0.6062570599580157
271.68764963836225,271.68764963836225,80.09556267372734,0.7503326353590078,0.7503326353590078,75,1,145.52523919330923,148.95472568725611,0.6677398952080539,0.6302044693901645
271.68764963836225,271.68764963836225,80.09556267372734,0.7477836727242635,0.7477836727242635,75,1,145.52523919330923,148.95472568725611,0.6677398952080539,0.6302044693901645
271.68764963836225,271.68764963836225,80.09556267372734,0.750358711163143,0.750358711163143,75,1,145.52523919330923,148.95472568725611,0.6677398952080539,0.6338314930638499
