u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,access,lanes,service,bridge,tunnel,width
271653109,5633370777,0,24989010,False,Katholmvej,residential,30,44.597,"LINESTRING (12.4832781 55.6916827, 12.4835295 55.6913075)",,,,,,
271653306,271653317,0,24989001,False,Støvringvej,residential,30,192.267,"LINESTRING (12.483231 55.6898084, 12.4821421 55.6914249)",,,,,,
271653307,271653355,0,24989010,False,Katholmvej,residential,30,135.767,"LINESTRING (12.4844193 55.6899838, 12.485189 55.6888425)",,,,,,
271653307,5633370769,0,24989010,False,Katholmvej,residential,30,118.292,"LINESTRING (12.4844193 55.6899838, 12.4837515 55.6909788)",,,,,,
271653317,271653306,0,24989001,False,Støvringvej,residential,30,192.267,"LINESTRING (12.4821421 55.6914249, 12.483231 55.6898084)",,,,,,
271653355,271653307,0,24989010,False,Katholmvej,residential,30,135.767,"LINESTRING (12.485189 55.6888425, 12.4844193 55.6899838)",,,,,,
271902594,4513802292,0,25806984,False,Strandbovej,residential,30,18.891,"LINESTRING (12.4989164 55.6321507, 12.4989534 55.6323193)",,2,,,,
271964702,275402911,0,25018029,False,Brøndby Havnevej,tertiary,30,35.616,"LINESTRING (12.4456919 55.6097147, 12.4462572 55.6096894)",,2,,,,
271964703,275402911,0,25018029,False,Brøndby Havnevej,tertiary,30,22.918,"LINESTRING (12.4466221 55.609688, 12.4462572 55.6096894)",,2,,,,
272600745,1289310564,0,115749044,False,Brøndbyøstervej,tertiary,30,37.662,"LINESTRING (12.4438968 55.653462, 12.443876 55.6538005)",,,,,,
272600745,1289310364,0,117571167,False,Brøndbyøstervej,tertiary,30,21.656,"LINESTRING (12.4438968 55.653462, 12.4439145 55.6532675)",,,,,,
272627026,4558890035,0,25058145,False,Stenstykkevej,residential,30,58.601,"LINESTRING (12.4892804 55.6383586, 12.4901871 55.6384845)",,,,,,
272627026,272627054,0,25876446,False,Bjergagervej,residential,30,108.396,"LINESTRING (12.4892804 55.6383586, 12.4897981 55.6374286)",,,,,,
272627054,428917044,0,25058152,False,Hvidovregårds Alle,residential,30,157.884,"LINESTRING (12.4897981 55.6374286, 12.4922418 55.6377657)",,,,,,
272627054,1570257878,0,25876446,False,Bjergagervej,residential,30,15.27,"LINESTRING (12.4897981 55.6374286, 12.4898646 55.6372965)",,,,,,
272627054,272627026,0,25876446,False,Bjergagervej,residential,30,108.396,"LINESTRING (12.4897981 55.6374286, 12.4892804 55.6383586)",,,,,,
272627162,282259621,0,25058159,False,Hjørnagervej,residential,30,77.274,"LINESTRING (12.4903256 55.6365279, 12.4915255 55.6366836)",,2,,,,
272627162,282260197,0,25876446,False,Bjergagervej,residential,30,255.007,"LINESTRING (12.4903256 55.6365279, 12.4915832 55.6343472)",,,,,,
272627162,1570257878,0,25876446,False,Bjergagervej,residential,30,90.229,"LINESTRING (12.4903256 55.6365279, 12.4898646 55.6372965)",,,,,,
272859182,272859212,0,25075462,False,Berners Vænge,residential,30,28.905,"LINESTRING (12.4729411 55.6402242, 12.4734015 55.6402316)",,2,,,,
272859212,272859213,0,25075462,False,Berners Vænge,residential,30,43.793,"LINESTRING (12.4734015 55.6402316, 12.4740855 55.6403096)",,2,,,,
272859212,272859182,0,25075462,False,Berners Vænge,residential,30,28.905,"LINESTRING (12.4734015 55.6402316, 12.4729411 55.6402242)",,2,,,,
272859213,3708697514,0,25075462,False,Berners Vænge,residential,30,34.938,"LINESTRING (12.4740855 55.6403096, 12.4745948 55.6404365)",,2,,,,
272859213,272859212,0,25075462,False,Berners Vænge,residential,30,43.793,"LINESTRING (12.4740855 55.6403096, 12.4734015 55.6402316)",,2,,,,
272859214,3708697509,0,25075462,False,Berners Vænge,residential,30,34.901,"LINESTRING (12.4747198 55.6404677, 12.475192 55.6406335)",,2,,,,
272859214,3708697487,0,25075462,False,Berners Vænge,residential,30,2.323,"LINESTRING (12.4747198 55.6404677, 12.4746859 55.6404593)",,2,,,,
272859215,3708697489,0,25075462,False,Berners Vænge,residential,30,8.412,"LINESTRING (12.4752308 55.6406471, 12.4753554 55.640675)",,2,,,,
272859215,3708697509,0,25075462,False,Berners Vænge,residential,30,2.866,"LINESTRING (12.4752308 55.6406471, 12.475192 55.6406335)",,2,,,,
272859216,3708697690,0,25075462,False,Berners Vænge,residential,30,7.477,"LINESTRING (12.4757874 55.6407584, 12.4759046 55.6407705)",,2,,,,
272859216,3268581483,0,25075462,False,Berners Vænge,residential,30,17.442,"LINESTRING (12.4757874 55.6407584, 12.4755218 55.6407122)",,2,,,,
272859217,3708697491,0,25075462,False,Berners Vænge,residential,30,51.024,"LINESTRING (12.4769877 55.6408818, 12.4761878 55.6407996)",,2,,,,
272861110,5368490800,0,25075686,False,Hornemanns Vænge,residential,30,37.607,"LINESTRING (12.4948702 55.6562301, 12.4954207 55.656364)",,2,,,,
272861111,1018840142,0,25075686,False,Hornemanns Vænge,residential,30,88.667,"LINESTRING (12.4955045 55.6564329, 12.4949891 55.6571754)",,2,,,,
272861111,5368490800,0,25075686,False,Hornemanns Vænge,residential,30,9.291,"LINESTRING (12.4955045 55.6564329, 12.4954207 55.656364)",,2,,,,
272861112,272861589,0,25075686,False,Hornemanns Vænge,residential,30,22.801,"LINESTRING (12.4947858 55.6574128, 12.4945607 55.6575738)",,2,,,,
272861112,1018840142,0,25075686,False,Hornemanns Vænge,residential,30,29.317,"LINESTRING (12.4947858 55.6574128, 12.4949891 55.6571754)",,2,,,,
272861112,1300727950,0,27668159,True,Hornemanns Vænge,residential,30,14.066,"LINESTRING (12.4947858 55.6574128, 12.4946111 55.6573335)",,2,,,,
272861589,272861112,0,25075686,False,Hornemanns Vænge,residential,30,22.801,"LINESTRING (12.4945607 55.6575738, 12.4947858 55.6574128)",,2,,,,
272863301,104374237,0,27666898,False,Lykkebovej,residential,30,68.518,"LINESTRING (12.4808975 55.6585028, 12.4798166 55.658414)",,2,,,,
272863301,303850042,0,27666898,False,Lykkebovej,residential,30,77.366,"LINESTRING (12.4808975 55.6585028, 12.482118 55.658603)",,2,,,,
272863872,303850042,0,27666898,False,Lykkebovej,residential,30,73.513,"LINESTRING (12.4832777 55.6586983, 12.482118 55.658603)",,2,,,,
273219218,20919936,0,3992833,False,Mariendalsvej,residential,30,14.788,"LINESTRING (12.5245377 55.6938741, 12.5246997 55.6937774)",,,,,,
273219218,20919938,0,3992833,False,Mariendalsvej,residential,30,40.591,"LINESTRING (12.5245377 55.6938741, 12.5241138 55.6941501)",,,,,,
274075865,6347940674,0,25148401,False,Strandbyparken,residential,30,34.706,"LINESTRING (12.4776212 55.6227453, 12.4777774 55.6224459)",,1,,,,
274075866,6347940673,0,25148401,False,Strandbyparken,residential,30,31.274,"LINESTRING (12.4785392 55.6209853, 12.4783985 55.6212551)",,1,,,,
274077634,3531498825,0,25148615,False,Hvidovre Strandvej,residential,30,9.841,"LINESTRING (12.4894805 55.6193123, 12.4895829 55.6193793)",,2,,,,
274077634,3531498818,0,25148615,False,Hvidovre Strandvej,residential,30,25.145,"LINESTRING (12.4894805 55.6193123, 12.4891928 55.619155)",,2,,,,
274077634,274389180,0,25171504,False,Hvidovre Strandvej,residential,30,91.452,"LINESTRING (12.4894805 55.6193123, 12.4905758 55.6187702)",,2,,,,
274389180,274077634,0,25171504,False,Hvidovre Strandvej,residential,30,91.452,"LINESTRING (12.4905758 55.6187702, 12.4894805 55.6193123)",,2,,,,
274399932,4011896705,0,25819371,False,Søvangsgården,residential,30,57.915,"LINESTRING (12.4653346 55.6184876, 12.4650224 55.6189777)",,2,,,,
274400303,6347940675,0,25819193,False,Søvangsvej,residential,30,16.022,"LINESTRING (12.462099 55.6204034, 12.4623171 55.6204782)",,2,,,,
274400304,4011896941,0,25172357,False,Søvangsgården,residential,30,14.251,"LINESTRING (12.4634209 55.6208567, 12.4634967 55.6207359)",,2,,,,
274400304,6347940675,0,25819193,False,Søvangsvej,residential,30,81.084,"LINESTRING (12.4634209 55.6208567, 12.4623171 55.6204782)",,2,,,,
274401037,4011896825,0,25172357,False,Søvangsgården,residential,30,30.562,"LINESTRING (12.4640558 55.6198444, 12.4638934 55.6201035)",,2,,,,
274879750,1280333577,0,25863529,False,Fjeldstedvej,residential,30,159.963,"LINESTRING (12.4640469 55.6303428, 12.4629284 55.6316354)",,2,,,,
275402911,271964703,0,25018029,False,Brøndby Havnevej,tertiary,30,22.918,"LINESTRING (12.4462572 55.6096894, 12.4466221 55.609688)",,2,,,,
275402911,271964702,0,25018029,False,Brøndby Havnevej,tertiary,30,35.616,"LINESTRING (12.4462572 55.6096894, 12.4456919 55.6097147)",,2,,,,
275622163,3832845867,0,25303766,False,Folehaven,residential,30,7.954,"LINESTRING (12.505959 55.6508356, 12.5059771 55.6509064)",,1,,,,
275622383,3832845867,0,25303766,False,Folehaven,residential,30,103.159,"LINESTRING (12.5062355 55.6518226, 12.5059771 55.6509064)",,1,,,,
275622412,3832845870,0,25303770,True,Folehaven,residential,30,6.649,"LINESTRING (12.5048814 55.6509396, 12.5048986 55.6509986)",,1,,,,
275622462,3832845873,0,25303772,True,Folehaven,residential,30,7.162,"LINESTRING (12.5038024 55.651033, 12.5038204 55.6510966)",,1,,,,
276296485,1355409305,0,25863767,False,Skårupvej,residential,30,8.11,"LINESTRING (12.4692441 55.6286445, 12.4691395 55.6286873)",,2,,,,
276296722,281777790,0,25828860,False,Frydenhøjparken,residential,30,40.779,"LINESTRING (12.466742 55.6234531, 12.4660926 55.6234461)",,2,,,,
276296722,3977739069,0,25828860,False,Frydenhøjparken,residential,30,10.41,"LINESTRING (12.466742 55.6234531, 12.4669006 55.6234804)",,2,,,,
276296723,3977739068,0,25828860,False,Frydenhøjparken,residential,30,9.292,"LINESTRING (12.4655451 55.6234363, 12.4654007 55.623418)",,2,,,,
276296723,281777790,0,25828860,False,Frydenhøjparken,residential,30,34.392,"LINESTRING (12.4655451 55.6234363, 12.4660926 55.6234461)",,2,,,,
276296748,281731051,0,25828860,False,Frydenhøjparken,residential,30,5.368,"LINESTRING (12.4651085 55.6233424, 12.4651779 55.6233706)",,2,,,,
276297016,281626387,0,25819896,False,Kærgårdsvej,residential,30,24.974,"LINESTRING (12.4559644 55.6227215, 12.4561401 55.62252)",,2,,,,
276297016,281626388,0,25819896,False,Kærgårdsvej,residential,30,19.81,"LINESTRING (12.4559644 55.6227215, 12.4558249 55.6228813)",,2,,,,
276297364,290331029,0,25863529,False,Fjeldstedvej,residential,30,188.724,"LINESTRING (12.4616918 55.6334879, 12.4627176 55.6318925)",,2,,,,
276322805,290392728,0,25356190,False,Gørtlerporten,residential,30,35.856,"LINESTRING (12.4490358 55.6302427, 12.4490177 55.6299204)",,2,,,,
276322805,290393165,0,25356190,False,Gørtlerporten,residential,30,16.956,"LINESTRING (12.4490358 55.6302427, 12.4487658 55.6302471)",,2,,,,
276322806,287541856,0,25356190,False,Gørtlerporten,residential,30,55.403,"LINESTRING (12.4489142 55.6280806, 12.4489422 55.6285786)",,2,,,,
276322806,276322807,0,742334396,False,Gørtlerporten,residential,30,8.982,"LINESTRING (12.4489142 55.6280806, 12.4489023 55.6280001)",,2,,,,
276322807,276322806,0,742334396,False,Gørtlerporten,residential,30,8.982,"LINESTRING (12.4489023 55.6280001, 12.4489142 55.6280806)",,2,,,,
276322815,290395246,0,25356194,False,Blytækkerporten,residential,30,10.775,"LINESTRING (12.4517544 55.630757, 12.451583 55.6307623)",,2,,,,
276322815,287541769,0,133728479,False,Blytækkerporten,residential,30,33.542,"LINESTRING (12.4517544 55.630757, 12.4517376 55.6304555)",,2,,,,
276322816,290395974,0,133728479,False,Blytækkerporten,residential,30,53.694,"LINESTRING (12.4516161 55.6280392, 12.4516615 55.6285214)",,2,,,,
276322816,276322817,0,742331852,False,Blytækkerporten,residential,30,9.346,"LINESTRING (12.4516161 55.6280392, 12.4516047 55.6279554)",,2,,,,
276322817,276322816,0,742331852,False,Blytækkerporten,residential,30,9.346,"LINESTRING (12.4516047 55.6279554, 12.4516161 55.6280392)",,2,,,,
276322857,290389107,0,25356198,False,Pottemagerporten,residential,30,11.959,"LINESTRING (12.4463053 55.6297982, 12.4462994 55.6296907)",,2,,,,
276322857,287542217,0,25356198,False,Pottemagerporten,residential,30,13.374,"LINESTRING (12.4463053 55.6297982, 12.4460923 55.6297954)",,2,,,,
276322858,276322859,0,25356198,False,Pottemagerporten,residential,30,8.614,"LINESTRING (12.446214 55.628122, 12.4462083 55.6280446)",,2,,,,
276322858,287542352,0,25356198,False,Pottemagerporten,residential,30,55.5,"LINESTRING (12.446214 55.628122, 12.4462402 55.6286209)",,2,,,,
276322859,276322858,0,25356198,False,Pottemagerporten,residential,30,8.614,"LINESTRING (12.4462083 55.6280446, 12.446214 55.628122)",,2,,,,
276322864,287542000,0,25356190,False,Gørtlerporten,residential,30,18.34,"LINESTRING (12.4474232 55.6302754, 12.4477147 55.6302643)",,2,,,,
276322906,290390307,0,25356203,False,Karetmagerporten,residential,30,17.499,"LINESTRING (12.446979 55.6248733, 12.4467004 55.6248782)",,2,,,,
276322906,290390833,0,301562208,False,Karetmagerporten,residential,30,49.82,"LINESTRING (12.446979 55.6248733, 12.4470179 55.6253208)",,2,,,,
276322915,2411917120,0,25356205,False,Bødkerporten,residential,30,6.153,"LINESTRING (12.4497346 55.6259481, 12.449738 55.6260034)",,2,,,,
276322915,290394296,0,25356206,False,Bødkerporten,residential,30,17.011,"LINESTRING (12.4497346 55.6259481, 12.4494638 55.6259534)",,1,,,,
276322915,450420573,0,25356206,False,Bødkerporten,residential,30,34.918,"LINESTRING (12.4497346 55.6259481, 12.4502906 55.6259396)",,1,,,,
276322916,4630791527,0,25356205,False,Bødkerporten,residential,30,45.806,"LINESTRING (12.449858 55.6279843, 12.4498331 55.6275726)",,2,,,,
276322916,276322917,0,742331850,False,Bødkerporten,residential,30,9.107,"LINESTRING (12.449858 55.6279843, 12.4498578 55.6280662)",,2,,,,
276322917,276322916,0,742331850,False,Bødkerporten,residential,30,9.107,"LINESTRING (12.4498578 55.6280662, 12.449858 55.6279843)",,2,,,,
276322942,290390123,0,25356203,False,Karetmagerporten,residential,30,18.68,"LINESTRING (12.4458648 55.6248929, 12.4461622 55.6248877)",,2,,,,
276322995,2298422299,0,468554970,False,Trædrejerporten,residential,30,10.826,"LINESTRING (12.4443221 55.6259966, 12.4443283 55.6260939)",,2,,,,
276322995,290388036,0,468554970,False,Trædrejerporten,residential,30,21.278,"LINESTRING (12.4443221 55.6259966, 12.4446609 55.6259914)",,2,,,,
276323440,276323441,0,25356270,False,Rønnebærvej,residential,30,155.233,"LINESTRING (12.4576977 55.6225024, 12.4587868 55.6212491)",,2,,,,
276323441,276323440,0,25356270,False,Rønnebærvej,residential,30,155.233,"LINESTRING (12.4587868 55.6212491, 12.4576977 55.6225024)",,2,,,,
276323441,4011897004,0,25820091,False,Parallelvej,residential,30,42.05,"LINESTRING (12.4587868 55.6212491, 12.4582031 55.6210637)",,2,,,,
276359704,5773418191,0,1815735,True,Sankt Annæ Plads,residential,30,28.07,"LINESTRING (12.5885227 55.6822153, 12.5889285 55.6821086)",,1,,,,
276528436,281570539,0,25370269,False,Strandmarksvej,service,30,15.071,"LINESTRING (12.4858744 55.62544, 12.4856344 55.625437)",,1,,,,
276528493,281571203,0,25370269,False,Strandmarksvej,service,30,11.698,"LINESTRING (12.4836683 55.6255294, 12.4836683 55.6256346)",,1,,,,
276528493,3680653459,0,25370269,False,Strandmarksvej,service,30,7.538,"LINESTRING (12.4836683 55.6255294, 12.4837018 55.6254643)",,1,,,,
276528494,4414457789,0,25370269,False,Strandmarksvej,service,30,7.098,"LINESTRING (12.4837293 55.6260961, 12.4837602 55.6261575)",,1,,,,
276528494,281571203,0,25370269,False,Strandmarksvej,service,30,51.459,"LINESTRING (12.4837293 55.6260961, 12.4836683 55.6256346)",,1,,,,
276528495,281570194,0,25370269,False,Strandmarksvej,service,30,113.049,"LINESTRING (12.4838366 55.6261847, 12.4856367 55.6261579)",,1,,,,
276528495,4414457789,0,25370269,False,Strandmarksvej,service,30,5.67,"LINESTRING (12.4838366 55.6261847, 12.4837602 55.6261575)",,1,,,,
276528496,281570194,0,25370269,False,Strandmarksvej,service,30,15.978,"LINESTRING (12.4858912 55.626157, 12.4856367 55.6261579)",,1,,,,
276533468,276572524,0,25370636,False,Hvidovre Enghavevej,residential,30,28.215,"LINESTRING (12.4760954 55.6226474, 12.476104 55.6229011)",,1,,,,
276533991,3606789547,0,25370636,False,Hvidovre Enghavevej,residential,30,3.364,"LINESTRING (12.4761888 55.6245541, 12.4761777 55.6245245)",,1,,,,
276533991,3606789551,0,25816198,False,Hvidovrevej,residential,30,7.333,"LINESTRING (12.4761888 55.6245541, 12.476273 55.6245998)",,1,,,,
276533992,2388613072,0,25816198,False,Hvidovrevej,residential,30,50.021,"LINESTRING (12.4766097 55.6247307, 12.4774054 55.6247077)",,1,,,,
276533992,3606789557,0,25816198,False,Hvidovrevej,residential,30,5.786,"LINESTRING (12.4766097 55.6247307, 12.4765495 55.6246913)",,1,,,,
276533993,3606789560,0,25816198,False,Hvidovrevej,residential,30,13.538,"LINESTRING (12.4778559 55.6246983, 12.4778697 55.6248198)",,1,,,,
276533993,2388613072,0,25816198,False,Hvidovrevej,residential,30,28.303,"LINESTRING (12.4778559 55.6246983, 12.4774054 55.6247077)",,1,,,,
276533994,276533995,0,25816198,False,Hvidovrevej,residential,30,5.549,"LINESTRING (12.4781285 55.6249003, 12.4781572 55.6249475)",,1,,,,
276533994,2399588805,0,25816198,False,Hvidovrevej,residential,30,7.474,"LINESTRING (12.4781285 55.6249003, 12.4780518 55.6248489)",,1,,,,
276533995,2388613087,0,25816198,False,Hvidovrevej,residential,30,3.141,"LINESTRING (12.4781572 55.6249475, 12.4781988 55.6249632)",,1,,,,
276533995,276533994,0,25816198,False,Hvidovrevej,residential,30,5.549,"LINESTRING (12.4781572 55.6249475, 12.4781285 55.6249003)",,1,,,,
276533996,276533997,0,25816198,False,Hvidovrevej,residential,30,16.461,"LINESTRING (12.4793829 55.6249484, 12.479508 55.6248183)",,1,,,,
276533996,2388613087,0,25816198,False,Hvidovrevej,residential,30,74.358,"LINESTRING (12.4793829 55.6249484, 12.4781988 55.6249632)",,1,,,,
276533997,276533998,0,25816198,False,Hvidovrevej,residential,30,26.196,"LINESTRING (12.479508 55.6248183, 12.4799249 55.6248085)",,1,,,,
276533997,276533996,0,25816198,False,Hvidovrevej,residential,30,16.461,"LINESTRING (12.479508 55.6248183, 12.4793829 55.6249484)",,1,,,,
276533998,2388613075,0,25815893,False,Hvidovrevej,service,30,34.568,"LINESTRING (12.4799249 55.6248085, 12.4804754 55.6248024)",,1,parking_aisle,,,
276533998,276533999,0,25816198,False,Hvidovrevej,residential,30,69.553,"LINESTRING (12.4799249 55.6248085, 12.4799592 55.6254337)",,1,,,,
276533998,276533997,0,25816198,False,Hvidovrevej,residential,30,26.196,"LINESTRING (12.4799249 55.6248085, 12.479508 55.6248183)",,1,,,,
276533999,2388613104,0,25816198,False,Hvidovrevej,residential,30,2.982,"LINESTRING (12.4799592 55.6254337, 12.4799958 55.6254508)",,1,,,,
276533999,276533998,0,25816198,False,Hvidovrevej,residential,30,69.553,"LINESTRING (12.4799592 55.6254337, 12.4799249 55.6248085)",,1,,,,
276534012,2388613111,0,363968220,False,Hvidovrevej,residential,30,54.686,"LINESTRING (12.4802974 55.6255917, 12.4811682 55.6255797)",,1,parking_aisle,,,
276534012,2399588807,0,363968220,False,Hvidovrevej,residential,30,17.883,"LINESTRING (12.4802974 55.6255917, 12.4800779 55.6254892)",,1,parking_aisle,,,
276534013,276534014,0,363968220,False,Hvidovrevej,residential,30,15.166,"LINESTRING (12.4814963 55.6255752, 12.4816273 55.6254606)",,1,parking_aisle,,,
276534013,2388613111,0,363968220,False,Hvidovrevej,residential,30,20.604,"LINESTRING (12.4814963 55.6255752, 12.4811682 55.6255797)",,1,parking_aisle,,,
276534014,2202072362,0,363968215,False,Hvidovrevej,residential,30,25.587,"LINESTRING (12.4816273 55.6254606, 12.4820342 55.6254475)",,1,,,,
276534014,276534013,0,363968220,False,Hvidovrevej,residential,30,15.166,"LINESTRING (12.4816273 55.6254606, 12.4814963 55.6255752)",,1,parking_aisle,,,
276534015,2388613103,0,363968215,False,Hvidovrevej,residential,30,8.111,"LINESTRING (12.4822891 55.6254484, 12.4821599 55.6254479)",,1,,,,
276534098,276534099,0,25370659,False,Hvidovrevej,residential,30,126.672,"LINESTRING (12.4821221 55.6232723, 12.4818911 55.624404)",,1,,,,
276534098,276534102,0,25370659,False,Hvidovrevej,residential,30,17.922,"LINESTRING (12.4821221 55.6232723, 12.4824072 55.6232804)",,1,,,,
276534098,2399588809,0,25370659,False,Hvidovrevej,residential,30,27.037,"LINESTRING (12.4821221 55.6232723, 12.4816916 55.6232782)",,1,,,,
276534099,276534100,0,25370659,False,Hvidovrevej,residential,30,71.177,"LINESTRING (12.4818911 55.624404, 12.4807574 55.6244015)",,1,,,,
276534099,276534098,0,25370659,False,Hvidovrevej,residential,30,126.672,"LINESTRING (12.4818911 55.624404, 12.4821221 55.6232723)",,1,,,,
276534099,276534121,0,25370664,False,Hvidovrevej,residential,30,20.742,"LINESTRING (12.4818911 55.624404, 12.4822212 55.6244117)",,1,,,,
276534100,2202072364,0,25370659,False,Hvidovrevej,residential,30,6.263,"LINESTRING (12.4807574 55.6244015, 12.4807543 55.6243452)",,1,,,,
276534100,276534099,0,25370659,False,Hvidovrevej,residential,30,71.177,"LINESTRING (12.4807574 55.6244015, 12.4818911 55.624404)",,1,,,,
276534101,3233780182,0,25370659,False,Hvidovrevej,residential,30,23.702,"LINESTRING (12.4806973 55.6232917, 12.4810747 55.6232866)",,1,,,,
276534101,3233780181,0,25370659,False,Hvidovrevej,residential,30,91.467,"LINESTRING (12.4806973 55.6232917, 12.4807418 55.6241139)",,1,,,,
276534102,276534098,0,25370659,False,Hvidovrevej,residential,30,17.922,"LINESTRING (12.4824072 55.6232804, 12.4821221 55.6232723)",,1,,,,
276534121,276534099,0,25370664,False,Hvidovrevej,residential,30,20.742,"LINESTRING (12.4822212 55.6244117, 12.4818911 55.624404)",,1,,,,
276534257,2202072368,0,25816413,False,Hvidovre Enghavevej,residential,30,7.041,"LINESTRING (12.479398 55.6238302, 12.4794881 55.6237925)",,1,,,,
276534257,276534258,0,25816413,False,Hvidovre Enghavevej,residential,30,119.1,"LINESTRING (12.479398 55.6238302, 12.4775011 55.6238412)",,1,,,,
276534258,276534257,0,25816413,False,Hvidovre Enghavevej,residential,30,119.1,"LINESTRING (12.4775011 55.6238412, 12.479398 55.6238302)",,1,,,,
276534258,2202065827,0,25816413,False,Hvidovre Enghavevej,residential,30,4.725,"LINESTRING (12.4775011 55.6238412, 12.4774685 55.6238029)",,1,,,,
276534259,281583059,0,25816413,False,Hvidovre Enghavevej,residential,30,21.413,"LINESTRING (12.4774436 55.6231379, 12.4774526 55.6233304)",,1,,,,
276534259,281582999,0,25816413,False,Hvidovre Enghavevej,residential,30,92.281,"LINESTRING (12.4774436 55.6231379, 12.4789133 55.6231276)",,1,,,,
276572469,3606789547,0,25370636,False,Hvidovre Enghavevej,residential,30,22.586,"LINESTRING (12.4761731 55.6243214, 12.4761777 55.6245245)",,1,,,,
276572469,2202065796,0,25370636,False,Hvidovre Enghavevej,residential,30,63.577,"LINESTRING (12.4761731 55.6243214, 12.4761489 55.6237498)",,1,,,,
276572469,2203510110,0,25374912,False,Hvidovre Enghavevej,residential,30,11.691,"LINESTRING (12.4761731 55.6243214, 12.4759869 55.624323)",,1,,,,
276572522,3606789538,0,25374912,False,Hvidovre Enghavevej,residential,30,22.169,"LINESTRING (12.4746114 55.6243414, 12.4746584 55.6241438)",,1,,,,
276572522,3606789542,0,25374912,False,Hvidovre Enghavevej,residential,30,6.106,"LINESTRING (12.4746114 55.6243414, 12.474705 55.6243563)",,1,,,,
276572523,2399588789,0,25374912,False,Hvidovre Enghavevej,residential,30,17.133,"LINESTRING (12.4750366 55.6228982, 12.4753092 55.6228911)",,1,,,,
276572523,2399588794,0,25374912,False,Hvidovre Enghavevej,residential,30,115.358,"LINESTRING (12.4750366 55.6228982, 12.4747118 55.6239193)",,1,,,,
276572524,2389090015,0,25370636,False,Hvidovre Enghavevej,residential,30,33.984,"LINESTRING (12.476104 55.6229011, 12.4761195 55.6232066)",,1,,,,
276572524,276533468,0,25370636,False,Hvidovre Enghavevej,residential,30,28.215,"LINESTRING (12.476104 55.6229011, 12.4760954 55.6226474)",,1,,,,
276572524,2399588789,0,25374912,False,Hvidovre Enghavevej,residential,30,49.914,"LINESTRING (12.476104 55.6229011, 12.4753092 55.6228911)",,1,,,,
276573869,276574264,0,25375040,False,Frydenhøjparken,residential,30,39.229,"LINESTRING (12.4672391 55.6239472, 12.4672598 55.6235946)",,2,,,,
276573882,276574263,0,25375044,False,Frydenhøjparken,residential,30,30.141,"LINESTRING (12.4694004 55.6246162, 12.469434 55.6243458)",,2,,,,
276574263,434946043,0,25353457,False,Frydenhøjparken,residential,30,81.638,"LINESTRING (12.469434 55.6243458, 12.4683242 55.6239632)",,1,,,,
276574263,276573882,0,25375044,False,Frydenhøjparken,residential,30,30.141,"LINESTRING (12.469434 55.6243458, 12.4694004 55.6246162)",,2,,,,
276574264,434946043,0,25353457,False,Frydenhøjparken,residential,30,78.395,"LINESTRING (12.4672598 55.6235946, 12.4683242 55.6239632)",,1,,,,
276574264,276573869,0,25375040,False,Frydenhøjparken,residential,30,39.229,"LINESTRING (12.4672598 55.6235946, 12.4672391 55.6239472)",,2,,,,
276574264,3977739069,0,25828860,False,Frydenhøjparken,residential,30,25.881,"LINESTRING (12.4672598 55.6235946, 12.4669006 55.6234804)",,2,,,,
276635342,3642865950,0,25380022,False,Granvej,residential,30,36.164,"LINESTRING (12.4485758 55.7587779, 12.4482002 55.7590251)",,,,,,
276636996,5493359113,0,25380022,False,Granvej,residential,30,8.307,"LINESTRING (12.4470162 55.7605695, 12.4470175 55.7604948)",,,,,,
276636996,1879728798,0,25380022,False,Granvej,residential,30,16.06,"LINESTRING (12.4470162 55.7605695, 12.4470361 55.7607135)",,,,,,
276636997,276636998,0,25380022,False,Granvej,residential,30,24.026,"LINESTRING (12.4471175 55.7600388, 12.4472356 55.7598332)",,,,,,
276636997,1879728059,0,25380022,False,Granvej,residential,30,20.634,"LINESTRING (12.4471175 55.7600388, 12.4470417 55.7602194)",,,,,,
276636998,3642865959,0,25380022,False,Granvej,residential,30,17.293,"LINESTRING (12.4472356 55.7598332, 12.4473475 55.759691)",,,,,,
276636998,276636997,0,25380022,False,Granvej,residential,30,24.026,"LINESTRING (12.4472356 55.7598332, 12.4471175 55.7600388)",,,,,,
276637000,1879728795,0,25380022,False,Granvej,residential,30,33.521,"LINESTRING (12.4476578 55.7593872, 12.4480014 55.7591559)",,,,,,
276637000,3411363687,0,25380022,False,Granvej,residential,30,20.355,"LINESTRING (12.4476578 55.7593872, 12.4474923 55.7595448)",,,,,,
277435138,1657215531,0,168907411,False,Solsortvej,residential,30,5.032,"LINESTRING (12.5236067 55.6911987, 12.5236449 55.6912385)",,,,,,
277435138,922567742,0,168907411,False,Solsortvej,residential,30,23.711,"LINESTRING (12.5236067 55.6911987, 12.5234275 55.6910109)",,,,,,
277435442,1248449513,0,168907410,False,Drosselvej,residential,30,27.706,"LINESTRING (12.525061 55.6909635, 12.5252624 55.6911853)",,,,,,
277435442,1800889499,0,168907410,False,Drosselvej,residential,30,5.265,"LINESTRING (12.525061 55.6909635, 12.5250236 55.6909211)",,,,,,
277435443,1800889500,0,168907411,False,Solsortvej,residential,30,18.043,"LINESTRING (12.5237305 55.6913277, 12.5238618 55.6914721)",,,,,,
