u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bridge,width,access,tunnel,ref
4397498108,7041366120,0,221477804,False,,,cycleway,,2.237,"LINESTRING (12.593508 41.8632327, 12.593494 41.8632499)",,,,,
4442606106,276551038,0,25372503,False,,,cycleway,,67.531,"LINESTRING (12.534278 41.8924591, 12.5334668 41.8923943)",,,,,
4442606106,276551037,0,25372503,False,,,cycleway,,26.731,"LINESTRING (12.534278 41.8924591, 12.5345991 41.8924847)",,,,,
4484281819,430820451,0,168688396,False,2,,cycleway,,10.959,"LINESTRING (12.4588615 41.9225736, 12.4588519 41.9224753)",,,,,
4484281819,430820452,0,168688396,False,2,,cycleway,,14.884,"LINESTRING (12.4588615 41.9225736, 12.4588746 41.9227071)",,,,,
4487752118,266790607,0,23953166,False,2,,cycleway,20,60.347,"LINESTRING (12.4883563 41.852416, 12.4888907 41.8527849)",,,,,
4487752118,266790606,0,23953166,False,2,,cycleway,20,7.162,"LINESTRING (12.4883563 41.852416, 12.4882929 41.8523722)",,,,,
4487752127,266790600,0,23953166,False,2,,cycleway,20,9.087,"LINESTRING (12.4860116 41.8507604, 12.486095 41.8508135)",,,,,
4487752127,259661303,0,23953166,False,2,,cycleway,20,144.614,"LINESTRING (12.4860116 41.8507604, 12.4847555 41.8498571)",,,,,
4507031293,280154784,0,29919698,False,,,cycleway,,2.652,"LINESTRING (12.5585307 41.8526905, 12.5585066 41.8527062)",,,,,
4507031293,329718421,0,29919698,False,,,cycleway,,52.185,"LINESTRING (12.5585307 41.8526905, 12.5590041 41.8523808)",,,,,
4510930683,319115014,0,454544833,False,,Via della Pelanda,cycleway,,131.337,"LINESTRING (12.4753468 41.8736621, 12.474662 41.8747275)",,,,,
4527208616,301844271,0,23578714,False,2,,cycleway,10,4.325,"LINESTRING (12.4948849 41.8580803, 12.4949292 41.8581009)",,,,,
4527208616,255333404,0,23578714,False,2,,cycleway,10,5.822,"LINESTRING (12.4948849 41.8580803, 12.494862 41.8580308)",,,,,
4610121714,7869271509,0,843607991,False,2,,cycleway,,67.01,"LINESTRING (12.3028737 41.7191764, 12.3035784 41.7188823)",,,,,
4610121714,4610121716,0,843607991,False,2,,cycleway,,30.084,"LINESTRING (12.3028737 41.7191764, 12.3025613 41.7193136)",,,,,
4610121716,4610121714,0,843607991,False,2,,cycleway,,30.084,"LINESTRING (12.3025613 41.7193136, 12.3028737 41.7191764)",,,,,
4610121716,7869271510,0,843607991,False,2,,cycleway,,36.76,"LINESTRING (12.3025613 41.7193136, 12.3021689 41.7194669)",,,,,
4611868796,4611868797,0,219168683,False,,,cycleway,,84.471,"LINESTRING (12.4489943 41.908863, 12.4499639 41.9091005)",,,,,
4611868796,1864844586,0,219168683,False,,,cycleway,,8.298,"LINESTRING (12.4489943 41.908863, 12.4489034 41.9088945)",,,,,
4611868797,1305904696,0,219168683,False,,,cycleway,,14.539,"LINESTRING (12.4499639 41.9091005, 12.4501392 41.9090918)",,,,,
4611868797,4611868796,0,219168683,False,,,cycleway,,84.471,"LINESTRING (12.4499639 41.9091005, 12.4489943 41.908863)",,,,,
4611868798,4611868799,0,219168683,False,,,cycleway,,66.408,"LINESTRING (12.4501879 41.9091584, 12.450953 41.9093386)",,,,,
4611868798,1305904696,0,219168683,False,,,cycleway,,8.431,"LINESTRING (12.4501879 41.9091584, 12.4501392 41.9090918)",,,,,
4611868799,5124127718,0,219168683,False,,,cycleway,,8.269,"LINESTRING (12.450953 41.9093386, 12.4510478 41.9093621)",,,,,
4611868799,4611868798,0,219168683,False,,,cycleway,,66.408,"LINESTRING (12.450953 41.9093386, 12.4501879 41.9091584)",,,,,
4611868800,4611868801,0,219168683,False,,,cycleway,,4.761,"LINESTRING (12.4519179 41.9095776, 12.4519754 41.9095791)",,,,,
4611868800,5124132206,0,219168683,False,,,cycleway,,1.203,"LINESTRING (12.4519179 41.9095776, 12.4519041 41.9095742)",,,,,
4611868801,4611868803,0,219168683,False,,,cycleway,,8.805,"LINESTRING (12.4519754 41.9095791, 12.4520661 41.9096205)",,,,,
4611868801,4611868800,0,219168683,False,,,cycleway,,4.761,"LINESTRING (12.4519754 41.9095791, 12.4519179 41.9095776)",,,,,
4611868802,4611868804,0,219168683,False,,,cycleway,,9.453,"LINESTRING (12.4530577 41.9098607, 12.4531717 41.9098552)",,,,,
4611868802,5124132208,0,219168683,False,,,cycleway,,35.129,"LINESTRING (12.4530577 41.9098607, 12.4526543 41.9097623)",,,,,
4611868803,5124132207,0,219168683,False,,,cycleway,,33.615,"LINESTRING (12.4520661 41.9096205, 12.4524536 41.9097112)",,,,,
4611868803,4611868801,0,219168683,False,,,cycleway,,8.805,"LINESTRING (12.4520661 41.9096205, 12.4519754 41.9095791)",,,,,
4611868804,4611868805,0,219168683,False,,,cycleway,,54.928,"LINESTRING (12.4531717 41.9098552, 12.453804 41.9100055)",,,,,
4611868804,4611868802,0,219168683,False,,,cycleway,,9.453,"LINESTRING (12.4531717 41.9098552, 12.4530577 41.9098607)",,,,,
4611868805,4611868806,0,219168683,False,,,cycleway,,63.999,"LINESTRING (12.453804 41.9100055, 12.4545364 41.9101904)",,,,,
4611868805,4611868804,0,219168683,False,,,cycleway,,54.928,"LINESTRING (12.453804 41.9100055, 12.4531717 41.9098552)",,,,,
4611868806,299830449,0,219168683,False,,,cycleway,,35.433,"LINESTRING (12.4545364 41.9101904, 12.454952 41.9102671)",,,,,
4611868806,4611868805,0,219168683,False,,,cycleway,,63.999,"LINESTRING (12.4545364 41.9101904, 12.453804 41.9100055)",,,,,
4611868807,2206595454,0,466383654,False,2,,cycleway,,29.261,"LINESTRING (12.4551198 41.910397, 12.4554568 41.9104767)",,,,,
4611868807,299830449,0,466383654,False,2,,cycleway,,20.036,"LINESTRING (12.4551198 41.910397, 12.454952 41.9102671)",,,,,
4716465093,286975552,0,26209379,False,2,Pista ciclabile Tor di Valle,cycleway,,42.621,"LINESTRING (12.4332965 41.8260602, 12.4336797 41.8258045)",,,,,
4716465093,286975550,0,26209379,False,2,Pista ciclabile Tor di Valle,cycleway,,30.568,"LINESTRING (12.4332965 41.8260602, 12.4330396 41.8262575)",,,,,
4716465094,286975550,0,26209379,False,2,Pista ciclabile Tor di Valle,cycleway,,33.367,"LINESTRING (12.4327816 41.8264879, 12.4330396 41.8262575)",,,,,
4716465094,286975547,0,26209379,False,2,Pista ciclabile Tor di Valle,cycleway,,37.525,"LINESTRING (12.4327816 41.8264879, 12.4325237 41.8267653)",,,,,
4719109468,2334518450,0,24178033,False,2,,cycleway,,51.145,"LINESTRING (12.4967766 41.8674519, 12.4968453 41.8669948)",,,,,
4719109468,265752425,0,24178033,False,2,,cycleway,,7.262,"LINESTRING (12.4967766 41.8674519, 12.4967668 41.8675168)",,,,,
4736308993,4736308994,0,44659481,False,2,,cycleway,10,9.007,"LINESTRING (12.50719 41.9373123, 12.5071036 41.9373616)",,,,,
4736308993,566820268,0,44659481,False,2,,cycleway,10,79.678,"LINESTRING (12.50719 41.9373123, 12.5078374 41.9367817)",,,,,
4736308994,566820269,0,44659481,False,2,,cycleway,10,9.542,"LINESTRING (12.5071036 41.9373616, 12.5070033 41.937404)",,,,,
4736308994,4736308993,0,44659481,False,2,,cycleway,10,9.007,"LINESTRING (12.5071036 41.9373616, 12.50719 41.9373123)",,,,,
4736308995,822446145,0,44659481,False,2,,cycleway,10,34.013,"LINESTRING (12.5056741 41.9378761, 12.5053269 41.93804)",,,,,
4736308995,566820276,0,44659481,False,2,,cycleway,10,27.427,"LINESTRING (12.5056741 41.9378761, 12.5059644 41.9377569)",,,,,
4736309000,4736309001,0,44659481,False,2,,cycleway,10,25.173,"LINESTRING (12.5010233 41.9400915, 12.5007416 41.9401772)",,,,,
4736309000,566820261,0,44659481,False,2,,cycleway,10,42.232,"LINESTRING (12.5010233 41.9400915, 12.5014668 41.9399033)",,,,,
4736309001,4736309002,0,44659481,False,2,,cycleway,10,21.818,"LINESTRING (12.5007416 41.9401772, 12.5004922 41.9402411)",,,,,
4736309001,4736309000,0,44659481,False,2,,cycleway,10,25.173,"LINESTRING (12.5007416 41.9401772, 12.5010233 41.9400915)",,,,,
4736309002,566820259,0,44659481,False,2,,cycleway,10,31.923,"LINESTRING (12.5004922 41.9402411, 12.5001182 41.940312)",,,,,
4736309002,4736309001,0,44659481,False,2,,cycleway,10,21.818,"LINESTRING (12.5004922 41.9402411, 12.5007416 41.9401772)",,,,,
4761833855,1092738945,0,477510070,False,2,Pista ciclabile de la Magliana,cycleway,10,43.251,"LINESTRING (12.4589296 41.856277, 12.4588271 41.8558956)",,,,,
4761833855,286994460,0,477510070,False,2,Pista ciclabile de la Magliana,cycleway,10,8.108,"LINESTRING (12.4589296 41.856277, 12.4589488 41.8563485)",,,,,
4762040682,4762040683,0,483466639,False,,,cycleway,,41.717,"LINESTRING (12.5013808 41.9877369, 12.5016713 41.9874301)",,,,,
4762040683,4762040684,0,483466639,False,,,cycleway,,290.373,"LINESTRING (12.5016713 41.9874301, 12.5038932 41.9854073)",,,,,
4762040683,4762040682,0,483466639,False,,,cycleway,,41.717,"LINESTRING (12.5016713 41.9874301, 12.5013808 41.9877369)",,,,,
4762040684,4762040685,0,483466639,False,,,cycleway,,164.006,"LINESTRING (12.5038932 41.9854073, 12.5051519 41.9842671)",,,,,
4762040684,4762040683,0,483466639,False,,,cycleway,,290.373,"LINESTRING (12.5038932 41.9854073, 12.5016713 41.9874301)",,,,,
4762040685,4762040686,0,483466639,False,,,cycleway,,170.825,"LINESTRING (12.5051519 41.9842671, 12.5065024 41.9831042)",,,,,
4762040685,4762040684,0,483466639,False,,,cycleway,,164.006,"LINESTRING (12.5051519 41.9842671, 12.5038932 41.9854073)",,,,,
4762040686,4762040687,0,483466639,False,,,cycleway,,97.098,"LINESTRING (12.5065024 41.9831042, 12.5072362 41.9824223)",,,,,
4762040686,4762040685,0,483466639,False,,,cycleway,,170.825,"LINESTRING (12.5065024 41.9831042, 12.5051519 41.9842671)",,,,,
4762040687,4762040688,0,483466639,False,,,cycleway,,31.871,"LINESTRING (12.5072362 41.9824223, 12.5074248 41.9821723)",,,,,
4762040687,4762040686,0,483466639,False,,,cycleway,,97.098,"LINESTRING (12.5072362 41.9824223, 12.5065024 41.9831042)",,,,,
4762040688,4762040689,0,483466639,False,,,cycleway,,33.726,"LINESTRING (12.5074248 41.9821723, 12.5076133 41.9819033)",,,,,
4762040688,4762040687,0,483466639,False,,,cycleway,,31.871,"LINESTRING (12.5074248 41.9821723, 12.5072362 41.9824223)",,,,,
4762040689,4762040690,0,483466639,False,,,cycleway,,28.79,"LINESTRING (12.5076133 41.9819033, 12.5077357 41.9816609)",,,,,
4762040689,4762040688,0,483466639,False,,,cycleway,,33.726,"LINESTRING (12.5076133 41.9819033, 12.5074248 41.9821723)",,,,,
4762040690,4762040691,0,483466639,False,,,cycleway,,65.363,"LINESTRING (12.5077357 41.9816609, 12.5078325 41.9810775)",,,,,
4762040690,4762040689,0,483466639,False,,,cycleway,,28.79,"LINESTRING (12.5077357 41.9816609, 12.5076133 41.9819033)",,,,,
4762040691,4762040692,0,483466639,False,,,cycleway,,69.178,"LINESTRING (12.5078325 41.9810775, 12.5077306 41.98046)",,,,,
4762040691,4762040690,0,483466639,False,,,cycleway,,65.363,"LINESTRING (12.5078325 41.9810775, 12.5077357 41.9816609)",,,,,
4762040692,4762040691,0,483466639,False,,,cycleway,,69.178,"LINESTRING (12.5077306 41.98046, 12.5078325 41.9810775)",,,,,
4762040692,4762040693,0,483466641,False,,,cycleway,,291.035,"LINESTRING (12.5077306 41.98046, 12.5067062 41.9779559)",,,,,
4762040693,4762040692,0,483466641,False,,,cycleway,,291.035,"LINESTRING (12.5067062 41.9779559, 12.5077306 41.98046)",,,,,
4762040693,4762040717,0,483466654,False,,,cycleway,,69.443,"LINESTRING (12.5067062 41.9779559, 12.5063138 41.9774037)",,,,,
4762040715,4762040717,0,483466654,False,,,cycleway,,63.084,"LINESTRING (12.5059565 41.9769024, 12.5063138 41.9774037)",,,,,
4762040717,4762040715,0,483466654,False,,,cycleway,,63.084,"LINESTRING (12.5063138 41.9774037, 12.5059565 41.9769024)",,,,,
4762040717,4762040693,0,483466654,False,,,cycleway,,69.443,"LINESTRING (12.5063138 41.9774037, 12.5067062 41.9779559)",,,,,
4802453839,4802453840,0,487836190,False,,,cycleway,,4.482,"LINESTRING (12.4441731 41.7972268, 12.444212 41.7972548)",,,,,
4802453840,4802453839,0,487836190,False,,,cycleway,,4.482,"LINESTRING (12.444212 41.7972548, 12.4441731 41.7972268)",,,,,
4802453840,4802453841,0,487836190,False,,,cycleway,,3.053,"LINESTRING (12.444212 41.7972548, 12.4442187 41.7972818)",,,,,
4802453841,4802453840,0,487836190,False,,,cycleway,,3.053,"LINESTRING (12.4442187 41.7972818, 12.444212 41.7972548)",,,,,
4802453841,4802453842,0,487836190,False,,,cycleway,,2.338,"LINESTRING (12.4442187 41.7972818, 12.4442201 41.7973028)",,,,,
4802453842,4802453841,0,487836190,False,,,cycleway,,2.338,"LINESTRING (12.4442201 41.7973028, 12.4442187 41.7972818)",,,,,
4802453842,4802453843,0,487836190,False,,,cycleway,,13.919,"LINESTRING (12.4442201 41.7973028, 12.4441825 41.7974248)",,,,,
4802453843,4802453842,0,487836190,False,,,cycleway,,13.919,"LINESTRING (12.4441825 41.7974248, 12.4442201 41.7973028)",,,,,
4802453843,4802453844,0,487836190,False,,,cycleway,,32.144,"LINESTRING (12.4441825 41.7974248, 12.4441168 41.7977097)",,,,,
4802453844,4802453843,0,487836190,False,,,cycleway,,32.144,"LINESTRING (12.4441168 41.7977097, 12.4441825 41.7974248)",,,,,
4802453844,4802453845,0,487836190,False,,,cycleway,,5.174,"LINESTRING (12.4441168 41.7977097, 12.4441074 41.7977557)",,,,,
4802453845,4802453844,0,487836190,False,,,cycleway,,5.174,"LINESTRING (12.4441074 41.7977557, 12.4441168 41.7977097)",,,,,
4802453845,4802453846,0,487836190,False,,,cycleway,,4.431,"LINESTRING (12.4441074 41.7977557, 12.4440913 41.7977937)",,,,,
4802453846,4802453845,0,487836190,False,,,cycleway,,4.431,"LINESTRING (12.4440913 41.7977937, 12.4441074 41.7977557)",,,,,
4802453846,4802453847,0,487836190,False,,,cycleway,,4.235,"LINESTRING (12.4440913 41.7977937, 12.4440658 41.7978267)",,,,,
4802453847,4802453846,0,487836190,False,,,cycleway,,4.235,"LINESTRING (12.4440658 41.7978267, 12.4440913 41.7977937)",,,,,
4802453847,4802453848,0,487836190,False,,,cycleway,,10.971,"LINESTRING (12.4440658 41.7978267, 12.4439814 41.7979027)",,,,,
4802453848,4802453847,0,487836190,False,,,cycleway,,10.971,"LINESTRING (12.4439814 41.7979027, 12.4440658 41.7978267)",,,,,
4802453848,4802453849,0,487836190,False,,,cycleway,,3.284,"LINESTRING (12.4439814 41.7979027, 12.4439626 41.7979287)",,,,,
4802453849,4802453848,0,487836190,False,,,cycleway,,3.284,"LINESTRING (12.4439626 41.7979287, 12.4439814 41.7979027)",,,,,
4802453849,4802453850,0,487836190,False,,,cycleway,,1.943,"LINESTRING (12.4439626 41.7979287, 12.4439572 41.7979457)",,,,,
4802453850,4802453849,0,487836190,False,,,cycleway,,1.943,"LINESTRING (12.4439572 41.7979457, 12.4439626 41.7979287)",,,,,
4802453850,4802453851,0,487836190,False,,,cycleway,,3.574,"LINESTRING (12.4439572 41.7979457, 12.4439612 41.7979777)",,,,,
4802453851,4802453850,0,487836190,False,,,cycleway,,3.574,"LINESTRING (12.4439612 41.7979777, 12.4439572 41.7979457)",,,,,
4802453851,4802453852,0,487836190,False,,,cycleway,,5.207,"LINESTRING (12.4439612 41.7979777, 12.4439827 41.7980217)",,,,,
4802453852,4802453851,0,487836190,False,,,cycleway,,5.207,"LINESTRING (12.4439827 41.7980217, 12.4439612 41.7979777)",,,,,
4802453852,4802453853,0,487836190,False,,,cycleway,,9.644,"LINESTRING (12.4439827 41.7980217, 12.444039 41.7980976)",,,,,
4802453853,4802453852,0,487836190,False,,,cycleway,,9.644,"LINESTRING (12.444039 41.7980976, 12.4439827 41.7980217)",,,,,
4802453853,4802453854,0,487836190,False,,,cycleway,,13.971,"LINESTRING (12.444039 41.7980976, 12.4440793 41.7982196)",,,,,
4802453854,4802453853,0,487836190,False,,,cycleway,,13.971,"LINESTRING (12.4440793 41.7982196, 12.444039 41.7980976)",,,,,
4802453854,4802453855,0,487836190,False,,,cycleway,,10.86,"LINESTRING (12.4440793 41.7982196, 12.4441034 41.7983156)",,,,,
4802453855,4802453854,0,487836190,False,,,cycleway,,10.86,"LINESTRING (12.4441034 41.7983156, 12.4440793 41.7982196)",,,,,
4802453855,4802453856,0,487836190,False,,,cycleway,,27.452,"LINESTRING (12.4441034 41.7983156, 12.4441329 41.7985615)",,,,,
4802453856,4802453855,0,487836190,False,,,cycleway,,27.452,"LINESTRING (12.4441329 41.7985615, 12.4441034 41.7983156)",,,,,
4802453856,305102918,0,487836190,False,,,cycleway,,13.683,"LINESTRING (12.4441329 41.7985615, 12.444128 41.7986845)",,,,,
4825512858,255333393,0,23578704,False,,,cycleway,,3.337,"LINESTRING (12.4905161 41.8547632, 12.4905173 41.8547932)",,,,,
4825512858,255333392,0,23578704,False,,,cycleway,,14.03,"LINESTRING (12.4905161 41.8547632, 12.4905073 41.8546372)",,,,,
4825512861,255333395,0,23578704,False,,,cycleway,,5.907,"LINESTRING (12.4907732 41.854978, 12.4908245 41.8550149)",,,,,
4825512861,255333393,0,23578704,False,,,cycleway,,29.52,"LINESTRING (12.4907732 41.854978, 12.4905173 41.8547932)",,,,,
4839490630,1620840462,0,491858957,False,,,cycleway,,18.496,"LINESTRING (12.4301762 41.8017326, 12.4303769 41.8016599)",,,,,
4839490630,4839490631,0,491858957,False,,,cycleway,,21.22,"LINESTRING (12.4301762 41.8017326, 12.4299395 41.8018053)",,,,,
4839490631,4839490630,0,491858957,False,,,cycleway,,21.22,"LINESTRING (12.4299395 41.8018053, 12.4301762 41.8017326)",,,,,
4839490631,4839490632,0,491858957,False,,,cycleway,,30.82,"LINESTRING (12.4299395 41.8018053, 12.4296147 41.8019402)",,,,,
4839490632,4839490631,0,491858957,False,,,cycleway,,30.82,"LINESTRING (12.4296147 41.8019402, 12.4299395 41.8018053)",,,,,
4839490632,4839490633,0,491858957,False,,,cycleway,,27.421,"LINESTRING (12.4296147 41.8019402, 12.4293409 41.8020786)",,,,,
4839490633,4839490632,0,491858957,False,,,cycleway,,27.421,"LINESTRING (12.4293409 41.8020786, 12.4296147 41.8019402)",,,,,
4839490633,4839490634,0,491858957,False,,,cycleway,,33.375,"LINESTRING (12.4293409 41.8020786, 12.4289789 41.80221)",,,,,
4839490634,4839490633,0,491858957,False,,,cycleway,,33.375,"LINESTRING (12.4289789 41.80221, 12.4293409 41.8020786)",,,,,
4839490634,4839490635,0,491858957,False,,,cycleway,,29.088,"LINESTRING (12.4289789 41.80221, 12.4286494 41.8023)",,,,,
4839490635,4839490634,0,491858957,False,,,cycleway,,29.088,"LINESTRING (12.4286494 41.8023, 12.4289789 41.80221)",,,,,
4839490635,4839490636,0,491858957,False,,,cycleway,,15.404,"LINESTRING (12.4286494 41.8023, 12.4284638 41.8023069)",,,,,
4839490636,4839490635,0,491858957,False,,,cycleway,,15.404,"LINESTRING (12.4284638 41.8023069, 12.4286494 41.8023)",,,,,
4839490636,4839490637,0,491858957,False,,,cycleway,,54.187,"LINESTRING (12.4284638 41.8023069, 12.4278162 41.8022404)",,,,,
4839490637,4839490636,0,491858957,False,,,cycleway,,54.187,"LINESTRING (12.4278162 41.8022404, 12.4284638 41.8023069)",,,,,
4892051219,928638124,0,181060320,False,2,,cycleway,,10.313,"LINESTRING (12.3498373 41.7470512, 12.349719 41.7470227)",,,,,
4892051219,644737450,0,181060320,False,2,,cycleway,,10.206,"LINESTRING (12.3498373 41.7470512, 12.3499449 41.7470957)",,,,,
4892051220,644737452,0,181060320,False,2,,cycleway,,9.898,"LINESTRING (12.3496023 41.7470077, 12.349483 41.7470087)",,,,,
4892051220,928638124,0,181060320,False,2,,cycleway,,9.824,"LINESTRING (12.3496023 41.7470077, 12.349719 41.7470227)",,,,,
4910358775,2808868418,0,276262648,False,,,cycleway,,13.469,"LINESTRING (12.3530282 41.8020158, 12.3531906 41.8020118)",,,,,
4916563126,2479415553,0,222750163,False,,,cycleway,,30.321,"LINESTRING (12.5445514 41.9138168, 12.5443716 41.9140544)",,,,,
4916563126,295225857,0,222750163,False,,,cycleway,,29.056,"LINESTRING (12.5445514 41.9138168, 12.5447227 41.9135887)",,,,,
4963500103,1250409840,0,109339713,False,2,,cycleway,,4.627,"LINESTRING (12.4582332 41.9110375, 12.4582344 41.9110791)",,,,,
4963500103,588148339,0,109339713,False,2,,cycleway,,13.547,"LINESTRING (12.4582332 41.9110375, 12.4582295 41.9109157)",,,,,
5035246373,5035246409,0,515635682,False,,Forte Bravetta,cycleway,,12.052,"LINESTRING (12.4232928 41.8682068, 12.4234218 41.868257)",,,,,
5035246373,5035246408,0,515635682,False,,Forte Bravetta,cycleway,,105.503,"LINESTRING (12.4232928 41.8682068, 12.4232987 41.867258)",,,,,
5035246373,262064887,0,515635683,False,,,cycleway,,25.69,"LINESTRING (12.4232928 41.8682068, 12.4230141 41.8681053)",,,,,
5035246374,5035246375,0,515635682,False,,Forte Bravetta,cycleway,,41.829,"LINESTRING (12.4237109 41.8683647, 12.4242158 41.8683767)",,,,,
5035246374,5035246410,0,515635682,False,,Forte Bravetta,cycleway,,18.423,"LINESTRING (12.4237109 41.8683647, 12.4235119 41.8682906)",,,,,
5035246375,5035246376,0,515635682,False,,Forte Bravetta,cycleway,,54.155,"LINESTRING (12.4242158 41.8683767, 12.4248662 41.8683256)",,,,,
5035246375,5035246374,0,515635682,False,,Forte Bravetta,cycleway,,41.829,"LINESTRING (12.4242158 41.8683767, 12.4237109 41.8683647)",,,,,
5035246376,5035246377,0,515635682,False,,Forte Bravetta,cycleway,,30.141,"LINESTRING (12.4248662 41.8683256, 12.4252302 41.8683264)",,,,,
5035246376,5035246375,0,515635682,False,,Forte Bravetta,cycleway,,54.155,"LINESTRING (12.4248662 41.8683256, 12.4242158 41.8683767)",,,,,
5035246377,5035246378,0,515635682,False,,Forte Bravetta,cycleway,,21.59,"LINESTRING (12.4252302 41.8683264, 12.4254852 41.8682859)",,,,,
5035246377,5035246376,0,515635682,False,,Forte Bravetta,cycleway,,30.141,"LINESTRING (12.4252302 41.8683264, 12.4248662 41.8683256)",,,,,
5035246378,5035246379,0,515635682,False,,Forte Bravetta,cycleway,,21.334,"LINESTRING (12.4254852 41.8682859, 12.4256296 41.868127)",,,,,
5035246378,5035246377,0,515635682,False,,Forte Bravetta,cycleway,,21.59,"LINESTRING (12.4254852 41.8682859, 12.4252302 41.8683264)",,,,,
5035246379,5035246380,0,515635682,False,,Forte Bravetta,cycleway,,32.682,"LINESTRING (12.4256296 41.868127, 12.4257261 41.867842)",,,,,
5035246379,5035246378,0,515635682,False,,Forte Bravetta,cycleway,,21.334,"LINESTRING (12.4256296 41.868127, 12.4254852 41.8682859)",,,,,
5035246380,5035246381,0,515635682,False,,Forte Bravetta,cycleway,,25.421,"LINESTRING (12.4257261 41.867842, 12.4257301 41.8676134)",,,,,
5035246380,5035246379,0,515635682,False,,Forte Bravetta,cycleway,,32.682,"LINESTRING (12.4257261 41.867842, 12.4256296 41.868127)",,,,,
5035246381,5035246382,0,515635682,False,,Forte Bravetta,cycleway,,31.867,"LINESTRING (12.4257301 41.8676134, 12.4255645 41.8673547)",,,,,
5035246381,5035246380,0,515635682,False,,Forte Bravetta,cycleway,,25.421,"LINESTRING (12.4257301 41.8676134, 12.4257261 41.867842)",,,,,
5035246382,5035246383,0,515635682,False,,Forte Bravetta,cycleway,,22.926,"LINESTRING (12.4255645 41.8673547, 12.4254554 41.8671652)",,,,,
5035246382,5035246381,0,515635682,False,,Forte Bravetta,cycleway,,31.867,"LINESTRING (12.4255645 41.8673547, 12.4257301 41.8676134)",,,,,
5035246383,5035246384,0,515635682,False,,Forte Bravetta,cycleway,,17.111,"LINESTRING (12.4254554 41.8671652, 12.425407 41.8670156)",,,,,
5035246383,5035246382,0,515635682,False,,Forte Bravetta,cycleway,,22.926,"LINESTRING (12.4254554 41.8671652, 12.4255645 41.8673547)",,,,,
5035246384,5035246385,0,515635682,False,,Forte Bravetta,cycleway,,16.812,"LINESTRING (12.425407 41.8670156, 12.425512 41.8668862)",,,,,
5035246384,5035246383,0,515635682,False,,Forte Bravetta,cycleway,,17.111,"LINESTRING (12.425407 41.8670156, 12.4254554 41.8671652)",,,,,
5035246385,5035246386,0,515635682,False,,Forte Bravetta,cycleway,,14.606,"LINESTRING (12.425512 41.8668862, 12.4256816 41.8669223)",,,,,
5035246385,5035246384,0,515635682,False,,Forte Bravetta,cycleway,,16.812,"LINESTRING (12.425512 41.8668862, 12.425407 41.8670156)",,,,,
5035246386,5035246387,0,515635682,False,,Forte Bravetta,cycleway,,22.139,"LINESTRING (12.4256816 41.8669223, 12.4259482 41.8669373)",,,,,
5035246386,5035246385,0,515635682,False,,Forte Bravetta,cycleway,,14.606,"LINESTRING (12.4256816 41.8669223, 12.425512 41.8668862)",,,,,
5035246387,5035246388,0,515635682,False,,Forte Bravetta,cycleway,,26.293,"LINESTRING (12.4259482 41.8669373, 12.4262027 41.8670787)",,,,,
5035246387,5035246386,0,515635682,False,,Forte Bravetta,cycleway,,22.139,"LINESTRING (12.4259482 41.8669373, 12.4256816 41.8669223)",,,,,
5035246388,5035246389,0,515635682,False,,Forte Bravetta,cycleway,,27.095,"LINESTRING (12.4262027 41.8670787, 12.4264774 41.8672111)",,,,,
5035246388,5035246387,0,515635682,False,,Forte Bravetta,cycleway,,26.293,"LINESTRING (12.4262027 41.8670787, 12.4259482 41.8669373)",,,,,
5035246389,5035246390,0,515635682,False,,Forte Bravetta,cycleway,,19.168,"LINESTRING (12.4264774 41.8672111, 12.4265905 41.8670607)",,,,,
5035246389,5035246388,0,515635682,False,,Forte Bravetta,cycleway,,27.095,"LINESTRING (12.4264774 41.8672111, 12.4262027 41.8670787)",,,,,
5035246390,5035246391,0,515635682,False,,Forte Bravetta,cycleway,,13.873,"LINESTRING (12.4265905 41.8670607, 12.4266349 41.8669404)",,,,,
5035246390,5035246389,0,515635682,False,,Forte Bravetta,cycleway,,19.168,"LINESTRING (12.4265905 41.8670607, 12.4264774 41.8672111)",,,,,
5035246391,5035246392,0,515635682,False,,Forte Bravetta,cycleway,,11.444,"LINESTRING (12.4266349 41.8669404, 12.4265986 41.8668411)",,,,,
5035246391,5035246390,0,515635682,False,,Forte Bravetta,cycleway,,13.873,"LINESTRING (12.4266349 41.8669404, 12.4265905 41.8670607)",,,,,
5035246392,5035246393,0,515635682,False,,Forte Bravetta,cycleway,,13.355,"LINESTRING (12.4265986 41.8668411, 12.426441 41.8668156)",,,,,
5035246392,5035246391,0,515635682,False,,Forte Bravetta,cycleway,,11.444,"LINESTRING (12.4265986 41.8668411, 12.4266349 41.8669404)",,,,,
5035246393,5035246394,0,515635682,False,,Forte Bravetta,cycleway,,18.413,"LINESTRING (12.426441 41.8668156, 12.4263576 41.8666621)",,,,,
5035246393,5035246392,0,515635682,False,,Forte Bravetta,cycleway,,13.355,"LINESTRING (12.426441 41.8668156, 12.4265986 41.8668411)",,,,,
5035246394,5035246395,0,515635682,False,,Forte Bravetta,cycleway,,15.838,"LINESTRING (12.4263576 41.8666621, 12.4262552 41.8665418)",,,,,
5035246394,5035246393,0,515635682,False,,Forte Bravetta,cycleway,,18.413,"LINESTRING (12.4263576 41.8666621, 12.426441 41.8668156)",,,,,
