u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,bridge,tunnel,access,width,ref
471207414,701451415,0,"[36160728, 671065149, 346995463]",1,,cycleway,,False,485.475,"LINESTRING (12.4966023 41.9253494, 12.4964247 41.9253784, 12.4962703 41.9253968, 12.4960896 41.9253812, 12.496011 41.9253703, 12.4959306 41.9253425, 12.4957725 41.9252672, 12.4956139 41.9251644, 12.495489 41.9250357, 12.4954052 41.924949, 12.49536 41.9248608, 12.4953225 41.9247691, 12.4952626 41.9245868, 12.4952269 41.9244797, 12.4951793 41.9243506, 12.495096 41.9242383, 12.4949808 41.9241325, 12.49472 41.9239343, 12.4943785 41.9236995, 12.4940137 41.9234447, 12.4937481 41.9232757, 12.4935515 41.9231531, 12.4933211 41.9230038, 12.4930506 41.9228393, 12.4928669 41.9227419, 12.4927595 41.9227034, 12.4926834 41.9226092, 12.4925514 41.9226465)",,,,,
569222883,1106951029,0,"[137001970, 137001971, 137001972, 44659481, 202424892, 202424893]","['1', '2']",,cycleway,10,False,3952.932,"LINESTRING (12.5100213 41.9389019, 12.5099718 41.9388562, 12.5099538 41.9388284, 12.5099432 41.938803, 12.5099349 41.9387664, 12.5099376 41.9387283, 12.5099508 41.9386949, 12.5099661 41.9386655, 12.5099952 41.9386338, 12.5100262 41.9386061, 12.5101479 41.9385245, 12.5103079 41.9384382, 12.5104823 41.9383823, 12.5106216 41.9383728, 12.5107779 41.9383929, 12.5109333 41.9384488, 12.5111776 41.9385683, 12.5114258 41.938703, 12.5116816 41.9388513, 12.5117312 41.9387625, 12.5117242 41.9385609, 12.511677 41.9382945, 12.5116275 41.9381807, 12.5115544 41.9381015, 12.5113227 41.937941, 12.5109857 41.9376663, 12.5107335 41.9374252, 12.5106491 41.9373678, 12.5106141 41.9372881, 12.5105632 41.9371805, 12.5104399 41.93726, 12.510328 41.9373306, 12.5102189 41.93732, 12.5098278 41.9372087, 12.5094538 41.9370761, 12.5090601 41.9369509, 12.5090198 41.9369198, 12.5090172 41.9368279, 12.5090296 41.9367778, 12.5090661 41.93669, 12.5090776 41.9365606, 12.5090618 41.9364414, 12.5090599 41.9360977, 12.5090773 41.9360264, 12.5091358 41.9359662, 12.5091663 41.935947, 12.509132 41.9358542, 12.509137 41.9357926, 12.5091264 41.9357604, 12.5090596 41.9357342, 12.5089654 41.935728, 12.5088913 41.9357262, 12.5088179 41.9357245, 12.5087941 41.9357221, 12.5087454 41.9357202, 12.5086383 41.9359312, 12.5085737 41.936028, 12.5085281 41.936099, 12.5083443 41.936309, 12.5080687 41.9365649, 12.5078374 41.9367817, 12.50719 41.9373123, 12.5071036 41.9373616, 12.5070033 41.937404, 12.5066225 41.9375343, 12.5059644 41.9377569, 12.5056741 41.9378761, 12.5053269 41.93804, 12.5048429 41.9382756, 12.5044285 41.938483, 12.5036952 41.9388473, 12.5030061 41.9391821, 12.5026621 41.9393526, 12.5023259 41.9395149, 12.5014668 41.9399033, 12.5010233 41.9400915, 12.5007416 41.9401772, 12.5004922 41.9402411, 12.5001182 41.940312, 12.4997884 41.9403679, 12.4994664 41.9404124, 12.4991774 41.9404227, 12.4986963 41.9404368, 12.4983037 41.9404152, 12.4981626 41.9404027, 12.4979597 41.9403872, 12.4976721 41.9403093, 12.4974222 41.9402071, 12.4972045 41.9400996, 12.4971239 41.9399894, 12.4970531 41.9398645, 12.4969996 41.9397037, 12.4968916 41.9392607, 12.4966833 41.9383793, 12.4965824 41.9379643, 12.496486 41.9375646, 12.4964363 41.9373632, 12.4964119 41.9372341, 12.4963942 41.9370854, 12.49639 41.9369065, 12.496403 41.9366768, 12.4964139 41.9364312, 12.4964201 41.9362366, 12.4964004 41.9360838, 12.4963474 41.9357728, 12.4963742 41.9356768, 12.496363 41.9355939, 12.4963474 41.9355034, 12.4963472 41.9354265, 12.4963328 41.9353993, 12.4962823 41.9353039, 12.4962784 41.9352914, 12.4962694 41.9352009, 12.4962694 41.9351459, 12.4961591 41.9350884, 12.4960672 41.9349967, 12.4959948 41.9348866, 12.4959302 41.9347314, 12.4958617 41.9345621, 12.4957734 41.9344163, 12.4956516 41.9342792, 12.4955754 41.9341535, 12.4954099 41.934063, 12.4952411 41.9339706, 12.4951983 41.9339867, 12.4951261 41.9339939, 12.4950268 41.9339646, 12.4948856 41.933895, 12.4946786 41.9338356, 12.4945282 41.9338293, 12.4943793 41.9338362, 12.4941607 41.9338799, 12.4939728 41.9339272, 12.4938379 41.9339571, 12.4937164 41.9339745, 12.4936032 41.9339708, 12.4934903 41.9339449, 12.4934018 41.9339008, 12.4933047 41.9338327, 12.4931664 41.9336936, 12.4930342 41.9335572, 12.4928386 41.9333658, 12.4926277 41.9331766, 12.4925263 41.9330962, 12.492258 41.9328834, 12.4921699 41.9328199, 12.4921064 41.9327751, 12.4920758 41.9327472, 12.4920154 41.9326921, 12.491892 41.932616, 12.4917026 41.9325078, 12.4915101 41.9323979, 12.491393 41.9323502, 12.4912967 41.9323025, 12.4911958 41.9322527, 12.4910832 41.9321944, 12.4910124 41.9321588, 12.4909392 41.9321356, 12.4907864 41.9320844, 12.49066 41.9320362, 12.4904442 41.9319602, 12.4903974 41.93195, 12.490262 41.9319206, 12.4900311 41.9318779, 12.4898355 41.9318536, 12.4895214 41.9318288, 12.4893242 41.9318137, 12.4892109 41.9317963, 12.4890441 41.9317701, 12.4888745 41.9317186, 12.4887662 41.9316734, 12.4886222 41.9316102, 12.4883437 41.9315073, 12.4880857 41.9314059, 12.4878455 41.9313134, 12.4876375 41.9312412, 12.4874212 41.9311643, 12.4872397 41.9311059, 12.4870547 41.9310428, 12.4868228 41.9309767, 12.4865718 41.9309106, 12.4862744 41.9308295, 12.4859089 41.9307364, 12.4858569 41.9307189, 12.485727 41.9306897, 12.4855437 41.9306398, 12.4853922 41.9305726, 12.4852657 41.9305184, 12.4851623 41.9304524, 12.4850858 41.9303994, 12.4849785 41.9303167, 12.4849024 41.9302472, 12.4848506 41.9301743, 12.4848352 41.9301224, 12.4848314 41.9300687, 12.4848448 41.9300117, 12.48489 41.9299502, 12.4849462 41.9299132, 12.4849755 41.9298922, 12.4849764 41.9298333, 12.4849826 41.9298, 12.4849873 41.9297542, 12.4849671 41.9296744, 12.4848613 41.9296725, 12.4847718 41.9296551, 12.4847196 41.9296359, 12.4844355 41.9295592, 12.4841258 41.9294669, 12.4837604 41.9293584, 12.4836059 41.9292917, 12.483369 41.9291583, 12.4830535 41.9289595, 12.4829344 41.9288919, 12.4827874 41.9287946, 12.4826039 41.9286726, 12.4824987 41.9285995, 12.4823835 41.9285352, 12.4821758 41.9284755, 12.4820352 41.9284456, 12.4819401 41.9284091)",,yes,,,
569222884,1425750301,0,"[44895903, 209270586, 44895901, 167447255]",2,Via del Fosso di Sant'Agnese,"['cycleway', 'service']",,False,2015.8900000000003,"LINESTRING (12.5099212 41.9389689, 12.5098704 41.9389563, 12.5097974 41.9389457, 12.509727 41.9389472, 12.5096492 41.938963, 12.5095879 41.9390081, 12.5095138 41.9390925, 12.5094402 41.9392316, 12.5093658 41.9394054, 12.5093314 41.9395062, 12.5093265 41.9395579, 12.5093308 41.9396066, 12.5093528 41.9396954, 12.5094718 41.9399629, 12.5095942 41.9401889, 12.5096787 41.9403165, 12.5097788 41.9404147, 12.5099019 41.9405207, 12.5103455 41.9408659, 12.5106182 41.9410865, 12.5108289 41.9412722, 12.5110355 41.9414677, 12.5113102 41.9417493, 12.5114819 41.9418982, 12.5116206 41.9419726, 12.5117443 41.9420179, 12.5118509 41.9420286, 12.5119823 41.9420154, 12.5121154 41.9419744, 12.5122034 41.9419275, 12.5123362 41.9418137, 12.5127065 41.9414828, 12.5127641 41.9415292, 12.5129438 41.9416848, 12.5130088 41.9417411, 12.5130453 41.9417576, 12.5130824 41.9417597, 12.5131523 41.9417377, 12.5132163 41.9417088, 12.5134313 41.9415547, 12.5137206 41.9413774, 12.5141102 41.9411558, 12.5145801 41.9409047, 12.5149708 41.9407114, 12.5150766 41.9407109, 12.5152167 41.9406934, 12.5153523 41.9406125, 12.5155516 41.9404479, 12.5156302 41.9403759, 12.5158617 41.9402729, 12.5160904 41.9401627, 12.5163546 41.9400441, 12.5166483 41.9399055, 12.5169486 41.939752, 12.5173113 41.9395711, 12.5176721 41.9393647, 12.5179308 41.939186, 12.5181114 41.9390681, 12.5182904 41.9389896, 12.5185174 41.9388974, 12.5187567 41.9388185, 12.5192468 41.9387077, 12.5195829 41.9385897, 12.5198683 41.9385016, 12.5203106 41.9383835, 12.5204253 41.9383114, 12.5204778 41.9382133, 12.5204863 41.9380937, 12.5204794 41.9379463, 12.5204557 41.9378237, 12.5204024 41.9376358, 12.5203785 41.9375055, 12.5203666 41.937384, 12.5203965 41.9371095, 12.5204426 41.9367755, 12.5204774 41.9366108, 12.5205494 41.9364593, 12.5207269 41.9360531, 12.5209004 41.9357366, 12.5209803 41.9356235, 12.52102 41.9355196, 12.5211515 41.9352463, 12.5212234 41.9352341, 12.5213057 41.9352523, 12.5216662 41.9353306, 12.5218811 41.9353834, 12.5221394 41.9354181, 12.5223226 41.9354324, 12.5224265 41.9354419, 12.5226363 41.9354445, 12.5227929 41.935433, 12.5229241 41.9354054, 12.5230154 41.9353562, 12.523108 41.9352866, 12.5233746 41.9350679, 12.5234917 41.9349873, 12.5237433 41.934814, 12.5240747 41.9346168, 12.524503 41.9343541, 12.5246634 41.934251)",,yes,,,
569223057,1425750301,0,209270588,2,,cycleway,,False,968.4020000000002,"LINESTRING (12.5312675 41.9357217, 12.5311665 41.9357697, 12.5308216 41.9359335, 12.5307012 41.9359899, 12.5303923 41.9361346, 12.5299997 41.936309, 12.5298528 41.9363716, 12.5294239 41.9365671, 12.5293127 41.9366235, 12.5289609 41.9367839, 12.5284946 41.9369926, 12.5282541 41.9371049, 12.5279754 41.9372144, 12.527756 41.9372826, 12.5276253 41.9373223, 12.5275633 41.9373182, 12.5274368 41.9372692, 12.5273109 41.9371941, 12.5272242 41.9371127, 12.5271068 41.936953, 12.5270756 41.9368459, 12.5270696 41.9367346, 12.5270186 41.9366074, 12.5268786 41.9364845, 12.5266014 41.9362212, 12.5265139 41.936115, 12.526444 41.9360175, 12.5264337 41.9357057, 12.5264629 41.9355816, 12.5265327 41.9354673, 12.5266435 41.9352735, 12.5267525 41.9350985, 12.5268654 41.9349048, 12.5269975 41.9347215, 12.5270964 41.9344925, 12.5270421 41.9343121, 12.5268389 41.9340581, 12.5267511 41.9340212, 12.5265745 41.9339671, 12.5263551 41.9338842, 12.5259971 41.9338336, 12.525681 41.9337955, 12.5255708 41.9338003, 12.5254255 41.9338406, 12.5252648 41.9339029, 12.5251176 41.9339941, 12.5246634 41.934251)",,,,,
569223057,569223057,0,263720132,2,,cycleway,,False,33.411,"LINESTRING (12.5312675 41.9357217, 12.531406 41.9356561, 12.5314321 41.9356767, 12.5314379 41.9356913, 12.5313968 41.9357144, 12.5313554 41.9357166, 12.5313082 41.93572, 12.5312675 41.9357217)",,,,,
569223057,569223057,1,263720132,2,,cycleway,,False,33.411,"LINESTRING (12.5312675 41.9357217, 12.5313082 41.93572, 12.5313554 41.9357166, 12.5313968 41.9357144, 12.5314379 41.9356913, 12.5314321 41.9356767, 12.531406 41.9356561, 12.5312675 41.9357217)",,,,,
570811568,570811570,0,45021257,2,,cycleway,,False,357.49999999999994,"LINESTRING (12.4789418 41.8463516, 12.4788538 41.8463245, 12.4788333 41.8462789, 12.4782849 41.8458802, 12.4782123 41.8458525, 12.4781592 41.8458377, 12.4780889 41.8458377, 12.4778878 41.8458414, 12.4777817 41.8458443, 12.4776767 41.8458233, 12.4775273 41.8457953, 12.4774068 41.8458068, 12.4770417 41.8458571, 12.4768565 41.8458896, 12.4764578 41.8460383, 12.4763596 41.846087, 12.4762789 41.8461799, 12.4762121 41.8462852, 12.4758717 41.8470325)",,,,,
570811570,570811568,0,45021257,2,,cycleway,,False,357.49999999999994,"LINESTRING (12.4758717 41.8470325, 12.4762121 41.8462852, 12.4762789 41.8461799, 12.4763596 41.846087, 12.4764578 41.8460383, 12.4768565 41.8458896, 12.4770417 41.8458571, 12.4774068 41.8458068, 12.4775273 41.8457953, 12.4776767 41.8458233, 12.4777817 41.8458443, 12.4778878 41.8458414, 12.4780889 41.8458377, 12.4781592 41.8458377, 12.4782123 41.8458525, 12.4782849 41.8458802, 12.4788333 41.8462789, 12.4788538 41.8463245, 12.4789418 41.8463516)",,,,,
588148328,588148330,0,109339714,,,cycleway,,False,7.098,"LINESTRING (12.4582098 41.9098158, 12.4581658 41.9098706)",,,,,
588148330,1130166768,0,46137001,,,cycleway,,False,7.669,"LINESTRING (12.4581658 41.9098706, 12.4581014 41.909821)",,,,,
588148330,588148328,0,109339714,,,cycleway,,False,7.098,"LINESTRING (12.4581658 41.9098706, 12.4582098 41.9098158)",,,,,
588148330,418502539,0,"[168988768, 109339713, 168988769, 168988711, 168988712, 50178809, 50178810]",2,,cycleway,,False,911.9770000000001,"LINESTRING (12.4581658 41.9098706, 12.4582295 41.9109157, 12.4582332 41.9110375, 12.4582344 41.9110791, 12.4582865 41.911148, 12.4586702 41.9112359, 12.4601777 41.9116073, 12.4608398 41.9117618, 12.4609733 41.9117929, 12.461095 41.9118253, 12.4630696 41.912304, 12.4631536 41.9123287, 12.4632691 41.9123522, 12.465182 41.9128144, 12.4651907 41.9127957, 12.4652619 41.9126421, 12.4652628 41.9124952, 12.465287 41.9123052, 12.4653582 41.9121528, 12.4654664 41.9119204, 12.4655878 41.9116873, 12.4656461 41.9116492, 12.4657148 41.9116123, 12.4657894 41.9115878, 12.4658239 41.9115594, 12.4658607 41.9115289, 12.4659029 41.9115071, 12.4659548 41.911521)",,,,,
603752680,1779453803,0,47438434,,,cycleway,,False,155.092,"LINESTRING (12.5358259 41.9715832, 12.5359233 41.9715965, 12.5355937 41.9720004, 12.5352957 41.9723724, 12.5350891 41.9726368, 12.535016 41.9727324)",,,,,
610925928,1939502617,0,103744986,2,Percorso Ciclopedonale Bianca Bianchi,cycleway,,False,3.965,"LINESTRING (12.4220267 41.9392397, 12.4220743 41.9392355)",,,,,
610925928,1939502617,1,685602743,,Percorso Ciclopedonale Teresa Noce,cycleway,,False,3.965,"LINESTRING (12.4220267 41.9392397, 12.4220743 41.9392355)",,,,,
610925928,1129815368,0,"[65288840, 274349809, 274349811, 293420020, 288452597, 288452596, 685602743, 274349791]",2,"['Percorso Ciclopedonale Bianca Bianchi', 'Percorso Ciclopedonale Teresa Noce']",cycleway,,False,432.728,"LINESTRING (12.4220267 41.9392397, 12.4219895 41.9392982, 12.4219833 41.9393099, 12.4219126 41.9393523, 12.4218198 41.9393806, 12.4217616 41.9393822, 12.4216649 41.9393442, 12.4216285 41.9393877, 12.4212812 41.9398001, 12.4208767 41.9402589, 12.4204292 41.9407793, 12.4202085 41.9410359, 12.4201644 41.9410527, 12.4201262 41.9410437, 12.4200887 41.9410242, 12.4200416 41.9409963, 12.4199541 41.9409096, 12.4199338 41.9408802, 12.4199382 41.9408501, 12.4199935 41.9407594, 12.4200298 41.9407059, 12.4200894 41.9406231, 12.4203148 41.9403295, 12.4204653 41.9401217, 12.4205548 41.9399596, 12.4206003 41.9397982, 12.4206151 41.9397457)",,,,,
615221666,366158477,0,48440479,,,cycleway,,False,11.487,"LINESTRING (12.2672944 41.7325923, 12.2673382 41.7326903)",,,,,
615221666,615221668,0,31465385,,,path,,False,29.313,"LINESTRING (12.2672944 41.7325923, 12.2669698 41.7326963)",,,,,
615221666,615221670,0,31465385,,,path,,False,468.11300000000006,"LINESTRING (12.2672944 41.7325923, 12.2684196 41.7322354, 12.2686358 41.7321656, 12.269787 41.7317942, 12.2701524 41.7316763, 12.2705626 41.7315439, 12.2706414 41.7315185, 12.2708357 41.7314569, 12.2717357 41.7311714, 12.2724802 41.7309353)",,,,,
615221668,366158473,0,48440480,,,cycleway,,False,10.854,"LINESTRING (12.2669698 41.7326963, 12.2670432 41.7327771)",,,,,
615221668,615221666,0,31465385,,,path,,False,29.313,"LINESTRING (12.2669698 41.7326963, 12.2672944 41.7325923)",,,,,
615221668,6942944494,0,"[31465385, 231621076, 741653543]",,"['Ciclabile Lungomare Duca degli Abruzzi', 'Percorso ciclabile Porto di Roma']","['cycleway', 'path']",,False,1318.0420000000001,"LINESTRING (12.2669698 41.7326963, 12.265401 41.7332025, 12.2653063 41.7332282, 12.2644032 41.7335245, 12.2641169 41.7336169, 12.2624651 41.7341528, 12.261446 41.7344794, 12.2605736 41.7347563, 12.259054 41.735248, 12.2576153 41.7357075, 12.2563721 41.7361112, 12.2553574 41.7364318, 12.2543635 41.7367528, 12.253144 41.7371413, 12.2530042 41.7371348, 12.2528052 41.7371077, 12.2524885 41.7370784, 12.2523203 41.7370821)",,,,"['1.2', '12']",
615221670,347499893,0,31465385,,,path,,False,9.855,"LINESTRING (12.2724802 41.7309353, 12.2725502 41.7310069)",,,,,
615221670,7869168358,0,843610893,2,,cycleway,,False,1163.402,"LINESTRING (12.2724802 41.7309353, 12.2724943 41.7308625, 12.2729664 41.7306874, 12.2746293 41.7301659, 12.2749578 41.7300508, 12.2759746 41.7296944, 12.2767927 41.729433, 12.2773142 41.7292701, 12.2777593 41.7291277, 12.2779083 41.72908, 12.2790536 41.7287087, 12.2801962 41.7283303, 12.2811002 41.7280601, 12.2821945 41.7277158, 12.2836268 41.7272634, 12.285267 41.7267349)",,,,,
615221670,615221666,0,31465385,,,path,,False,468.113,"LINESTRING (12.2724802 41.7309353, 12.2717357 41.7311714, 12.2708357 41.7314569, 12.2706414 41.7315185, 12.2705626 41.7315439, 12.2701524 41.7316763, 12.269787 41.7317942, 12.2686358 41.7321656, 12.2684196 41.7322354, 12.2672944 41.7325923)",,,,,
618015373,286997565,0,"[454016113, 97811220]",,Percorso Ciclopedonale Madre Teresa Regard,cycleway,,False,5245.721000000003,"LINESTRING (12.4877342 41.9567092, 12.4877728 41.9567876, 12.487726 41.9569695, 12.4877708 41.95762, 12.487891 41.958271, 12.4880991 41.9590496, 12.4882097 41.9593152, 12.4883567 41.9595619, 12.4885221 41.959807, 12.4886957 41.9600087, 12.4888414 41.9601507, 12.4890726 41.9603423, 12.4893158 41.9604945, 12.4897516 41.9606939, 12.4901611 41.9608303, 12.4906193 41.9609205, 12.491132 41.9609736, 12.4917329 41.9609876, 12.4923489 41.9609592, 12.4930315 41.9609028, 12.4975072 41.9604911, 12.4978365 41.9604863, 12.4982094 41.9604865, 12.4987914 41.9605431, 12.499334 41.9606531, 12.4996958 41.9607599, 12.5000641 41.9609457, 12.5004694 41.9611672, 12.5006974 41.9613905, 12.5010027 41.9619044, 12.5011071 41.9620514, 12.5013291 41.962218, 12.5015622 41.9624238, 12.5017639 41.962837, 12.5019067 41.9633054, 12.501943 41.9636139, 12.5019226 41.9638959, 12.5018303 41.9642334, 12.5017015 41.9644295, 12.5015706 41.9646139, 12.5012777 41.9648619, 12.5009472 41.9650677, 12.5004868 41.965264, 12.5002585 41.9653277, 12.4989546 41.9656042, 12.4962509 41.9660893, 12.4957233 41.9661923, 12.4952735 41.966343, 12.49498 41.9664757, 12.4946716 41.9666509, 12.4943905 41.9668235, 12.4941246 41.9670434, 12.4937978 41.9674048, 12.4935302 41.9678196, 12.4933909 41.9681408, 12.4933155 41.968476, 12.493298 41.9688411, 12.4933327 41.9691844, 12.4934037 41.9694891, 12.4934831 41.9697149, 12.4936312 41.9699845, 12.4938133 41.9702373, 12.4941973 41.9706203, 12.4943681 41.9707543, 12.4959231 41.9718059, 12.4968532 41.9724239, 12.4977787 41.9731025, 12.4984028 41.9735933, 12.4994095 41.9744745, 12.5009029 41.9758974, 12.5023759 41.9772878, 12.5027579 41.9776494, 12.5029565 41.977867, 12.5033608 41.9783178, 12.5036838 41.9787688, 12.5039369 41.9792166, 12.5040958 41.9795982, 12.5042466 41.980036, 12.5043033 41.9804619, 12.5043218 41.9807956, 12.50427 41.9811229, 12.5041802 41.9814084, 12.5040535 41.9817072, 12.5038727 41.9819973, 12.5036405 41.9822716, 12.5033749 41.9825332, 12.5030098 41.9828492, 12.5026301 41.9831488, 12.5018018 41.9838202, 12.4998206 41.9854193, 12.4991372 41.9859554, 12.4986991 41.9862622, 12.4982207 41.9865759, 12.4980056 41.986717)",,,,,
634165223,1334462268,0,104302142,,,cycleway,,False,933.4960000000004,"LINESTRING (12.5904484 41.8554011, 12.5905322 41.8554158, 12.5905288 41.85559, 12.5905326 41.8558157, 12.5905742 41.8560736, 12.5906302 41.8562734, 12.5908 41.856742, 12.5910332 41.8573889, 12.5911546 41.8576678, 12.5913057 41.8579596, 12.5913964 41.8580832, 12.5914366 41.8581653, 12.5915316 41.8583913, 12.5915621 41.858445, 12.5916123 41.8584994, 12.591636 41.8585175, 12.5916659 41.858531, 12.5916917 41.8585401, 12.5917258 41.858546, 12.5917685 41.8585481, 12.5918111 41.8585425, 12.5919639 41.8585063, 12.5921907 41.858449, 12.5930098 41.8582429, 12.5933002 41.8581791, 12.5935388 41.8581367, 12.5936446 41.8581166, 12.5937564 41.8580916, 12.5937934 41.8580824, 12.5938579 41.8580646, 12.5938905 41.8580538, 12.5939701 41.8580238, 12.5940641 41.8579795, 12.5941338 41.8579432, 12.5941754 41.8579289, 12.5942305 41.8579166, 12.594272 41.8579097, 12.5943136 41.8578988, 12.5944054 41.8578647, 12.5949838 41.8576508, 12.595358 41.8575145, 12.5960512 41.8572668, 12.5964469 41.8571435, 12.5968475 41.8570324, 12.5969638 41.8569967, 12.5969992 41.8569769, 12.597027 41.8569477, 12.5970498 41.8569044, 12.5970776 41.8568564, 12.597118 41.8568065, 12.5971534 41.8567735, 12.597209 41.8567387, 12.597276 41.8567105, 12.597338 41.8566916, 12.5973873 41.8566841, 12.5974732 41.8566709, 12.5975415 41.8566559, 12.5976097 41.8566342, 12.5977235 41.8565777, 12.59777 41.8566275)",,,,,
634206529,660310382,0,"[51736125, 137709789, 26209625, 26209626, 364590843, 364590844, 364590845, 364590846, 364590847]",,"['Pista Ciclopedonale Laura Garroni', 'Percorso Ciclopedonale Laura Lombardo Radice', 'Percorso Ciclopedonale Egle Gualdi', 'Percorso Ciclopedonale Adele Maria Jemolo', 'Percorso Ciclopedonale Marisa Musu']",cycleway,,False,3108.167,"LINESTRING (12.496414 41.9434802, 12.4964208 41.9435282, 12.4963957 41.943552, 12.4963338 41.9435675, 12.4962435 41.9435895, 12.4959363 41.9436438, 12.495821 41.9436741, 12.4953807 41.9436511, 12.4923348 41.9434694, 12.4893008 41.943284, 12.4885002 41.9432349, 12.4877179 41.9431515, 12.4872858 41.9430851, 12.4868597 41.9430014, 12.4866274 41.942945, 12.4864118 41.9428837, 12.4861457 41.9428028, 12.4859121 41.9427069, 12.4856994 41.94262, 12.4854766 41.9425026, 12.4852414 41.9423785, 12.4850052 41.9422109, 12.4848229 41.9420547, 12.4846663 41.9419082, 12.4845518 41.9417855, 12.4844382 41.9416504, 12.4843852 41.9415699, 12.4842439 41.9413731, 12.4841178 41.9410707, 12.484041 41.9408866, 12.4840012 41.940774, 12.4839873 41.9406679, 12.4840229 41.9405785, 12.4840799 41.9404716, 12.4841752 41.9402385, 12.4842258 41.9401095, 12.484245 41.9400189, 12.4842292 41.939922, 12.4841289 41.9397053, 12.484055 41.9396141, 12.4839627 41.9394318, 12.4838821 41.9392569, 12.4838979 41.9390785, 12.4839546 41.9386463, 12.4841342 41.9372754, 12.4841505 41.9371059, 12.4841207 41.936932, 12.484066 41.9367766, 12.4839756 41.9366016, 12.4838281 41.9364468, 12.4836591 41.9363165, 12.4834485 41.9361698, 12.4831916 41.9360698, 12.4829772 41.9360143, 12.482725 41.9359754, 12.4824334 41.9359798, 12.4821405 41.936018, 12.481866 41.9361066, 12.4815446 41.9362396, 12.4811306 41.9364196, 12.4807268 41.936593, 12.4805359 41.9366595, 12.4803825 41.9367204, 12.4801047 41.9368063, 12.4797527 41.9368964, 12.4795208 41.9369565, 12.4791705 41.9370316, 12.4789519 41.9370612, 12.4786398 41.9371079, 12.4782769 41.937141, 12.4779403 41.9371698, 12.4775711 41.9371734, 12.4763801 41.93719, 12.4751445 41.9372237, 12.4747611 41.9372314, 12.4746097 41.9372298, 12.4723688 41.9372063, 12.4722694 41.9372003, 12.4719992 41.9372512, 12.4710315 41.9371559, 12.4708878 41.9370981, 12.4708473 41.937085, 12.4695377 41.9369378, 12.4688656 41.9368439, 12.4683986 41.9367763, 12.4675273 41.9366243, 12.4674794 41.9365121, 12.4671037 41.9364446)",,,,,
644737301,960367819,0,"[181063363, 181060317, 181060319]","['1', '2']",,cycleway,,False,638.6629999999999,"LINESTRING (12.3438899 41.7425497, 12.3439352 41.7425433, 12.3440007 41.7425008, 12.3440848 41.742449, 12.3442376 41.7423071, 12.344262 41.7422774, 12.3443148 41.7423093, 12.3443432 41.7423169, 12.3443747 41.7423112, 12.3447683 41.742077, 12.3451957 41.7418311, 12.3455781 41.7416076, 12.345627 41.741579, 12.3457334 41.7414884, 12.345828 41.7413806, 12.3458669 41.7412884, 12.3458723 41.7411879, 12.3459247 41.7411973, 12.3462501 41.7412455, 12.3463732 41.741244, 12.3465154 41.7412372, 12.3465821 41.7412045, 12.3466821 41.7412681, 12.3467995 41.74132, 12.3469029 41.7413346, 12.3469476 41.7413253, 12.3470118 41.7413087, 12.3470478 41.741342, 12.3470852 41.741373, 12.3470503 41.7413991, 12.3470453 41.7414228, 12.347045 41.7414453, 12.3470614 41.7414837, 12.3471323 41.7415948, 12.34732 41.7418428, 12.347371 41.7419103, 12.3475503 41.7420978, 12.3484301 41.7429175, 12.3484741 41.7429465, 12.3485353 41.7429896, 12.348584 41.743024, 12.3486604 41.7430581, 12.348731 41.7430859, 12.3488073 41.7431086, 12.3490391 41.743162, 12.3491112 41.7431822, 12.3491706 41.7432043, 12.3492816 41.7432604)",,,,,
644737301,1915124596,0,227475625,2,,cycleway,,False,44.816,"LINESTRING (12.3438899 41.7425497, 12.3439291 41.7424951, 12.343934 41.7424274, 12.3438931 41.742359, 12.3437459 41.7422497, 12.3437867 41.7422187)",,,,,
