u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,est_width,bridge,access,width,tunnel,service,ref,junction
3384732781,3384732764,0,"[331413548, 331413549]",False,Ciclovia do Parque do Rodeio,cycleway,808.0519999999999,"LINESTRING (-46.4017676 -23.5784163, -46.4015756 -23.5783762, -46.4013066 -23.5784289, -46.3994213 -23.5787428, -46.3992455 -23.5787178, -46.3990563 -23.5786338, -46.3988683 -23.5783212, -46.3987271 -23.5779406, -46.3985377 -23.5776731, -46.3983281 -23.5774323, -46.3982535 -23.5772912, -46.3982726 -23.5770885, -46.3983806 -23.5768357, -46.398624 -23.5764193, -46.3988704 -23.5759675, -46.3990245 -23.5758093, -46.3991584 -23.5757163, -46.3994127 -23.5756117, -46.399881 -23.5754309, -46.4003167 -23.5753541, -46.4003938 -23.5751316)",,,,,,,,,,
3449325107,3343034660,0,"[327515225, 327514777, 327514810, 327515705]",False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,236.68800000000002,"LINESTRING (-46.6647261 -23.5002454, -46.664803 -23.500205, -46.6651081 -23.5005785, -46.6654655 -23.5010164, -46.6657857 -23.5014339, -46.6658544 -23.501528, -46.666018 -23.5017131, -46.6660469 -23.5017524, -46.6660482 -23.5017782, -46.6660254 -23.5018114, -46.6659905 -23.5018225, -46.6659656 -23.5018336)",,,,,,,,,,
3449325107,3343034660,1,"[327515705, 327514810]",False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,233.621,"LINESTRING (-46.6647261 -23.5002454, -46.6646558 -23.5003292, -46.6648674 -23.50059, -46.66493 -23.5006828, -46.6658339 -23.5017972, -46.6658807 -23.5018431, -46.6659112 -23.5018765, -46.6659656 -23.5018336)",,,,,,,,,,
3449325107,3449325108,0,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,58.935,"LINESTRING (-46.6647261 -23.5002454, -46.664621 -23.5001038, -46.6645816 -23.5000545, -46.6645902 -23.5000629, -46.6644822 -23.4999535, -46.6643977 -23.4998387)",,,,,,,,,,
3449325108,3449325113,0,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,176.33599999999998,"LINESTRING (-46.6643977 -23.4998387, -46.6642975 -23.4998772, -46.6637551 -23.4986169, -46.663881 -23.4985544)",,,,,,,,,,
3449325108,3449325113,1,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,163.79000000000002,"LINESTRING (-46.6643977 -23.4998387, -46.6644445 -23.4997722, -46.6643497 -23.4995371, -46.6639514 -23.4985278, -46.663881 -23.4985544)",,,,,,,,,,
3449325108,3449325107,0,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,58.935,"LINESTRING (-46.6643977 -23.4998387, -46.6644822 -23.4999535, -46.6645902 -23.5000629, -46.6645816 -23.5000545, -46.664621 -23.5001038, -46.6647261 -23.5002454)",,,,,,,,,,
3449325113,3449325108,0,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,163.78999999999996,"LINESTRING (-46.663881 -23.4985544, -46.6639514 -23.4985278, -46.6643497 -23.4995371, -46.6644445 -23.4997722, -46.6643977 -23.4998387)",,,,,,,,,,
3449325113,3449325108,1,337869663,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,176.33599999999998,"LINESTRING (-46.663881 -23.4985544, -46.6637551 -23.4986169, -46.6642975 -23.4998772, -46.6643977 -23.4998387)",,,,,,,,,,
3449325113,3343025034,0,337869664,False,Cyclovia Avenida Engenheiro Caetano Alvares,cycleway,24.351999999999997,"LINESTRING (-46.663881 -23.4985544, -46.6638429 -23.4985051, -46.6638006 -23.4984565, -46.6637402 -23.4983776)",,,,,,,,,,
3461852679,60641145,0,338999838,True,Ciclovia Vergeiro,cycleway,5.101,"LINESTRING (-46.6344832 -23.5523554, -46.6345138 -23.5523917)",,,,,,,,,,
3461852679,60641031,0,338999837,False,Ciclovia Vergeiro,cycleway,48.836,"LINESTRING (-46.6344832 -23.5523554, -46.634455 -23.5522963, -46.6344403 -23.5522652, -46.634429 -23.5522417, -46.6345061 -23.5522108, -46.6344532 -23.5520763, -46.6344161 -23.5519876)",,,,,,,,,,
3461852680,3461852679,0,338999839,True,Ciclovia Vergeiro,cycleway,8.815,"LINESTRING (-46.6344204 -23.5524099, -46.6344832 -23.5523554)",,,,,,,,,,
3461852680,60641034,0,"[338999840, 424637888]",True,Avenida da Liberdade,primary,42.698,"LINESTRING (-46.6344204 -23.5524099, -46.6343807 -23.5523272, -46.634301 -23.5521588, -46.6342543 -23.5520574)",3,50,,,,,,,,
3461852681,172008334,0,338999841,False,,cycleway,9.768,"LINESTRING (-46.6375676 -23.5590778, -46.6374877 -23.5591263)",,,,,,,,,,
3461852681,60609955,0,"[231284708, 241249712, 196799736, 211061209, 196799738, 231281375]",True,"['Avenida da Liberdade', 'Rua Vergueiro']",primary,1978.1250000000007,"LINESTRING (-46.6375676 -23.5590778, -46.6376248 -23.5591815, -46.6376933 -23.5593063, -46.6379168 -23.5597283, -46.638376 -23.5605958, -46.6384514 -23.560719, -46.6384554 -23.5607334, -46.6385237 -23.5609648, -46.6387638 -23.5619734, -46.6387818 -23.5620502, -46.638962 -23.5628421, -46.6389831 -23.5629333, -46.6390106 -23.5630258, -46.6390363 -23.5631306, -46.6390892 -23.5633461, -46.639189 -23.5638291, -46.6396067 -23.5656802, -46.6397007 -23.5662517, -46.6397692 -23.5666719, -46.6399125 -23.5675782, -46.639962 -23.5678851, -46.6399725 -23.5680259, -46.6399764 -23.5680681, -46.6399908 -23.5682427, -46.6399847 -23.5684567, -46.6399754 -23.5686482, -46.639958 -23.5689623, -46.6398913 -23.5699183, -46.6398724 -23.5702486, -46.6398362 -23.571236, -46.6398335 -23.5713467, -46.6398326 -23.5713911, -46.639832 -23.5714074, -46.6399582 -23.5721779, -46.6400614 -23.5725737, -46.6403115 -23.5735311, -46.6403346 -23.5736161, -46.6403578 -23.5736984, -46.6403863 -23.5737992, -46.6404406 -23.5739968, -46.6404968 -23.5742114, -46.6406026 -23.5745978, -46.6406353 -23.5746927, -46.6407069 -23.5749036, -46.640747 -23.5750238, -46.6408095 -23.5752351, -46.6408318 -23.5754155, -46.64087 -23.5757437, -46.6408905 -23.5760544, -46.6408966 -23.5761459, -46.6409466 -23.5762698, -46.6410083 -23.5764065)",3,50,,,,,,,,
3474049722,452091627,0,340193243,False,,cycleway,4.32,"LINESTRING (-46.6221891 -23.5273962, -46.622228 -23.5273808)",,,,,,1.5,,,,
3474049722,3474049739,0,340193243,False,,cycleway,235.036,"LINESTRING (-46.6221891 -23.5273962, -46.6221563 -23.5273728, -46.6213199 -23.5269988, -46.6212512 -23.5269683, -46.6204038 -23.5265643, -46.6202695 -23.5265003, -46.6201355 -23.5264376)",,,,,,1.5,,,,
3474049722,3474049724,0,342608088,False,,cycleway,416.897,"LINESTRING (-46.6221891 -23.5273962, -46.622391 -23.5280872, -46.6224195 -23.528183, -46.6227082 -23.5291338, -46.6228549 -23.5296314, -46.6229941 -23.5301079, -46.6232504 -23.5309751, -46.6232596 -23.5310146)",,,,,,1.5,,,,
3474049724,3577328398,0,351930196,False,,cycleway,5.284,"LINESTRING (-46.6232596 -23.5310146, -46.6232738 -23.5310603)",,,,,,1.5,,,,
3474049724,3474049739,0,"[342608088, 342608098]",False,,cycleway,1290.0169999999998,"LINESTRING (-46.6232596 -23.5310146, -46.6223128 -23.5312654, -46.6213813 -23.5314896, -46.621288 -23.5315142, -46.6204015 -23.5317456, -46.6189215 -23.5321302, -46.6187857 -23.5321656, -46.6186988 -23.5321852, -46.6186751 -23.5320845, -46.618669 -23.5320582, -46.6185867 -23.5316005, -46.6185051 -23.5311371, -46.6184114 -23.5306123, -46.6184021 -23.5305601, -46.6183434 -23.5302493, -46.6183357 -23.5302086, -46.6181337 -23.5302655, -46.6180267 -23.530177, -46.6178886 -23.5300631, -46.6175062 -23.5295401, -46.6174741 -23.5294577, -46.6173909 -23.529352, -46.6173637 -23.5293174, -46.6173609 -23.5292832, -46.6173809 -23.5292556, -46.6177462 -23.5287507, -46.617996 -23.5283979, -46.6182133 -23.5282062, -46.6183376 -23.5281112, -46.6188342 -23.5276497, -46.6188997 -23.5275895, -46.6189361 -23.5275564, -46.6190275 -23.5274731, -46.619289 -23.527236, -46.6196109 -23.5269344, -46.6201355 -23.5264376)",,,,,,1.5,,,,
3474049724,3474049722,0,342608088,False,,cycleway,416.897,"LINESTRING (-46.6232596 -23.5310146, -46.6232504 -23.5309751, -46.6229941 -23.5301079, -46.6228549 -23.5296314, -46.6227082 -23.5291338, -46.6224195 -23.528183, -46.622391 -23.5280872, -46.6221891 -23.5273962)",,,,,,1.5,,,,
3474049739,3476782010,0,340193243,False,,cycleway,3.823,"LINESTRING (-46.6201355 -23.5264376, -46.6201014 -23.5264233)",,,,,,1.5,,,,
3474049739,3474049722,0,340193243,False,,cycleway,235.03600000000003,"LINESTRING (-46.6201355 -23.5264376, -46.6202695 -23.5265003, -46.6204038 -23.5265643, -46.6212512 -23.5269683, -46.6213199 -23.5269988, -46.6221563 -23.5273728, -46.6221891 -23.5273962)",,,,,,1.5,,,,
3474049739,3474049724,0,"[342608088, 342608098]",False,,cycleway,1290.017,"LINESTRING (-46.6201355 -23.5264376, -46.6196109 -23.5269344, -46.619289 -23.527236, -46.6190275 -23.5274731, -46.6189361 -23.5275564, -46.6188997 -23.5275895, -46.6188342 -23.5276497, -46.6183376 -23.5281112, -46.6182133 -23.5282062, -46.617996 -23.5283979, -46.6177462 -23.5287507, -46.6173809 -23.5292556, -46.6173609 -23.5292832, -46.6173637 -23.5293174, -46.6173909 -23.529352, -46.6174741 -23.5294577, -46.6175062 -23.5295401, -46.6178886 -23.5300631, -46.6180267 -23.530177, -46.6181337 -23.5302655, -46.6183357 -23.5302086, -46.6183434 -23.5302493, -46.6184021 -23.5305601, -46.6184114 -23.5306123, -46.6185051 -23.5311371, -46.6185867 -23.5316005, -46.618669 -23.5320582, -46.6186751 -23.5320845, -46.6186988 -23.5321852, -46.6187857 -23.5321656, -46.6189215 -23.5321302, -46.6204015 -23.5317456, -46.621288 -23.5315142, -46.6213813 -23.5314896, -46.6223128 -23.5312654, -46.6232596 -23.5310146)",,,,,,1.5,,,,
3474049768,3474049768,0,"[340193249, 340209028]",True,,cycleway,2453.2700000000004,"LINESTRING (-46.6082597 -23.5159844, -46.608147 -23.5157628, -46.6079571 -23.5154049, -46.6079281 -23.5153506, -46.6078859 -23.5152705, -46.6075046 -23.5145466, -46.607468 -23.5144827, -46.6074304 -23.5144093, -46.607384 -23.5143235, -46.6071344 -23.5138616, -46.6065175 -23.512622, -46.6064294 -23.5124509, -46.6064087 -23.5124108, -46.6063504 -23.5122798, -46.606339 -23.5122374, -46.606345 -23.5122042, -46.6061787 -23.5119127, -46.6060278 -23.5116028, -46.6059078 -23.5113021, -46.6058407 -23.5111911, -46.6058112 -23.5111423, -46.6057567 -23.5108623, -46.6057236 -23.5106925, -46.6056337 -23.5095611, -46.6055868 -23.5090864, -46.6055734 -23.508918, -46.6055345 -23.5086892, -46.6054983 -23.5084765, -46.6053494 -23.5076254, -46.6053092 -23.5074434, -46.6052917 -23.507393, -46.6052542 -23.5072934, -46.6052207 -23.5072073, -46.605041 -23.5068728, -46.6049442 -23.5066819, -46.6048921 -23.5065791, -46.6048571 -23.50651, -46.6047754 -23.5063489, -46.6046292 -23.5060599, -46.6046078 -23.5059898, -46.604452 -23.5056938, -46.6044463 -23.5056831, -46.6044674 -23.50567, -46.6044745 -23.5056827, -46.6046468 -23.5059931, -46.6046615 -23.5060411, -46.6047017 -23.5061383, -46.6048815 -23.5064826, -46.6048883 -23.5064957, -46.6049242 -23.5065649, -46.604974 -23.5066609, -46.6049775 -23.5066674, -46.6052583 -23.5071934, -46.6053321 -23.5073459, -46.6053415 -23.5073877, -46.6053736 -23.5075353, -46.605489 -23.5082252, -46.605603 -23.50885, -46.6056888 -23.5093739, -46.6058135 -23.5100933, -46.6058471 -23.5102937, -46.6058377 -23.5104327, -46.6058591 -23.5107278, -46.6058717 -23.5108734, -46.6058766 -23.5109295, -46.6059235 -23.511066, -46.6059382 -23.5111164, -46.6059745 -23.5112407, -46.6060415 -23.5112788, -46.6062427 -23.5117498, -46.6062977 -23.5119699, -46.6063594 -23.5121568, -46.6065242 -23.5124867, -46.6065471 -23.5125356, -46.6066329 -23.5125872, -46.606924 -23.5133067, -46.6070272 -23.5135182, -46.6074248 -23.5143053, -46.6074694 -23.5143936, -46.6075061 -23.5144664, -46.6075154 -23.5144847, -46.6078976 -23.5151882, -46.6079298 -23.5152519, -46.6079705 -23.5153322, -46.6079977 -23.5153885, -46.6082356 -23.5158559, -46.608253 -23.5159063, -46.6082597 -23.5159844)",,,,,,"0,70",,,,
3474049768,3476794193,0,"[451674753, 486482003, 340209027, 360690750]",False,,cycleway,1234.243,"LINESTRING (-46.6082597 -23.5159844, -46.6083012 -23.5160186, -46.6083584 -23.5160894, -46.6084438 -23.5161951, -46.6084661 -23.5162227, -46.6084909 -23.5162478, -46.6086313 -23.5163608, -46.6087332 -23.5164469, -46.608878 -23.5165748, -46.608929 -23.5166215, -46.6089746 -23.5166805, -46.6089986 -23.516749, -46.6089907 -23.5168478, -46.6089773 -23.5169658, -46.6089382 -23.5171856, -46.6088995 -23.5172585, -46.6089338 -23.5173439, -46.608952 -23.5173861, -46.6089665 -23.5174146, -46.6090518 -23.5174687, -46.6091233 -23.5175164, -46.6097496 -23.5189453, -46.6100356 -23.5195862, -46.6102565 -23.5200815, -46.6105073 -23.5205857, -46.6105972 -23.520807, -46.6106441 -23.5209251, -46.6106897 -23.5210444, -46.6107541 -23.5212362, -46.6108158 -23.5214354, -46.6108923 -23.5217031, -46.6113284 -23.5241014, -46.6114085 -23.5247309, -46.6115024 -23.52539, -46.6115936 -23.5261769, -46.611655 -23.5261566, -46.6117237 -23.5261339, -46.6117412 -23.5261914)",,,,yes,,1.5,,,,
3474050495,3476794193,0,451674754,False,,footway,3.447,"LINESTRING (-46.6117505 -23.5262212, -46.6117412 -23.5261914)",,,,,,1.5,,,,
3474050495,3474219025,0,340209022,True,,cycleway,98.405,"LINESTRING (-46.6117505 -23.5262212, -46.6125871 -23.5258911, -46.6126342 -23.5259161)",,,,,,0.70,,,,
3474219025,3474050495,0,"[360690800, 340209023]",True,,cycleway,1078.372,"LINESTRING (-46.6126342 -23.5259161, -46.6117632 -23.5262626, -46.6116779 -23.5262959, -46.6116316 -23.5263156, -46.6115491 -23.5263658, -46.6114886 -23.5264014, -46.6114482 -23.5264338, -46.6113251 -23.5265351, -46.6104595 -23.5273202, -46.6101882 -23.5275709, -46.6100908 -23.5276614, -46.61 -23.5277394, -46.6091825 -23.5285002, -46.6090951 -23.528582, -46.6090063 -23.5286636, -46.6083388 -23.529281, -46.6083253 -23.5292937, -46.6082951 -23.5292665, -46.6083099 -23.5292535, -46.6089754 -23.5286353, -46.6090661 -23.5285525, -46.6091528 -23.528473, -46.6092962 -23.528342, -46.6097111 -23.5279591, -46.6099747 -23.5277166, -46.6100618 -23.5276355, -46.6101597 -23.5275452, -46.6109753 -23.5267927, -46.611214 -23.5265861, -46.6114397 -23.5264014, -46.6114795 -23.5263697, -46.6115408 -23.5263313, -46.6116115 -23.5262861, -46.6116687 -23.526259, -46.6117505 -23.5262212)",,,,,,0.70,,,,
3474219025,3476754885,0,477689408,False,,cycleway,519.852,"LINESTRING (-46.6126342 -23.5259161, -46.6133885 -23.5256194, -46.6134646 -23.5255906, -46.6140698 -23.5253617, -46.6141861 -23.5253141, -46.6147444 -23.5250839, -46.614936 -23.5250064, -46.6149523 -23.5249536, -46.6156415 -23.5246661, -46.6157449 -23.5246228, -46.6157894 -23.5246057, -46.6169599 -23.5241567, -46.6172197 -23.5240564, -46.617228 -23.524053, -46.6172383 -23.5240049)",,,,,,1.5,,,,
3475106050,1634758773,0,150576587,False,Acesso à Ciclovia do Rio Pinheiros,cycleway,63.91700000000001,"LINESTRING (-46.7114987 -23.5580397, -46.7115351 -23.5580204, -46.7115616 -23.55806, -46.7116987 -23.5579811, -46.7116799 -23.5579559, -46.7115653 -23.5580204, -46.7115474 -23.5579953, -46.711668 -23.557929, -46.7116511 -23.5579048)",,,,yes,,,,,,
3476754885,3474219025,0,477689408,False,,cycleway,519.852,"LINESTRING (-46.6172383 -23.5240049, -46.617228 -23.524053, -46.6172197 -23.5240564, -46.6169599 -23.5241567, -46.6157894 -23.5246057, -46.6157449 -23.5246228, -46.6156415 -23.5246661, -46.6149523 -23.5249536, -46.614936 -23.5250064, -46.6147444 -23.5250839, -46.6141861 -23.5253141, -46.6140698 -23.5253617, -46.6134646 -23.5255906, -46.6133885 -23.5256194, -46.6126342 -23.5259161)",,,,,,1.5,,,,
3476754885,4502865679,0,477689408,False,,cycleway,189.38600000000002,"LINESTRING (-46.6172383 -23.5240049, -46.6172597 -23.5239501, -46.6172743 -23.5239148, -46.6173275 -23.523896, -46.6173817 -23.5238762, -46.6174498 -23.523968, -46.6174846 -23.5240062, -46.6175541 -23.5240886, -46.6176059 -23.5241519, -46.6183713 -23.5250722)",,,,,,1.5,,,,
3476754885,452091707,0,"[254578833, 254579044, 254579046]",True,Rua Araguaia,secondary,200.243,"LINESTRING (-46.6172383 -23.5240049, -46.6173093 -23.523991, -46.6173763 -23.5240033, -46.6174434 -23.5240402, -46.6175101 -23.5241208, -46.6179715 -23.5247025, -46.6182312 -23.5250244, -46.6183626 -23.5251478, -46.6184364 -23.5252298, -46.6184935 -23.5253153)",2,40,,,,,,,,
3476782010,3474049739,0,340193243,False,,cycleway,3.823,"LINESTRING (-46.6201014 -23.5264233, -46.6201355 -23.5264376)",,,,,,1.5,,,,
3476782010,437564800,0,651692205,True,Rua das Olarias,tertiary,2.42,"LINESTRING (-46.6201014 -23.5264233, -46.6201188 -23.5264085)",,40,,,,,,,,
3476782010,3476782012,0,340193243,False,,cycleway,11.302,"LINESTRING (-46.6201014 -23.5264233, -46.6200238 -23.5263855, -46.6200381 -23.526369)",,,,,,1.5,,,,
3476782012,437564800,0,38306030,True,Rua Araguaia,secondary,9.327,"LINESTRING (-46.6200381 -23.526369, -46.6201188 -23.5264085)",2,40,,,,,,,,
3476782012,3476782010,0,340193243,False,,cycleway,11.302,"LINESTRING (-46.6200381 -23.526369, -46.6200238 -23.5263855, -46.6201014 -23.5264233)",,,,,,1.5,,,,
3476782012,4176896596,0,340193243,False,,cycleway,169.099,"LINESTRING (-46.6200381 -23.526369, -46.6200687 -23.5263328, -46.6187611 -23.5257194, -46.6186371 -23.5256601)",,,,,,1.5,,,,
3476794193,3474050495,0,451674754,False,,footway,3.447,"LINESTRING (-46.6117412 -23.5261914, -46.6117505 -23.5262212)",,,,,,1.5,,,,
3476794193,3474049768,0,"[451674753, 486482003, 340209027, 360690750]",False,,cycleway,1234.2430000000002,"LINESTRING (-46.6117412 -23.5261914, -46.6117237 -23.5261339, -46.611655 -23.5261566, -46.6115936 -23.5261769, -46.6115024 -23.52539, -46.6114085 -23.5247309, -46.6113284 -23.5241014, -46.6108923 -23.5217031, -46.6108158 -23.5214354, -46.6107541 -23.5212362, -46.6106897 -23.5210444, -46.6106441 -23.5209251, -46.6105972 -23.520807, -46.6105073 -23.5205857, -46.6102565 -23.5200815, -46.6100356 -23.5195862, -46.6097496 -23.5189453, -46.6091233 -23.5175164, -46.6090518 -23.5174687, -46.6089665 -23.5174146, -46.608952 -23.5173861, -46.6089338 -23.5173439, -46.6088995 -23.5172585, -46.6089382 -23.5171856, -46.6089773 -23.5169658, -46.6089907 -23.5168478, -46.6089986 -23.516749, -46.6089746 -23.5166805, -46.608929 -23.5166215, -46.608878 -23.5165748, -46.6087332 -23.5164469, -46.6086313 -23.5163608, -46.6084909 -23.5162478, -46.6084661 -23.5162227, -46.6084438 -23.5161951, -46.6083584 -23.5160894, -46.6083012 -23.5160186, -46.6082597 -23.5159844)",,,,yes,,1.5,,,,
3476794193,3476754885,0,"[251832857, 254604412]",True,Avenida Bom Jardim,secondary,611.0189999999999,"LINESTRING (-46.6117412 -23.5261914, -46.6120384 -23.5260774, -46.6125789 -23.5258577, -46.6132471 -23.525586, -46.6133608 -23.5255398, -46.6134321 -23.5255112, -46.6140214 -23.5252751, -46.6141283 -23.5252323, -46.6142105 -23.5251994, -46.615256 -23.5247722, -46.6156151 -23.5246254, -46.6157677 -23.5245644, -46.6170482 -23.5240796, -46.6171554 -23.5240308, -46.6172021 -23.524013, -46.6172383 -23.5240049)",2,40,,,,,,,,
3477858702,3477858703,0,"[343722953, 343722949, 340548005]",False,,cycleway,612.839,"LINESTRING (-46.5985253 -23.5293768, -46.5983802 -23.5294076, -46.5980369 -23.5289601, -46.5977028 -23.5284997, -46.5970097 -23.5276204, -46.5958505 -23.526163, -46.5951239 -23.525245, -46.5950611 -23.525164, -46.5949592 -23.5250436)",,,,yes,,1.5,,,,
3477858703,3477858702,0,"[343722949, 343722953, 340548005]",False,,cycleway,612.8389999999999,"LINESTRING (-46.5949592 -23.5250436, -46.5950611 -23.525164, -46.5951239 -23.525245, -46.5958505 -23.526163, -46.5970097 -23.5276204, -46.5977028 -23.5284997, -46.5980369 -23.5289601, -46.5983802 -23.5294076, -46.5985253 -23.5293768)",,,,yes,,1.5,,,,
3477858703,3477858703,0,"[343722952, 340548004, 343722950, 340548006]",True,,cycleway,3381.6050000000005,"LINESTRING (-46.5949592 -23.5250436, -46.5948484 -23.5249355, -46.5945387 -23.5245413, -46.5938947 -23.5237217, -46.5938511 -23.5236662, -46.5937977 -23.5235983, -46.5932515 -23.522903, -46.5929754 -23.5225515, -46.5928924 -23.5224459, -46.5928383 -23.5223771, -46.5919834 -23.5212882, -46.591931 -23.5212222, -46.5918585 -23.5211299, -46.5913262 -23.5204599, -46.5909733 -23.5200157, -46.5909188 -23.5199416, -46.5906407 -23.5195851, -46.5900658 -23.518848, -46.590012 -23.5187801, -46.5899346 -23.518681, -46.589621 -23.518281, -46.5891286 -23.517653, -46.5890546 -23.5175609, -46.5890004 -23.517492, -46.5885003 -23.5168555, -46.5877489 -23.5159003, -46.5871972 -23.5152035, -46.5871306 -23.515112, -46.5870717 -23.5150371, -46.5865119 -23.5143244, -46.5862412 -23.5139798, -46.586174 -23.5138936, -46.5861113 -23.5138139, -46.5858488 -23.5134789, -46.5852699 -23.5127395, -46.5852629 -23.5127306, -46.5852934 -23.512711, -46.5853 -23.5127192, -46.5858874 -23.5134539, -46.5861539 -23.5137868, -46.586217 -23.5138649, -46.5862824 -23.5139486, -46.5865551 -23.5142962, -46.5871131 -23.5150098, -46.587173 -23.5150838, -46.5872442 -23.5151723, -46.5877912 -23.5158719, -46.5885425 -23.5168296, -46.5890412 -23.5174653, -46.5890959 -23.5175349, -46.5891669 -23.5176266, -46.5896615 -23.5182565, -46.5899692 -23.518648, -46.5900513 -23.5187533, -46.5901052 -23.5188212, -46.590679 -23.5195597, -46.5909566 -23.519917, -46.5910117 -23.5199891, -46.591365 -23.5204346, -46.5918999 -23.5211089, -46.5919687 -23.5211966, -46.5920214 -23.5212635, -46.5928753 -23.5223522, -46.5929294 -23.5224212, -46.5930144 -23.5225295, -46.5932882 -23.5228785, -46.5938334 -23.5235735, -46.593887 -23.5236418, -46.5939303 -23.5236969, -46.5945736 -23.5245168, -46.5948866 -23.5249158, -46.5949592 -23.5250436)",,,,,,0.70,,,,
3490756643,6505068864,0,"[692882445, 692882428, 692882429]",False,"['Ciclovia Atlântica', 'Ciclovia Rio Bonito']",cycleway,252.01599999999996,"LINESTRING (-46.7132618 -23.7070263, -46.7132032 -23.7070042, -46.7131536 -23.7069854, -46.7131236 -23.706974, -46.713066 -23.7069521, -46.7130139 -23.7069323, -46.7129684 -23.7069136, -46.7127215 -23.7068112, -46.7127264 -23.7068036, -46.7127374 -23.7067835, -46.7127528 -23.7067553, -46.7124495 -23.7066257, -46.7124046 -23.7065901, -46.7123546 -23.7065272, -46.7122631 -23.7063526, -46.7121783 -23.706137, -46.7121766 -23.7060966, -46.7124702 -23.7055539, -46.7124144 -23.705535, -46.7123448 -23.7055111, -46.7123101 -23.7054989)",,,,,,,,,,
3490756643,6505068749,0,"[692882432, 692882433, 692882434, 692882435, 692882437, 692882431]",False,,cycleway,1375.9540000000002,"LINESTRING (-46.7132618 -23.7070263, -46.7127482 -23.7080635, -46.7115726 -23.7104981, -46.7115346 -23.7105781, -46.7114894 -23.7106719, -46.711249 -23.7111711, -46.7111268 -23.7114298, -46.7110962 -23.7114945, -46.7110677 -23.711546, -46.7109141 -23.7118234, -46.7107473 -23.712108, -46.7105339 -23.7124076, -46.7103347 -23.7126204, -46.7082572 -23.7143131, -46.7082484 -23.7143242, -46.7082473 -23.7143403, -46.7082517 -23.7143524, -46.7085498 -23.7146657, -46.7086764 -23.7147745, -46.7088051 -23.7148651, -46.7096699 -23.715261, -46.7102068 -23.7155124, -46.7106866 -23.7157111, -46.7110005 -23.7158445, -46.7110537 -23.7158574, -46.7111174 -23.7158639, -46.7111918 -23.7158542, -46.7116312 -23.7157024)",,,,,,,,,,
3490756643,3283922423,0,692882487,False,Ciclovia Atlântica,cycleway,1127.4339999999997,"LINESTRING (-46.7132618 -23.7070263, -46.713462 -23.7065985, -46.7137824 -23.7059355, -46.7141759 -23.7050976, -46.7142012 -23.7050438, -46.7142173 -23.7050122, -46.7144216 -23.7046114, -46.7148809 -23.7036479, -46.7150678 -23.7031456, -46.7151394 -23.702757, -46.7151823 -23.7023012, -46.7152135 -23.7017173, -46.7152178 -23.7016362, -46.7152251 -23.7010176, -46.71523 -23.699948, -46.7151986 -23.6991713, -46.7151976 -23.6990811, -46.7151921 -23.6989063, -46.7151706 -23.6982253, -46.7151414 -23.697502, -46.7151211 -23.6972812, -46.7151242 -23.6972368)",,,,,,,,,,
3490871112,3342117061,0,327427958,False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,209.434,"LINESTRING (-46.6709951 -23.513457, -46.6708757 -23.5115767)",,,,,,,,,,
3490871112,3980967055,0,342036115,False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,9.597,"LINESTRING (-46.6709951 -23.513457, -46.6710574 -23.5135217)",,,,,,,,,,
3490871112,3342121768,0,"[327428280, 327427958]",False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,43.775999999999996,"LINESTRING (-46.6709951 -23.513457, -46.6710068 -23.5136564, -46.6707968 -23.51368)",,,,,,,,,,
3490871121,2386710895,0,"[327432697, 327432693, 327432695]",False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,257.855,"LINESTRING (-46.6705826 -23.5073657, -46.6705889 -23.507393, -46.6707086 -23.5090087, -46.6706925 -23.5091096, -46.6706952 -23.5091649, -46.6707167 -23.509599, -46.6707247 -23.5096784)",,,,,,,,,,
3490871121,3490871124,0,327432697,False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,17.004,"LINESTRING (-46.6705826 -23.5073657, -46.6704488 -23.5073876, -46.6704196 -23.5073967)",,,,,,,,,,
3490871121,3342167275,0,327433034,False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,50.160999999999994,"LINESTRING (-46.6705826 -23.5073657, -46.6705735 -23.5073181, -46.6705569 -23.5072662, -46.6705379 -23.5072023, -46.6704889 -23.5070831, -46.6704365 -23.5069575, -46.6704254 -23.5069396)",,,,,,,,,,
3490871124,3490871121,0,327432697,False,Ciclovia Avenida Engenheiro Caetano Alvares,cycleway,17.004,"LINESTRING (-46.6704196 -23.5073967, -46.6704488 -23.5073876, -46.6705826 -23.5073657)",,,,,,,,,,
