u,v,key,osmid,bridge,lanes,name,highway,maxspeed,oneway,length,geometry,access,tunnel,width
1383420827,1383420825,0,268776218,,,,cycleway,15,False,4.51,"LINESTRING (9.199936299999999 45.5283084, 9.1998926 45.528335)",,,
1383420827,1383420831,0,268776218,,,,cycleway,15,False,3.55,"LINESTRING (9.199936299999999 45.5283084, 9.1999818 45.5283066)",,,
1383420831,1383420827,0,268776218,,,,cycleway,15,False,3.55,"LINESTRING (9.1999818 45.5283066, 9.199936299999999 45.5283084)",,,
1383420831,1383420821,0,268776218,,,,cycleway,15,False,3.371,"LINESTRING (9.1999818 45.5283066, 9.2000194 45.5283216)",,,
1383420832,1383420821,0,268776218,,,,cycleway,15,False,4.018,"LINESTRING (9.2000274 45.5283573, 9.2000194 45.5283216)",,,
1383420835,1383420908,0,268776218,,,,cycleway,15,False,3.918,"LINESTRING (9.201914800000001 45.5259055, 9.2018804 45.5259312)",,,
1383420835,1383420922,0,268776218,,,,cycleway,15,False,2.755,"LINESTRING (9.201914800000001 45.5259055, 9.201942499999999 45.5258901)",,,
1383420877,1642850893,0,268776218,,,,cycleway,15,False,10.6,"LINESTRING (9.2003225 45.5283404, 9.2004074 45.5282659)",,,
1383420881,1383420912,0,268776218,,,,cycleway,15,False,89.539,"LINESTRING (9.201866900000001 45.5260833, 9.201363199999999 45.5268071)",,,
1383420881,1383420883,0,268776218,,,,cycleway,15,False,11.455,"LINESTRING (9.201866900000001 45.5260833, 9.201864499999999 45.5259803)",,,
1383420883,1383420881,0,268776218,,,,cycleway,15,False,11.455,"LINESTRING (9.201864499999999 45.5259803, 9.201866900000001 45.5260833)",,,
1383420883,1383420908,0,268776218,,,,cycleway,15,False,5.598,"LINESTRING (9.201864499999999 45.5259803, 9.2018804 45.5259312)",,,
1383420897,1383420919,0,124251104,,,,cycleway,,False,16.165,"LINESTRING (9.1992818 45.52797, 9.1994878 45.5279875)",,,
1383420904,1383420911,0,124251104,,,,cycleway,,False,10.804,"LINESTRING (9.199873500000001 45.5280739, 9.199745800000001 45.528036)",,,
1383420904,1705281948,0,124251104,,,,cycleway,,False,39.317,"LINESTRING (9.199873500000001 45.5280739, 9.2003401 45.5282087)",,,
1383420904,1383420929,0,158414115,,,,path,15,False,4.828,"LINESTRING (9.199873500000001 45.5280739, 9.1998531 45.5281149)",,,
1383420908,1383420883,0,268776218,,,,cycleway,15,False,5.598,"LINESTRING (9.2018804 45.5259312, 9.201864499999999 45.5259803)",,,
1383420908,1383420835,0,268776218,,,,cycleway,15,False,3.918,"LINESTRING (9.2018804 45.5259312, 9.201914800000001 45.5259055)",,,
1383420911,1383420919,0,124251104,,,,cycleway,,False,20.809,"LINESTRING (9.199745800000001 45.528036, 9.1994878 45.5279875)",,,
1383420911,1383420904,0,124251104,,,,cycleway,,False,10.804,"LINESTRING (9.199745800000001 45.528036, 9.199873500000001 45.5280739)",,,
1383420912,1383420936,0,268776218,,,,cycleway,15,False,14.397,"LINESTRING (9.201363199999999 45.5268071, 9.201288099999999 45.5269254)",,,
1383420912,1383420881,0,268776218,,,,cycleway,15,False,89.539,"LINESTRING (9.201363199999999 45.5268071, 9.201866900000001 45.5260833)",,,
1383420915,1642850891,0,268776218,,,,cycleway,15,False,19.529,"LINESTRING (9.2005556 45.5280399, 9.2004476 45.5281984)",,,
1383420915,1383420804,0,268776218,,,,cycleway,15,False,6.619,"LINESTRING (9.2005556 45.5280399, 9.200557999999999 45.5279804)",,,
1383420919,1383420897,0,124251104,,,,cycleway,,False,16.165,"LINESTRING (9.1994878 45.5279875, 9.1992818 45.52797)",,,
1383420919,1383420911,0,124251104,,,,cycleway,,False,20.809,"LINESTRING (9.1994878 45.5279875, 9.199745800000001 45.528036)",,,
1383420922,1383420835,0,268776218,,,,cycleway,15,False,2.755,"LINESTRING (9.201942499999999 45.5258901, 9.201914800000001 45.5259055)",,,
1383420922,1705281922,0,268776218,,,,cycleway,15,False,1.64,"LINESTRING (9.201942499999999 45.5258901, 9.2019599 45.5258818)",,,
1383420925,1383420927,0,124251104,,,,cycleway,,False,49.089,"LINESTRING (9.196430599999999 45.5277222, 9.1958056 45.5276658)",,,
1383420927,1383420810,0,124251104,,,,cycleway,,False,78.434,"LINESTRING (9.1958056 45.5276658, 9.1948159 45.5275361)",,,
1383420927,1383420925,0,124251104,,,,cycleway,,False,49.089,"LINESTRING (9.1958056 45.5276658, 9.196430599999999 45.5277222)",,,
1383420936,1705281940,0,268776218,,,,cycleway,15,False,118.542,"LINESTRING (9.201288099999999 45.5269254, 9.200616699999999 45.5278821)",,,
1383420936,1383420912,0,268776218,,,,cycleway,15,False,14.397,"LINESTRING (9.201288099999999 45.5269254, 9.201363199999999 45.5268071)",,,
1394332095,5392701432,0,559070590,,,,cycleway,,False,25.411,"LINESTRING (9.190197599999999 45.395088, 9.190509799999999 45.3951525)",,,
1394332095,5392701435,0,559070590,,,,cycleway,,False,4.046,"LINESTRING (9.190197599999999 45.395088, 9.1901458 45.395087)",,,
1394332124,5392701430,0,559070590,,,,cycleway,,False,25.433,"LINESTRING (9.1909262 45.3952907, 9.1908654 45.3955154)",,,
1394332124,5392701431,0,559070590,,,,cycleway,,False,10.831,"LINESTRING (9.1909262 45.3952907, 9.190822000000001 45.3952264)",,,
1394332141,5392701433,0,559070590,,,,cycleway,,False,24.615,"LINESTRING (9.1896141 45.3952817, 9.189888399999999 45.3951726)",,,
1394332141,1394332147,0,559070590,,,,cycleway,,False,87.184,"LINESTRING (9.1896141 45.3952817, 9.1886419 45.3956673)",,,
1394332147,1394332141,0,559070590,,,,cycleway,,False,87.184,"LINESTRING (9.1886419 45.3956673, 9.1896141 45.3952817)",,,
1394332147,4319749409,0,559070590,,,,cycleway,,False,23.073,"LINESTRING (9.1886419 45.3956673, 9.1883739 45.3957547)",,,
1396602591,1897278392,0,125835756,,,,cycleway,,False,26.657,"LINESTRING (9.1694809 45.4251477, 9.169586000000001 45.4253758)",,,
1396602591,1396602597,0,125835756,,,,cycleway,,False,26.383,"LINESTRING (9.1694809 45.4251477, 9.169347800000001 45.4249296)",,,
1396602596,1396602624,0,125835756,,,,cycleway,,False,14.06,"LINESTRING (9.1694532 45.4257251, 9.1695201 45.4256077)",,,
1396602597,1396602591,0,125835756,,,,cycleway,,False,26.383,"LINESTRING (9.169347800000001 45.4249296, 9.1694809 45.4251477)",,,
1396602597,1396602669,0,125835756,,,,cycleway,,False,21.204,"LINESTRING (9.169347800000001 45.4249296, 9.169237900000001 45.4247552)",,,
1396602607,1396602624,0,125835756,,,,cycleway,,False,11.452,"LINESTRING (9.1695625 45.4255091, 9.1695201 45.4256077)",,,
1396602607,1897278392,0,125835756,,,,cycleway,,False,14.935,"LINESTRING (9.1695625 45.4255091, 9.169586000000001 45.4253758)",,,
1396602608,1396602672,0,125835756,,,,cycleway,,False,22.251,"LINESTRING (9.1706477 45.4237535, 9.170446099999999 45.423895)",,,
1396602608,1396602668,0,125835756,,,,cycleway,,False,13.798,"LINESTRING (9.1706477 45.4237535, 9.1708064 45.4236988)",,,
1396602616,1396602623,0,125835756,,,,cycleway,,False,23.104,"LINESTRING (9.1699018 45.4201605, 9.169909799999999 45.4203682)",,,
1396602616,3782682743,0,125835756,,,,cycleway,,False,2.035,"LINESTRING (9.1699018 45.4201605, 9.1698971 45.4201425)",,,
1396602623,1396602650,0,125835756,,,,cycleway,,False,173.729,"LINESTRING (9.169909799999999 45.4203682, 9.170343799999999 45.4219006)",,,
1396602623,1396602616,0,125835756,,,,cycleway,,False,23.104,"LINESTRING (9.169909799999999 45.4203682, 9.1699018 45.4201605)",,,
1396602624,1396602596,0,125835756,,,,cycleway,,False,14.06,"LINESTRING (9.1695201 45.4256077, 9.1694532 45.4257251)",,,
1396602624,1396602607,0,125835756,,,,cycleway,,False,11.452,"LINESTRING (9.1695201 45.4256077, 9.1695625 45.4255091)",,,
1396602629,3780407167,0,125835756,,,,cycleway,,False,44.109,"LINESTRING (9.168985299999999 45.4167691, 9.169048399999999 45.4171633)",,,
1396602629,560429704,0,125835756,,,,cycleway,,False,9.683,"LINESTRING (9.168985299999999 45.4167691, 9.1689677 45.4166829)",,,
1396602650,1396602651,0,125835756,,,,cycleway,,False,23.862,"LINESTRING (9.170343799999999 45.4219006, 9.1703443 45.4221152)",,,
1396602650,1396602623,0,125835756,,,,cycleway,,False,173.729,"LINESTRING (9.170343799999999 45.4219006, 9.169909799999999 45.4203682)",,,
1396602651,1396602655,0,125835756,,,,cycleway,,False,117.665,"LINESTRING (9.1703443 45.4221152, 9.170628600000001 45.4231544)",,,
1396602651,1396602650,0,125835756,,,,cycleway,,False,23.862,"LINESTRING (9.1703443 45.4221152, 9.170343799999999 45.4219006)",,,
1396602654,1396602668,0,125835756,,,,cycleway,,False,47.199,"LINESTRING (9.170719800000001 45.4232787, 9.1708064 45.4236988)",,,
1396602654,1396602655,0,125835756,,,,cycleway,,False,15.547,"LINESTRING (9.170719800000001 45.4232787, 9.170628600000001 45.4231544)",,,
1396602655,1396602654,0,125835756,,,,cycleway,,False,15.547,"LINESTRING (9.170628600000001 45.4231544, 9.170719800000001 45.4232787)",,,
1396602655,1396602651,0,125835756,,,,cycleway,,False,117.665,"LINESTRING (9.170628600000001 45.4231544, 9.1703443 45.4221152)",,,
1396602668,1396602608,0,125835756,,,,cycleway,,False,13.798,"LINESTRING (9.1708064 45.4236988, 9.1706477 45.4237535)",,,
1396602668,1396602654,0,125835756,,,,cycleway,,False,47.199,"LINESTRING (9.1708064 45.4236988, 9.170719800000001 45.4232787)",,,
1396602668,1897278343,0,170451261,,,,cycleway,,False,36.854,"LINESTRING (9.1708064 45.4236988, 9.1708599 45.4240281)",,,
1396602669,1396602597,0,125835756,,,,cycleway,,False,21.204,"LINESTRING (9.169237900000001 45.4247552, 9.169347800000001 45.4249296)",,,
1396602669,1396602671,0,125835756,,,,cycleway,,False,77.209,"LINESTRING (9.169237900000001 45.4247552, 9.169936 45.4242632)",,,
1396602670,1396602673,0,125835756,,,,cycleway,,False,14.866,"LINESTRING (9.169056299999999 45.4172128, 9.169158299999999 45.4173257)",,,
1396602670,3780407167,0,125835756,,,,cycleway,,False,5.539,"LINESTRING (9.169056299999999 45.4172128, 9.169048399999999 45.4171633)",,,
1396602671,1396602669,0,125835756,,,,cycleway,,False,77.209,"LINESTRING (9.169936 45.4242632, 9.169237900000001 45.4247552)",,,
1396602671,1897278345,0,125835756,,,,cycleway,,False,3.531,"LINESTRING (9.169936 45.4242632, 9.1699675 45.4242404)",,,
1396602672,1897278345,0,125835756,,,,cycleway,,False,53.574,"LINESTRING (9.170446099999999 45.423895, 9.1699675 45.4242404)",,,
1396602672,1396602608,0,125835756,,,,cycleway,,False,22.251,"LINESTRING (9.170446099999999 45.423895, 9.1706477 45.4237535)",,,
1396602673,3782682743,0,125835756,,,,cycleway,,False,318.478,"LINESTRING (9.169158299999999 45.4173257, 9.1698971 45.4201425)",,,
1396602673,1396602670,0,125835756,,,,cycleway,,False,14.866,"LINESTRING (9.169158299999999 45.4173257, 9.169056299999999 45.4172128)",,,
1396602678,1815896714,0,170451257,,,Via Sant'Abbondio,cycleway,,False,25.237,"LINESTRING (9.171159599999999 45.4249473, 9.1711414 45.4247207)",,,2.5
1396602678,1815896718,0,170451257,,,Via Sant'Abbondio,cycleway,,False,23.971,"LINESTRING (9.171159599999999 45.4249473, 9.171167799999999 45.4251628)",,,2.5
1396602681,1815896712,0,170451257,,,Via Sant'Abbondio,cycleway,,False,9.056,"LINESTRING (9.170920199999999 45.4243988, 9.171013 45.4244477)",,,2.5
1396602681,1897278343,0,170451261,,,,cycleway,,False,41.488,"LINESTRING (9.170920199999999 45.4243988, 9.1708599 45.4240281)",,,
1432231043,2740964860,0,268776222,,,,cycleway,15,False,6.695,"LINESTRING (9.202093899999999 45.5255408, 9.2020839 45.525481)",,,
1432231043,1432231047,0,268776222,,,,cycleway,15,False,5.821,"LINESTRING (9.202093899999999 45.5255408, 9.2021213 45.5255895)",,,
1432231047,1432231043,0,268776222,,,,cycleway,15,False,5.821,"LINESTRING (9.2021213 45.5255895, 9.202093899999999 45.5255408)",,,
1432231047,1705281904,0,268776222,,,,cycleway,15,False,2.443,"LINESTRING (9.2021213 45.5255895, 9.202132199999999 45.5256101)",,,
1432445892,1432445893,0,355299372,,,,cycleway,,True,20.213,"LINESTRING (9.200037999999999 45.4928332, 9.2002969 45.4928229)",,,
1432445893,3352096095,0,355299372,,,,cycleway,,True,10.413,"LINESTRING (9.2002969 45.4928229, 9.2004304 45.4928263)",,,
1432445894,1432445897,0,355299372,,,,cycleway,,True,11.991,"LINESTRING (9.200564099999999 45.4928416, 9.2007125 45.49287)",,,
1432445897,1432445900,0,355299372,,,,cycleway,,True,12.806,"LINESTRING (9.2007125 45.49287, 9.200865200000001 45.4929125)",,,
1432445900,1432445902,0,355299372,,,,cycleway,,True,17.754,"LINESTRING (9.200865200000001 45.4929125, 9.2010559 45.4929998)",,,
1432445901,2915840116,0,355299372,,,,cycleway,,True,15.269,"LINESTRING (9.1994591 45.4929639, 9.199634100000001 45.4929022)",,,
1432445902,1432445904,0,355299372,,,,cycleway,,True,16.561,"LINESTRING (9.2010559 45.4929998, 9.201214500000001 45.4930989)",,,
1432445903,3352096096,0,355299375,,,,cycleway,,True,4.851,"LINESTRING (9.199192 45.4930934, 9.1992402 45.4930658)",,,
1432445904,1432445907,0,355299372,,,,cycleway,,True,16.925,"LINESTRING (9.201214500000001 45.4930989, 9.2013488 45.4932185)",,,
1432445906,1432445903,0,355299375,,,,cycleway,,True,12.429,"LINESTRING (9.199080500000001 45.4931733, 9.199192 45.4930934)",,,
1432445907,4545525753,0,355299372,,,,cycleway,,True,6.035,"LINESTRING (9.2013488 45.4932185, 9.2013844 45.4932667)",,,
1432445908,1432445911,0,129904567,,,,cycleway,,True,17.682,"LINESTRING (9.201397 45.4932862, 9.2015043 45.4934263)",,yes,
1432445909,1432445906,0,355299375,,,,cycleway,,True,18.892,"LINESTRING (9.1989339 45.4933086, 9.199080500000001 45.4931733)",,,
1432445910,1432445909,0,355299375,,,,cycleway,,True,9.614,"LINESTRING (9.198863100000001 45.4933794, 9.1989339 45.4933086)",,,
1432445911,1432445914,0,129904567,,,,cycleway,,True,11.48,"LINESTRING (9.2015043 45.4934263, 9.201555900000001 45.493523)",,yes,
1432445912,1432445910,0,355299375,,,,cycleway,,True,12.206,"LINESTRING (9.1987898 45.4934764, 9.198863100000001 45.4933794)",,,
1432445914,1432445918,0,129904569,,,,cycleway,,True,22.703,"LINESTRING (9.201555900000001 45.493523, 9.2016116 45.4937234)",,,
1432445916,3352096097,0,355299375,,,,cycleway,,True,11.495,"LINESTRING (9.198726799999999 45.4936492, 9.1987548 45.4935477)",,,
1432445918,2533456894,0,129904569,,,,cycleway,,True,18.828,"LINESTRING (9.2016116 45.4937234, 9.201620999999999 45.4938926)",,,
1432445919,1432445916,0,355299375,,,,cycleway,,True,13.427,"LINESTRING (9.198701099999999 45.4937686, 9.198726799999999 45.4936492)",,,
1432445921,1432445919,0,355299375,,,,cycleway,,True,15.18,"LINESTRING (9.198692899999999 45.493905, 9.198701099999999 45.4937686)",,,
1432445922,1432445921,0,355299375,,,,cycleway,,True,8.696,"LINESTRING (9.1986913 45.4939832, 9.198692899999999 45.493905)",,,
1432445924,1432445922,0,355299375,,,,cycleway,,True,9.532,"LINESTRING (9.198706 45.4940683, 9.1986913 45.4939832)",,,
1432445926,3352096103,0,246290042,,,,cycleway,,True,13.079,"LINESTRING (9.2015393 45.4942355, 9.201461999999999 45.4943399)",,,
1432445927,3749620746,0,355299375,,,,cycleway,,True,2.693,"LINESTRING (9.198802000000001 45.49426, 9.198788199999999 45.4942378)",,,
1432445928,1432445927,0,355299375,,,,cycleway,,True,12.942,"LINESTRING (9.19889 45.4943587, 9.198802000000001 45.49426)",,,
1432445929,1432445932,0,246290042,,,,cycleway,,True,13.99,"LINESTRING (9.2013716 45.4944421, 9.2012625 45.494542)",,,
1432445930,1432445928,0,355299375,,,,cycleway,,True,16.994,"LINESTRING (9.1989979 45.4944915, 9.19889 45.4943587)",,,
1432445931,1432445930,0,355299375,,,,cycleway,,True,13.658,"LINESTRING (9.1991072 45.4945875, 9.1989979 45.4944915)",,,
1432445932,2533452141,0,246290042,,,,cycleway,,True,8.751,"LINESTRING (9.2012625 45.494542, 9.201186 45.4945996)",,,
1432445933,3352096099,0,355299375,,,,cycleway,,True,17.36,"LINESTRING (9.1994664 45.4947568, 9.199274300000001 45.4946778)",,,
1432445934,1270585599,0,355299375,,,,cycleway,,True,12.775,"LINESTRING (9.200861099999999 45.4947588, 9.200709700000001 45.4948028)",,,
1432445935,1432445933,0,355299375,,,,cycleway,,True,9.039,"LINESTRING (9.199569800000001 45.4947936, 9.1994664 45.4947568)",,,
1432445937,1432445938,0,355299375,,,,cycleway,,True,12.183,"LINESTRING (9.200643700000001 45.494821, 9.2004947 45.4948541)",,,
1432445938,3352096101,0,355299375,,,,cycleway,,True,12.917,"LINESTRING (9.2004947 45.4948541, 9.2003319 45.4948758)",,,
1432445939,3352096100,0,355299375,,,,cycleway,,True,11.483,"LINESTRING (9.199855599999999 45.4948587, 9.1997131 45.4948325)",,,
1432445940,4945986746,0,355299375,,,,cycleway,,True,2.386,"LINESTRING (9.200184500000001 45.4948815, 9.2001539 45.4948809)",,,
1439223320,1277834495,0,112426235,,,,cycleway,,False,13.847,"LINESTRING (9.1783579 45.532746, 9.1785351 45.532756)",,,
1439223320,1277834593,0,112426235,,,,cycleway,,False,2.493,"LINESTRING (9.1783579 45.532746, 9.178326 45.5327442)",,,
1446853487,1446853489,0,84056717,,,,cycleway,,False,47.399,"LINESTRING (9.2260855 45.513561, 9.225498099999999 45.5134502)",,,
1446853487,3575338513,0,84056717,,,,cycleway,,False,134.461,"LINESTRING (9.2260855 45.513561, 9.227752000000001 45.5138749)",,,
1446853489,5228287878,0,84056717,,,,cycleway,,False,4.533,"LINESTRING (9.225498099999999 45.5134502, 9.225440600000001 45.513444)",,,
1446853489,1446853487,0,84056717,,,,cycleway,,False,47.399,"LINESTRING (9.225498099999999 45.5134502, 9.2260855 45.513561)",,,
1446853491,1446853498,0,84056717,,,,cycleway,,False,9.835,"LINESTRING (9.2253747 45.513437, 9.2252486 45.5134332)",,,
1446853491,5228287878,0,84056717,,,,cycleway,,False,5.194,"LINESTRING (9.2253747 45.513437, 9.225440600000001 45.513444)",,,
1446853496,3037191348,0,84056717,,,,cycleway,,False,5.514,"LINESTRING (9.225079600000001 45.5134445, 9.225011200000001 45.5134572)",,,
1446853496,1446853498,0,84056717,,,,cycleway,,False,13.228,"LINESTRING (9.225079600000001 45.5134445, 9.2252486 45.5134332)",,,
1446853498,1446853496,0,84056717,,,,cycleway,,False,13.228,"LINESTRING (9.2252486 45.5134332, 9.225079600000001 45.5134445)",,,
1446853498,1446853491,0,84056717,,,,cycleway,,False,9.835,"LINESTRING (9.2252486 45.5134332, 9.2253747 45.513437)",,,
1446873004,3501078305,0,343230716,,,,cycleway,,False,9.351,"LINESTRING (9.1913439 45.5124548, 9.191440500000001 45.5125047)",,,
1446874000,1446874003,0,206273512,,,,cycleway,,False,19.926,"LINESTRING (9.1908598 45.5119437, 9.1907926 45.5117708)",,,
1446874000,1446874002,0,206273512,,,,cycleway,,False,12.444,"LINESTRING (9.1908598 45.5119437, 9.190896 45.5120527)",,,
1446874002,1446874000,0,206273512,,,,cycleway,,False,12.444,"LINESTRING (9.190896 45.5120527, 9.1908598 45.5119437)",,,
1446874002,1446874006,0,206273512,,,,cycleway,,False,11.467,"LINESTRING (9.190896 45.5120527, 9.190913399999999 45.5121551)",,,
1446874003,2162706636,0,206273512,,,,cycleway,,False,12.113,"LINESTRING (9.1907926 45.5117708, 9.1907213 45.511674)",,,
1446874003,1446874000,0,206273512,,,,cycleway,,False,19.926,"LINESTRING (9.1907926 45.5117708, 9.1908598 45.5119437)",,,
1446874005,1446874006,0,206273512,,,,cycleway,,False,18.946,"LINESTRING (9.190924600000001 45.5123253, 9.190913399999999 45.5121551)",,,
1446874005,251315271,0,206273512,,,,cycleway,,False,4.422,"LINESTRING (9.190924600000001 45.5123253, 9.190928 45.512365)",,,
1446874006,1446874002,0,206273512,,,,cycleway,,False,11.467,"LINESTRING (9.190913399999999 45.5121551, 9.190896 45.5120527)",,,
1446874006,1446874005,0,206273512,,,,cycleway,,False,18.946,"LINESTRING (9.190913399999999 45.5121551, 9.190924600000001 45.5123253)",,,
1446874008,1446874009,0,206273512,,,,cycleway,,False,22.462,"LINESTRING (9.190952599999999 45.5127345, 9.1909504 45.5125325)",,,
1446874008,2162724446,0,206273512,,,,cycleway,,False,6.645,"LINESTRING (9.190952599999999 45.5127345, 9.1909463 45.5127941)",,,
1446874009,251315271,0,206273512,,,,cycleway,,False,18.707,"LINESTRING (9.1909504 45.5125325, 9.190928 45.512365)",,,
1446874009,1446874008,0,206273512,,,,cycleway,,False,22.462,"LINESTRING (9.1909504 45.5125325, 9.190952599999999 45.5127345)",,,
1446878427,2721213554,0,272372778,,,,cycleway,,False,7.077,"LINESTRING (9.184165 45.5170888, 9.1840864 45.5170569)",,,
1446878427,1446878528,0,272372778,,,,cycleway,,False,13.661,"LINESTRING (9.184165 45.5170888, 9.184328600000001 45.517133)",,,
1446878428,1446878460,0,228136663,,,,cycleway,,False,12.225,"LINESTRING (9.183532 45.5264804, 9.1835776 45.5263752)",,,
1446878428,1446878513,0,228136663,,,,cycleway,,False,10.613,"LINESTRING (9.183532 45.5264804, 9.1834515 45.5265574)",,,
1446878431,253756829,0,236822517,,,,cycleway,,False,53.746,"LINESTRING (9.186635300000001 45.5155298, 9.186839900000001 45.5150682)",,,
1446878431,576275370,0,236822517,,,,cycleway,,False,225.787,"LINESTRING (9.186635300000001 45.5155298, 9.185807799999999 45.5174758)",,,
1446878433,1446878479,0,236822517,,,,cycleway,,False,3.23,"LINESTRING (9.187085700000001 45.5146653, 9.187075200000001 45.5146934)",,,
1446878435,2951516028,0,236822564,,,,cycleway,,False,2.753,"LINESTRING (9.1841945 45.5187295, 9.184203699999999 45.5187056)",,,
1446878435,1446878488,0,236822564,,,,cycleway,,False,5.231,"LINESTRING (9.1841945 45.5187295, 9.184207900000001 45.5187756)",,,
1446878436,1446878452,0,228136663,,,,cycleway,,False,13.048,"LINESTRING (9.183591 45.5226544, 9.183448800000001 45.5225924)",,,
1446878436,1446878536,0,228136663,,,,cycleway,,False,12.514,"LINESTRING (9.183591 45.5226544, 9.1837465 45.5226826)",,,
1446878437,257044212,0,131476962,,,,cycleway,,False,8.466,"LINESTRING (9.1898435 45.5136588, 9.1899467 45.5136826)",,,
1446878437,1446878507,0,131476962,,,,cycleway,,False,17.631,"LINESTRING (9.1898435 45.5136588, 9.1896206 45.5136315)",,,
1446878438,1446878521,0,131476962,,,,cycleway,,False,9.027,"LINESTRING (9.188424299999999 45.5135338, 9.188537 45.5135526)",,,
1446878438,1446878444,0,131476962,,,,cycleway,,False,78.733,"LINESTRING (9.188424299999999 45.5135338, 9.187533800000001 45.5131992)",,,
1446878438,253756363,0,131476965,,,,cycleway,,False,21.905,"LINESTRING (9.188424299999999 45.5135338, 9.188372299999999 45.5137274)",,,
1446878438,2162724476,0,131476965,,,,cycleway,,False,86.273,"LINESTRING (9.188424299999999 45.5135338, 9.188644999999999 45.5127735)",,,
1446878441,1446878447,0,236822564,,,,cycleway,,False,8.326,"LINESTRING (9.1834354 45.5201794, 9.183518599999999 45.5201324)",,,
1446878441,1446878469,0,236822564,,,,cycleway,,False,7.111,"LINESTRING (9.1834354 45.5201794, 9.183397899999999 45.5202377)",,,
1446878444,1446878438,0,131476962,,,,cycleway,,False,78.733,"LINESTRING (9.187533800000001 45.5131992, 9.188424299999999 45.5135338)",,,
1446878444,2162724455,0,131476962,,,,cycleway,,False,27.665,"LINESTRING (9.187533800000001 45.5131992, 9.1872159 45.5130884)",,,
1446878445,1446878513,0,228136663,,,,cycleway,,False,10.327,"LINESTRING (9.1833388 45.5266063, 9.1834515 45.5265574)",,,
1446878445,1446878489,0,228136663,,,,cycleway,,False,7.204,"LINESTRING (9.1833388 45.5266063, 9.183250299999999 45.5266251)",,,
1446878446,1446878510,0,228136663,,,,cycleway,,False,47.859,"LINESTRING (9.1820997 45.5271061, 9.182566400000001 45.5268262)",,,
1446878446,1446878466,0,228136663,,,,cycleway,,False,56.139,"LINESTRING (9.1820997 45.5271061, 9.181531 45.5274162)",,,
1446878447,1446878546,0,236822564,,,,cycleway,,False,9.821,"LINESTRING (9.183518599999999 45.5201324, 9.1836339 45.5200967)",,,
1446878447,1446878441,0,236822564,,,,cycleway,,False,8.326,"LINESTRING (9.183518599999999 45.5201324, 9.1834354 45.5201794)",,,
1446878448,1446878517,0,112517796,,,,cycleway,,False,6.478,"LINESTRING (9.184218599999999 45.5188075, 9.1842843 45.5187718)",,,
1446878448,1446878488,0,236822564,,,,cycleway,,False,3.644,"LINESTRING (9.184218599999999 45.5188075, 9.184207900000001 45.5187756)",,,
1446878448,1446878541,0,236822564,,,,cycleway,,False,68.878,"LINESTRING (9.184218599999999 45.5188075, 9.1839584 45.5193995)",,,
1446878450,2414857020,0,228136663,,,,cycleway,,False,6.188,"LINESTRING (9.1835427 45.5203711, 9.1835194 45.5204243)",,,
1446878450,1446878547,0,236822564,,,,cycleway,,False,16.332,"LINESTRING (9.1835427 45.5203711, 9.183344 45.5203243)",,,
1446878451,1446878467,0,228136663,,,,cycleway,,False,12.528,"LINESTRING (9.1829258 45.5222241, 9.182855999999999 45.5221226)",,,
1446878451,1446878537,0,228136663,,,,cycleway,,False,10.344,"LINESTRING (9.1829258 45.5222241, 9.183022299999999 45.522288)",,,
1446878452,2414857048,0,228136663,,,,cycleway,,False,10.943,"LINESTRING (9.183448800000001 45.5225924, 9.183381300000001 45.5225061)",,,
1446878452,1446878436,0,228136663,,,,cycleway,,False,13.048,"LINESTRING (9.183448800000001 45.5225924, 9.183591 45.5226544)",,,
1446878453,1446878477,0,228136663,,,,cycleway,,False,23.463,"LINESTRING (9.183204699999999 45.5254488, 9.183113499999999 45.5252477)",,,
1446878453,1446878483,0,228136663,,,,cycleway,,False,36.441,"LINESTRING (9.183204699999999 45.5254488, 9.183443499999999 45.5257306)",,,
1446878454,2743753595,0,228136663,,,,cycleway,,False,14.286,"LINESTRING (9.184442199999999 45.5227935, 9.184291200000001 45.5227206)",,,
1446878454,1446878526,0,228136663,,,,cycleway,,False,24.744,"LINESTRING (9.184442199999999 45.5227935, 9.1846137 45.5229808)",,,
1446878455,1295366592,0,228136663,,,,cycleway,,False,8.679,"LINESTRING (9.1829553 45.5247384, 9.183006000000001 45.5246689)",,,
1446878455,1446878457,0,228136663,,,,cycleway,,False,7.528,"LINESTRING (9.1829553 45.5247384, 9.1829553 45.5248061)",,,
1446878457,1446878455,0,228136663,,,,cycleway,,False,7.528,"LINESTRING (9.1829553 45.5248061, 9.1829553 45.5247384)",,,
1446878457,1446878477,0,228136663,,,,cycleway,,False,50.627,"LINESTRING (9.1829553 45.5248061, 9.183113499999999 45.5252477)",,,
1446878458,1446878528,0,272372778,,,,cycleway,,False,14.804,"LINESTRING (9.184506900000001 45.517179, 9.184328600000001 45.517133)",,,
1446878458,2721213558,0,272372778,,,,cycleway,,False,6.043,"LINESTRING (9.184506900000001 45.517179, 9.184570300000001 45.5172103)",,,
1446878459,1446878499,0,272372778,,,,cycleway,,False,40.02,"LINESTRING (9.184606199999999 45.5179223, 9.1847577 45.5175784)",,,
1446878459,1446878529,0,272372778,,,,cycleway,,False,70.233,"LINESTRING (9.184606199999999 45.5179223, 9.1843393 45.5185256)",,,
