u,v,key,osmid,highway,oneway,length,geometry,bridge,name,width,lanes,access,tunnel,area
719469774,719469618,0,58065111,cycleway,False,23.123,"LINESTRING (-74.0901392 4.6612818, -74.0902036 4.6614796)",,,,,,,
719469777,719488056,0,58065111,cycleway,False,7.348,"LINESTRING (-74.08964570000001 4.6580256, -74.0896712 4.6579646)",,,,,,,
719469777,719469799,0,58065111,cycleway,False,11.217,"LINESTRING (-74.08964570000001 4.6580256, -74.0895599 4.6580791)",,,,,,,
719469779,5755009500,0,58065111,cycleway,False,11.997,"LINESTRING (-74.08999470000001 4.6571756, -74.0900314 4.6570741)",,,,,,,
719469779,719469592,0,58065111,cycleway,False,27.125,"LINESTRING (-74.08999470000001 4.6571756, -74.0898871 4.6573947)",,,,,,,
719469782,719469736,0,58065111,cycleway,False,71.618,"LINESTRING (-74.0918681 4.6638225, -74.0915074 4.6632881)",,,,,,,
719469782,719469598,0,58065111,cycleway,False,122.685,"LINESTRING (-74.0918681 4.6638225, -74.09250489999999 4.664725)",,,,,,,
719469784,5764939387,0,58065111,cycleway,False,7.76,"LINESTRING (-74.0894287 4.6602765, -74.0893883 4.6602195)",,,,,,,
719469784,719469646,0,58065111,cycleway,False,12.314,"LINESTRING (-74.0894287 4.6602765, -74.089471 4.6603789)",,,,,,,
719469787,719469650,0,58065111,cycleway,False,90.274,"LINESTRING (-74.09072020000001 4.6553833, -74.0904074 4.6561329)",,,,,,,
719469787,7252024925,0,58123411,cycleway,False,16.705,"LINESTRING (-74.09072020000001 4.6553833, -74.0907825 4.6552465)",,,,,,,
719469790,6981494182,0,58065111,cycleway,False,16.178,"LINESTRING (-74.0909857 4.662617, -74.0908945 4.6625034)",,,,,,,
719469790,719469655,0,58065111,cycleway,False,49.557,"LINESTRING (-74.0909857 4.662617, -74.09127169999999 4.6629596)",,,,,,,
719469792,719469751,0,58065111,cycleway,False,34.244,"LINESTRING (-74.0892326 4.6587849, -74.0893399 4.6584961)",,,,,,,
719469792,719469623,0,58065111,cycleway,False,21.479,"LINESTRING (-74.0892326 4.6587849, -74.08918439999999 4.658972)",,,,,,,
719469795,719469753,0,58065111,cycleway,False,7.251,"LINESTRING (-74.0948116 4.6641957, -74.094758 4.6642331)",,,,,,,
719469795,720557628,0,58065111,cycleway,False,369.586,"LINESTRING (-74.0948116 4.6641957, -74.0968858 4.6615931)",,,,,,,
719469796,719469689,0,58065111,cycleway,False,9.295,"LINESTRING (-74.0895247 4.6605229, -74.0894887 4.6604474)",,,,,,,
719469796,5764939377,0,58065111,cycleway,False,21.529,"LINESTRING (-74.0895247 4.6605229, -74.0896326 4.6606839)",,,,,,,
719469799,719469777,0,58065111,cycleway,False,11.217,"LINESTRING (-74.0895599 4.6580791, -74.08964570000001 4.6580256)",,,,,,,
719469799,719469672,0,58065111,cycleway,False,42.513,"LINESTRING (-74.0895599 4.6580791, -74.0894258 4.6584373)",,,,,,,
719488054,5764939419,0,58065111,cycleway,False,63.506,"LINESTRING (-74.0906475 4.6621737, -74.0903208 4.6617045)",,,,,,,
719488054,719469763,0,58065111,cycleway,False,17.358,"LINESTRING (-74.0906475 4.6621737, -74.0907342 4.6623037)",,,,,,,
719488056,719469681,0,58065111,cycleway,False,5.515,"LINESTRING (-74.0896712 4.6579646, -74.089691 4.6579191)",,,,,,,
719488056,719469777,0,58065111,cycleway,False,7.348,"LINESTRING (-74.0896712 4.6579646, -74.08964570000001 4.6580256)",,,,,,,
720557628,719469795,0,58065111,cycleway,False,369.586,"LINESTRING (-74.0968858 4.6615931, -74.0948116 4.6641957)",,,,,,,
720557628,5764943892,0,58065111,cycleway,False,21.293,"LINESTRING (-74.0968858 4.6615931, -74.09700119999999 4.66144)",,,,,,,
720557641,5764943892,0,58065111,cycleway,False,28.375,"LINESTRING (-74.0971579 4.6612382, -74.09700119999999 4.66144)",,,,,,,
720557641,719469627,0,58065111,cycleway,False,92.499,"LINESTRING (-74.0971579 4.6612382, -74.0976658 4.6605781)",,,,,,,
721329720,721329809,0,58123411,cycleway,False,39.91,"LINESTRING (-74.09903749999999 4.6573108, -74.0989637 4.6576621)",,,,,,,
721329720,721329830,0,58123411,cycleway,False,30.491,"LINESTRING (-74.09903749999999 4.6573108, -74.0990654 4.657038)",,,,,,,
721329728,5764939369,0,58123411,cycleway,False,7.002,"LINESTRING (-74.0986274 4.6560305, -74.0986777 4.6560686)",,,,,,,
721329728,721329791,0,58123411,cycleway,False,36.477,"LINESTRING (-74.0986274 4.6560305, -74.09835649999999 4.6558442)",,,,,,,
721329739,721329868,0,58123411,cycleway,False,101.607,"LINESTRING (-74.0951979 4.6536012, -74.09593769999999 4.6541409)",,,,,,,
721329739,721329836,0,58123411,cycleway,False,116.357,"LINESTRING (-74.0951979 4.6536012, -74.0943369 4.6530024)",,,,,,,
721329760,721329823,0,58123411,cycleway,False,11.681,"LINESTRING (-74.09891 4.6588918, -74.0988832 4.6589934)",,,,,,,
721329760,721329841,0,58123411,cycleway,False,11.301,"LINESTRING (-74.09891 4.6588918, -74.0989074 4.6587902)",,,,,,,
721329786,721329865,0,58123411,cycleway,False,15.701,"LINESTRING (-74.0989141 4.6563829, -74.0989682 4.6565134)",,,,,,,
721329786,721329834,0,58123411,cycleway,False,16.821,"LINESTRING (-74.0989141 4.6563829, -74.0988626 4.6562406)",,,,,,,
721329791,721329728,0,58123411,cycleway,False,36.477,"LINESTRING (-74.09835649999999 4.6558442, -74.0986274 4.6560305)",,,,,,,
721329791,721329848,0,58123411,cycleway,False,101.582,"LINESTRING (-74.09835649999999 4.6558442, -74.0976172 4.6553042)",,,,,,,
721329794,721329871,0,58123411,cycleway,False,89.755,"LINESTRING (-74.0927463 4.6527832, -74.0934973 4.6524811)",,,,,,,
721329794,721329912,0,58123411,cycleway,False,77.169,"LINESTRING (-74.0927463 4.6527832, -74.0921026 4.6530478)",,,,,,,
721329801,721329836,0,58123411,cycleway,False,89.935,"LINESTRING (-74.09367140000001 4.6525396, -74.0943369 4.6530024)",,,,,,,
721329801,721329854,0,58123411,cycleway,False,15.367,"LINESTRING (-74.09367140000001 4.6525396, -74.0935564 4.6524624)",,,,,,,
721329806,721329876,0,58123411,cycleway,False,32.937,"LINESTRING (-74.0913489 4.6540263, -74.0915018 4.6537723)",,,,,,,
721329806,721329821,0,58123411,cycleway,False,31.512,"LINESTRING (-74.0913489 4.6540263, -74.0912228 4.6542803)",,,,,,,
721329809,5764869823,0,58123411,cycleway,False,40.59,"LINESTRING (-74.0989637 4.6576621, -74.0989302 4.6580256)",,,,,,,
721329809,721329720,0,58123411,cycleway,False,39.91,"LINESTRING (-74.0989637 4.6576621, -74.09903749999999 4.6573108)",,,,,,,
721329813,721329848,0,58123411,cycleway,False,87.916,"LINESTRING (-74.0969681 4.6548497, -74.0976172 4.6553042)",,,,,,,
721329813,721329868,0,58123411,cycleway,False,138.755,"LINESTRING (-74.0969681 4.6548497, -74.09593769999999 4.6541409)",,,,,,,
721329816,721329912,0,58123411,cycleway,False,4.84,"LINESTRING (-74.0920704 4.6530772, -74.0921026 4.6530478)",,,,,,,
721329816,721329857,0,58123411,cycleway,False,17.035,"LINESTRING (-74.0920704 4.6530772, -74.0919604 4.6531842)",,,,,,,
721329821,721329806,0,58123411,cycleway,False,31.512,"LINESTRING (-74.0912228 4.6542803, -74.0913489 4.6540263)",,,,,,,
721329821,7252024926,0,58123411,cycleway,False,113.335,"LINESTRING (-74.0912228 4.6542803, -74.09079989999999 4.6552083)",,,,,,,
721329823,721329916,0,58123411,cycleway,False,26.881,"LINESTRING (-74.0988832 4.6589934, -74.0987518 4.6591966)",,,,,,,
721329823,721329760,0,58123411,cycleway,False,11.681,"LINESTRING (-74.0988832 4.6589934, -74.09891 4.6588918)",,,,,,,
721329827,719469627,0,58123411,cycleway,False,65.108,"LINESTRING (-74.0980303 4.6601189, -74.0976658 4.6605781)",,,,,,,
721329827,721329879,0,58123411,cycleway,False,67.191,"LINESTRING (-74.0980303 4.6601189, -74.0984004 4.6596403)",,,,,,,
721329830,721329720,0,58123411,cycleway,False,30.491,"LINESTRING (-74.0990654 4.657038, -74.09903749999999 4.6573108)",,,,,,,
721329830,721329844,0,58123411,cycleway,False,19.017,"LINESTRING (-74.0990654 4.657038, -74.09904760000001 4.6568679)",,,,,,,
721329834,721329786,0,58123411,cycleway,False,16.821,"LINESTRING (-74.0988626 4.6562406, -74.0989141 4.6563829)",,,,,,,
721329834,721329908,0,58123411,cycleway,False,9.953,"LINESTRING (-74.0988626 4.6562406, -74.0988035 4.6561732)",,,,,,,
721329836,721329739,0,58123411,cycleway,False,116.357,"LINESTRING (-74.0943369 4.6530024, -74.0951979 4.6536012)",,,,,,,
721329836,721329801,0,58123411,cycleway,False,89.935,"LINESTRING (-74.0943369 4.6530024, -74.09367140000001 4.6525396)",,,,,,,
721329841,721329760,0,58123411,cycleway,False,11.301,"LINESTRING (-74.0989074 4.6587902, -74.09891 4.6588918)",,,,,,,
721329841,721329882,0,58123411,cycleway,False,38.762,"LINESTRING (-74.0989074 4.6587902, -74.0989191 4.6584418)",,,,,,,
721329844,721329830,0,58123411,cycleway,False,19.017,"LINESTRING (-74.09904760000001 4.6568679, -74.0990654 4.657038)",,,,,,,
721329844,721329920,0,58123411,cycleway,False,19.358,"LINESTRING (-74.09904760000001 4.6568679, -74.0990248 4.6566953)",,,,,,,
721329848,721329791,0,58123411,cycleway,False,101.582,"LINESTRING (-74.0976172 4.6553042, -74.09835649999999 4.6558442)",,,,,,,
721329848,721329813,0,58123411,cycleway,False,87.916,"LINESTRING (-74.0976172 4.6553042, -74.0969681 4.6548497)",,,,,,,
721329851,721329908,0,58123411,cycleway,False,9.861,"LINESTRING (-74.0987305 4.6561225, -74.0988035 4.6561732)",,,,,,,
721329851,5764939369,0,58123411,cycleway,False,8.376,"LINESTRING (-74.0987305 4.6561225, -74.0986777 4.6560686)",,,,,,,
721329854,721329801,0,58123411,cycleway,False,15.367,"LINESTRING (-74.0935564 4.6524624, -74.09367140000001 4.6525396)",,,,,,,
721329854,721329871,0,58123411,cycleway,False,6.872,"LINESTRING (-74.0935564 4.6524624, -74.0934973 4.6524811)",,,,,,,
721329857,721329816,0,58123411,cycleway,False,17.035,"LINESTRING (-74.0919604 4.6531842, -74.0920704 4.6530772)",,,,,,,
721329857,6707753747,0,58123411,cycleway,False,22.351,"LINESTRING (-74.0919604 4.6531842, -74.0918247 4.6533329)",,,,,,,
721329865,721329920,0,58123411,cycleway,False,21.177,"LINESTRING (-74.0989682 4.6565134, -74.0990248 4.6566953)",,,,,,,
721329865,721329786,0,58123411,cycleway,False,15.701,"LINESTRING (-74.0989682 4.6565134, -74.0989141 4.6563829)",,,,,,,
721329868,721329813,0,58123411,cycleway,False,138.755,"LINESTRING (-74.09593769999999 4.6541409, -74.0969681 4.6548497)",,,,,,,
721329868,721329739,0,58123411,cycleway,False,101.607,"LINESTRING (-74.09593769999999 4.6541409, -74.0951979 4.6536012)",,,,,,,
721329871,721329854,0,58123411,cycleway,False,6.872,"LINESTRING (-74.0934973 4.6524811, -74.0935564 4.6524624)",,,,,,,
721329871,721329794,0,58123411,cycleway,False,89.755,"LINESTRING (-74.0934973 4.6524811, -74.0927463 4.6527832)",,,,,,,
721329876,6707714330,0,58123411,cycleway,False,54.823,"LINESTRING (-74.0915018 4.6537723, -74.0917896 4.6533713)",,,,,,,
721329876,721329806,0,58123411,cycleway,False,32.937,"LINESTRING (-74.0915018 4.6537723, -74.0913489 4.6540263)",,,,,,,
721329879,721329827,0,58123411,cycleway,False,67.191,"LINESTRING (-74.0984004 4.6596403, -74.0980303 4.6601189)",,,,,,,
721329879,721329916,0,58123411,cycleway,False,62.856,"LINESTRING (-74.0984004 4.6596403, -74.0987518 4.6591966)",,,,,,,
721329882,721329841,0,58123411,cycleway,False,38.762,"LINESTRING (-74.0989191 4.6584418, -74.0989074 4.6587902)",,,,,,,
721329882,6532256106,0,58123411,cycleway,False,15.197,"LINESTRING (-74.0989191 4.6584418, -74.0989148 4.6583052)",,,,,,,
721329908,721329834,0,58123411,cycleway,False,9.953,"LINESTRING (-74.0988035 4.6561732, -74.0988626 4.6562406)",,,,,,,
721329908,721329851,0,58123411,cycleway,False,9.861,"LINESTRING (-74.0988035 4.6561732, -74.0987305 4.6561225)",,,,,,,
721329912,721329794,0,58123411,cycleway,False,77.169,"LINESTRING (-74.0921026 4.6530478, -74.0927463 4.6527832)",,,,,,,
721329912,721329816,0,58123411,cycleway,False,4.84,"LINESTRING (-74.0921026 4.6530478, -74.0920704 4.6530772)",,,,,,,
721329916,721329879,0,58123411,cycleway,False,62.856,"LINESTRING (-74.0987518 4.6591966, -74.0984004 4.6596403)",,,,,,,
721329916,721329823,0,58123411,cycleway,False,26.881,"LINESTRING (-74.0987518 4.6591966, -74.0988832 4.6589934)",,,,,,,
721329920,721329844,0,58123411,cycleway,False,19.358,"LINESTRING (-74.0990248 4.6566953, -74.09904760000001 4.6568679)",,,,,,,
721329920,721329865,0,58123411,cycleway,False,21.177,"LINESTRING (-74.0990248 4.6566953, -74.0989682 4.6565134)",,,,,,,
721428205,719469585,0,58065111,cycleway,False,8.329,"LINESTRING (-74.0933984 4.6648946, -74.09332980000001 4.6649252)",,,,,,,
721428205,721428217,0,58065111,cycleway,False,23.003,"LINESTRING (-74.0933984 4.6648946, -74.0935849 4.6648038)",,,,,,,
721428217,721428205,0,58065111,cycleway,False,23.003,"LINESTRING (-74.0935849 4.6648038, -74.0933984 4.6648946)",,,,,,,
721428217,719469641,0,58065111,cycleway,False,31.642,"LINESTRING (-74.0935849 4.6648038, -74.0938404 4.6646768)",,,,,,,
721832272,721832275,0,"[58201769, 747967789]",cycleway,False,2584.0190000000007,"LINESTRING (-74.08559820000001 4.6662558, -74.0858695 4.6658115, -74.08618060000001 4.6653019, -74.0865065 4.6647028, -74.08706789999999 4.6635216, -74.087525 4.6625023, -74.0880046 4.6614548, -74.0880406 4.6613796, -74.08813290000001 4.6611561, -74.0884923 4.6603675, -74.0885674 4.6602205, -74.08862379999999 4.6601643, -74.08871499999999 4.6601322, -74.0888035 4.6601242, -74.0888866 4.6601509, -74.0889483 4.6602124, -74.08902879999999 4.6603247, -74.0890909 4.6604139, -74.0891575 4.6605092, -74.08935870000001 4.6608032, -74.089643 4.661231, -74.08973400000001 4.6613604, -74.0900453 4.6618031, -74.09041000000001 4.6623321, -74.09083390000001 4.6629473, -74.09105390000001 4.6632627, -74.0916493 4.6641716, -74.0916909 4.6642414, -74.0917163 4.664284, -74.0918532 4.6645138, -74.09209629999999 4.6648226, -74.092144 4.6648832, -74.0922144 4.6650196, -74.0923372 4.6652565, -74.0924004 4.6654293, -74.09246779999999 4.66571, -74.09248359999999 4.6658957, -74.0924835 4.6660456, -74.0924637 4.6661683, -74.0924218 4.6664279, -74.0923306 4.6669465, -74.09226080000001 4.6672941, -74.0921723 4.6675079, -74.0920919 4.6676844, -74.09205799999999 4.6677808, -74.0920194 4.6678635, -74.0919778 4.6679301, -74.0918827 4.6680747, -74.0918156 4.6681549, -74.09177270000001 4.6681656, -74.0917525 4.6681926, -74.091711 4.6682484, -74.0917029 4.6683073, -74.0913164 4.6688278, -74.0906943 4.6696018, -74.0906122 4.669704, -74.0903934 4.6699807, -74.0900024 4.6704753, -74.0899732 4.6705139, -74.0896034 4.6710029, -74.0893244 4.6714026, -74.0891092 4.6717431, -74.08905559999999 4.671828, -74.0888222 4.6722245, -74.08857810000001 4.6726433, -74.088182 4.6733179, -74.0880047 4.6736195, -74.0878659 4.6738392)",,,3,,,,
721832275,721832272,0,"[58201769, 747967789]",cycleway,False,2584.019,"LINESTRING (-74.0878659 4.6738392, -74.0880047 4.6736195, -74.088182 4.6733179, -74.08857810000001 4.6726433, -74.0888222 4.6722245, -74.08905559999999 4.671828, -74.0891092 4.6717431, -74.0893244 4.6714026, -74.0896034 4.6710029, -74.0899732 4.6705139, -74.0900024 4.6704753, -74.0903934 4.6699807, -74.0906122 4.669704, -74.0906943 4.6696018, -74.0913164 4.6688278, -74.0917029 4.6683073, -74.091711 4.6682484, -74.0917525 4.6681926, -74.09177270000001 4.6681656, -74.0918156 4.6681549, -74.0918827 4.6680747, -74.0919778 4.6679301, -74.0920194 4.6678635, -74.09205799999999 4.6677808, -74.0920919 4.6676844, -74.0921723 4.6675079, -74.09226080000001 4.6672941, -74.0923306 4.6669465, -74.0924218 4.6664279, -74.0924637 4.6661683, -74.0924835 4.6660456, -74.09248359999999 4.6658957, -74.09246779999999 4.66571, -74.0924004 4.6654293, -74.0923372 4.6652565, -74.0922144 4.6650196, -74.092144 4.6648832, -74.09209629999999 4.6648226, -74.0918532 4.6645138, -74.0917163 4.664284, -74.0916909 4.6642414, -74.0916493 4.6641716, -74.09105390000001 4.6632627, -74.09083390000001 4.6629473, -74.09041000000001 4.6623321, -74.0900453 4.6618031, -74.08973400000001 4.6613604, -74.089643 4.661231, -74.08935870000001 4.6608032, -74.0891575 4.6605092, -74.0890909 4.6604139, -74.08902879999999 4.6603247, -74.0889483 4.6602124, -74.0888866 4.6601509, -74.0888035 4.6601242, -74.08871499999999 4.6601322, -74.08862379999999 4.6601643, -74.0885674 4.6602205, -74.0884923 4.6603675, -74.08813290000001 4.6611561, -74.0880406 4.6613796, -74.0880046 4.6614548, -74.087525 4.6625023, -74.08706789999999 4.6635216, -74.0865065 4.6647028, -74.08618060000001 4.6653019, -74.0858695 4.6658115, -74.08559820000001 4.6662558)",,,3,,,,
722792738,722792772,0,90674609,cycleway,False,50.157,"LINESTRING (-74.0891611 4.6574677, -74.08898050000001 4.6578813)",,,,,,,
722792738,2374398337,0,90674609,cycleway,False,17.216,"LINESTRING (-74.0891611 4.6574677, -74.08922459999999 4.6573264)",,,,,,,
722792740,2374398086,0,90674609,cycleway,False,24.855,"LINESTRING (-74.0870122 4.6567813, -74.08688979999999 4.656594)",,,,,,,
722792740,5754959077,0,90674609,cycleway,False,91.612,"LINESTRING (-74.0870122 4.6567813, -74.0874767 4.6574628)",,,,,,,
722792743,722792796,0,90674609,cycleway,False,8.361,"LINESTRING (-74.0863519 4.655788, -74.0863305 4.6557159)",,,,,,,
722792743,7634401920,0,90674609,cycleway,False,5.921,"LINESTRING (-74.0863519 4.655788, -74.08638139999999 4.6558324)",,,,,,,
722792745,722792790,0,90674609,cycleway,False,12.911,"LINESTRING (-74.0904611 4.6543551, -74.090445 4.6544701)",,,,,,,
722792745,722792758,0,90674609,cycleway,False,9.807,"LINESTRING (-74.0904611 4.6543551, -74.0904611 4.6542669)",,,,,,,
722792746,722792799,0,90674609,cycleway,False,8.829,"LINESTRING (-74.08634120000001 4.6555849, -74.0863841 4.655518)",,,,,,,
722792746,722792783,0,90674609,cycleway,False,6.645,"LINESTRING (-74.08634120000001 4.6555849, -74.0863305 4.6556437)",,,,,,,
722792748,5755009447,0,90674609,cycleway,False,22.381,"LINESTRING (-74.09035919999999 4.6547534, -74.0902657 4.6549318)",,,,,,,
722792748,722792760,0,90674609,cycleway,False,11.588,"LINESTRING (-74.09035919999999 4.6547534, -74.0903994 4.6546572)",,,,,,,
722792749,722792779,0,90674609,cycleway,False,5.352,"LINESTRING (-74.08857500000001 4.6587234, -74.0885328 4.6587468)",,,,,,,
722792749,722792761,0,90674609,cycleway,False,7.944,"LINESTRING (-74.08857500000001 4.6587234, -74.088628 4.6586753)",,,,,,,
722792750,722792800,0,90674609,cycleway,False,7.592,"LINESTRING (-74.0884209 4.6587464, -74.0883582 4.6587189)",,,,,,,
722792750,722792762,0,90674609,cycleway,False,5.469,"LINESTRING (-74.0884209 4.6587464, -74.0884697 4.6587537)",,,,,,,
722792753,5755009443,0,90674609,cycleway,False,19.017,"LINESTRING (-74.08960810000001 4.6564697, -74.08953889999999 4.6566262)",,,,,,,
722792753,722792765,0,90674609,cycleway,False,152.65,"LINESTRING (-74.08960810000001 4.6564697, -74.0901686 4.6552157)",,,,,,,
722792754,5754959077,0,90674609,cycleway,False,45.585,"LINESTRING (-74.0877077 4.657802, -74.0874767 4.6574628)",,,,,,,
722792754,722792766,0,90674609,cycleway,False,116.841,"LINESTRING (-74.0877077 4.657802, -74.08831259999999 4.6586626)",,,,,,,
722792755,722792787,0,90674609,cycleway,False,8.664,"LINESTRING (-74.09028410000001 4.6540824, -74.0903565 4.6541118)",,,,,,,
722792755,722792768,0,90674609,cycleway,False,7.137,"LINESTRING (-74.09028410000001 4.6540824, -74.09021970000001 4.6540824)",,,,,,,
722792756,7634401920,0,90674609,cycleway,False,14.034,"LINESTRING (-74.0864512 4.6559377, -74.08638139999999 4.6558324)",,,,,,,
722792756,2374398086,0,90674609,cycleway,False,87.684,"LINESTRING (-74.0864512 4.6559377, -74.08688979999999 4.656594)",,,,,,,
722792757,722792791,0,90674609,cycleway,False,33.569,"LINESTRING (-74.0888813 4.6581032, -74.0887632 4.6583812)",,,,,,,
722792757,722792772,0,90674609,cycleway,False,27.013,"LINESTRING (-74.0888813 4.6581032, -74.08898050000001 4.6578813)",,,,,,,
722792758,722792745,0,90674609,cycleway,False,9.807,"LINESTRING (-74.0904611 4.6542669, -74.0904611 4.6543551)",,,,,,,
722792758,722792773,0,90674609,cycleway,False,10.338,"LINESTRING (-74.0904611 4.6542669, -74.0904316 4.6541787)",,,,,,,
722792760,722792748,0,90674609,cycleway,False,11.588,"LINESTRING (-74.0903994 4.6546572, -74.09035919999999 4.6547534)",,,,,,,
722792760,722792776,0,90674609,cycleway,False,10.535,"LINESTRING (-74.0903994 4.6546572, -74.0904262 4.6545663)",,,,,,,
722792761,722792749,0,90674609,cycleway,False,7.944,"LINESTRING (-74.088628 4.6586753, -74.08857500000001 4.6587234)",,,,,,,
722792761,722792777,0,90674609,cycleway,False,8.052,"LINESTRING (-74.088628 4.6586753, -74.08866620000001 4.6586137)",,,,,,,
722792762,722792750,0,90674609,cycleway,False,5.469,"LINESTRING (-74.0884697 4.6587537, -74.0884209 4.6587464)",,,,,,,
722792762,722792779,0,90674609,cycleway,False,7.035,"LINESTRING (-74.0884697 4.6587537, -74.0885328 4.6587468)",,,,,,,
722792765,722792753,0,90674609,cycleway,False,152.65,"LINESTRING (-74.0901686 4.6552157, -74.08960810000001 4.6564697)",,,,,,,
722792765,2374397876,0,90674609,cycleway,False,11.41,"LINESTRING (-74.0901686 4.6552157, -74.0902019 4.6551186)",,,,,,,
722792766,722792754,0,90674609,cycleway,False,116.841,"LINESTRING (-74.08831259999999 4.6586626, -74.0877077 4.657802)",,,,,,,
722792766,722792800,0,90674609,cycleway,False,8.046,"LINESTRING (-74.08831259999999 4.6586626, -74.0883582 4.6587189)",,,,,,,
722792768,722792755,0,90674609,cycleway,False,7.137,"LINESTRING (-74.09021970000001 4.6540824, -74.09028410000001 4.6540824)",,,,,,,
722792768,722792785,0,90674609,cycleway,False,10.093,"LINESTRING (-74.09021970000001 4.6540824, -74.0901312 4.6541038)",,,,,,,
722792770,5754959074,0,90674609,cycleway,False,71.782,"LINESTRING (-74.0864914 4.6554352, -74.0870939 4.6551983)",,,,,,,
722792770,722792786,0,90674609,cycleway,False,8.416,"LINESTRING (-74.0864914 4.6554352, -74.086427 4.6554753)",,,,,,,
722792772,722792757,0,90674609,cycleway,False,27.013,"LINESTRING (-74.08898050000001 4.6578813, -74.0888813 4.6581032)",,,,,,,
722792772,722792738,0,90674609,cycleway,False,50.157,"LINESTRING (-74.08898050000001 4.6578813, -74.0891611 4.6574677)",,,,,,,
722792773,722792758,0,90674609,cycleway,False,10.338,"LINESTRING (-74.0904316 4.6541787, -74.0904611 4.6542669)",,,,,,,
722792773,722792787,0,90674609,cycleway,False,11.163,"LINESTRING (-74.0904316 4.6541787, -74.0903565 4.6541118)",,,,,,,
722792775,722792789,0,90674895,cycleway,False,34.397,"LINESTRING (-74.0888922 4.6545895, -74.0886211 4.6547401)",,,,,,,
722792775,2374397711,0,228762625,cycleway,False,18.174,"LINESTRING (-74.0888922 4.6545895, -74.08904200000001 4.654523)",yes,,,,,,
722792776,722792760,0,90674609,cycleway,False,10.535,"LINESTRING (-74.0904262 4.6545663, -74.0903994 4.6546572)",,,,,,,
722792776,722792790,0,90674609,cycleway,False,10.898,"LINESTRING (-74.0904262 4.6545663, -74.090445 4.6544701)",,,,,,,
722792777,722792761,0,90674609,cycleway,False,8.052,"LINESTRING (-74.08866620000001 4.6586137, -74.088628 4.6586753)",,,,,,,
722792777,722792791,0,90674609,cycleway,False,27.999,"LINESTRING (-74.08866620000001 4.6586137, -74.0887632 4.6583812)",,,,,,,
722792779,722792762,0,90674609,cycleway,False,7.035,"LINESTRING (-74.0885328 4.6587468, -74.0884697 4.6587537)",,,,,,,
722792779,722792749,0,90674609,cycleway,False,5.352,"LINESTRING (-74.0885328 4.6587468, -74.08857500000001 4.6587234)",,,,,,,
722792783,722792746,0,90674609,cycleway,False,6.645,"LINESTRING (-74.0863305 4.6556437, -74.08634120000001 4.6555849)",,,,,,,
722792783,722792796,0,90674609,cycleway,False,8.028,"LINESTRING (-74.0863305 4.6556437, -74.0863305 4.6557159)",,,,,,,
722792785,722792768,0,90674609,cycleway,False,10.093,"LINESTRING (-74.0901312 4.6541038, -74.09021970000001 4.6540824)",,,,,,,
722792785,722792798,0,90674609,cycleway,False,25.4,"LINESTRING (-74.0901312 4.6541038, -74.0899273 4.6542081)",,,,,,,
722792786,722792770,0,90674609,cycleway,False,8.416,"LINESTRING (-74.086427 4.6554753, -74.0864914 4.6554352)",,,,,,,
722792786,722792799,0,90674609,cycleway,False,6.719,"LINESTRING (-74.086427 4.6554753, -74.0863841 4.655518)",,,,,,,
722792787,722792773,0,90674609,cycleway,False,11.163,"LINESTRING (-74.0903565 4.6541118, -74.0904316 4.6541787)",,,,,,,
722792787,722792755,0,90674609,cycleway,False,8.664,"LINESTRING (-74.0903565 4.6541118, -74.09028410000001 4.6540824)",,,,,,,
722792789,722792775,0,90674895,cycleway,False,34.397,"LINESTRING (-74.0886211 4.6547401, -74.0888922 4.6545895)",,,,,,,
722792789,722792802,0,90674895,cycleway,False,19.364,"LINESTRING (-74.0886211 4.6547401, -74.08845479999999 4.6547935)",,,,,,,
722792790,722792776,0,90674609,cycleway,False,10.898,"LINESTRING (-74.090445 4.6544701, -74.0904262 4.6545663)",,,,,,,
722792790,722792745,0,90674609,cycleway,False,12.911,"LINESTRING (-74.090445 4.6544701, -74.0904611 4.6543551)",,,,,,,
722792791,722792777,0,90674609,cycleway,False,27.999,"LINESTRING (-74.0887632 4.6583812, -74.08866620000001 4.6586137)",,,,,,,
722792791,722792757,0,90674609,cycleway,False,33.569,"LINESTRING (-74.0887632 4.6583812, -74.0888813 4.6581032)",,,,,,,
722792795,2374397707,0,90674609,cycleway,False,22.899,"LINESTRING (-74.08917169999999 4.6544612, -74.0893746 4.6544223)",,,,,,,
722792795,2374397711,0,90674609,cycleway,False,15.933,"LINESTRING (-74.08917169999999 4.6544612, -74.08904200000001 4.654523)",,,,,,,
722792796,722792783,0,90674609,cycleway,False,8.028,"LINESTRING (-74.0863305 4.6557159, -74.0863305 4.6556437)",,,,,,,
722792796,722792743,0,90674609,cycleway,False,8.361,"LINESTRING (-74.0863305 4.6557159, -74.0863519 4.655788)",,,,,,,
722792798,722792785,0,90674609,cycleway,False,25.4,"LINESTRING (-74.0899273 4.6542081, -74.0901312 4.6541038)",,,,,,,
722792798,262419511,0,90674609,cycleway,False,10.735,"LINESTRING (-74.0899273 4.6542081, -74.08984150000001 4.6542529)",,,,,,,
722792799,722792786,0,90674609,cycleway,False,6.719,"LINESTRING (-74.0863841 4.655518, -74.086427 4.6554753)",,,,,,,
722792799,722792746,0,90674609,cycleway,False,8.829,"LINESTRING (-74.0863841 4.655518, -74.08634120000001 4.6555849)",,,,,,,
