length,coverage,directness,poi_coverage,components,efficiency_global,efficiency_local
1.296114687963803,3.714175906931938,0.99809784470829,0,2,15.17320661515294,0.0
1.3110524503758767,4.522039379003372,0.9980980858704969,0,3,85.88018582498354,0.0
1.4055717829764651,5.440411467051448,0.9980212258034037,0,4,57.92287933086943,0.0
1.8341776114230712,7.632486456818798,0.9938192899756988,0,6,30.316906920725796,0.0
1.8341776114230712,7.632486456818798,0.9938192899756993,0,6,30.316906920725796,0.0
4.173999119275294,17.61642509575492,0.996230022440568,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405694,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405696,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405715,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405686,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405699,0,13,30.20048731505463,0.0
4.173999119275294,17.61642509575492,0.9962300224405706,0,13,30.20048731505463,0.0
4.890112262532181,19.417047544586126,0.9490969401792194,0,14,23.448404696123802,0.0
7.0110462250227545,24.823400197818927,0.809791304661264,0,16,18.523306454132417,0.0
7.0110462250227545,24.823400197818927,0.8097913046612606,0,16,18.523306454132417,0.0
7.4229413189552345,26.338147235316335,0.8103054080414144,0,17,16.57521518862534,0.0
8.306324684120533,26.719291880897345,0.6268323962013508,0,17,16.678388034696432,0.0
8.306324684120533,26.719291880897345,0.6268323962013467,0,17,16.678388034696432,0.0
8.606929580583426,28.030891322489314,0.6270084681966482,0,18,16.82472243181117,0.0
9.120622877927074,29.483977423215897,0.6274756247285648,0,19,16.840938772119593,0.0
9.927054000882231,31.41990609985838,0.6280611170549202,0,20,16.853364733659344,0.0
10.868602056980015,33.28115488221225,0.6468456787290676,0,21,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7351638626422854,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7264297395658496,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.702173415213729,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7319532123196022,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7121918236252265,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7297639557316554,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7086857323213311,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7125823004867365,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7224496864851432,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7216934803934203,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7187004607827443,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7087386794868124,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7002003078982768,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7047855276709067,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7087576831894217,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7150984848105937,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7107024179873058,0,19,16.861617158976944,0.0
51.24184839072731,89.863831387198,0.7181992751388627,0,19,16.861617158976944,0.0
