u,v,key,osmid,highway,oneway,length,geometry,name,maxspeed,access,service,lanes,tunnel
5025899149,5025899153,0,514437745,unclassified,False,443.607,"LINESTRING (107.5153935 47.6874925, 107.5127864 47.6887925, 107.5121856 47.6890453, 107.5117564 47.6893504, 107.5108337 47.6900131)",Arjanchivlan - Erdene,30,,,,
5025899153,5025899149,0,514437745,unclassified,False,443.60699999999997,"LINESTRING (107.5108337 47.6900131, 107.5117564 47.6893504, 107.5121856 47.6890453, 107.5127864 47.6887925, 107.5153935 47.6874925)",Arjanchivlan - Erdene,30,,,,
394532764,1776770702,0,166194521,residential,False,110.963,"LINESTRING (106.9316876 47.9183292, 106.9316696 47.9182917, 106.9316883 47.9181484, 106.9317128 47.918039, 106.9318044 47.9177949, 106.9318143 47.9176166, 106.9318184 47.9174849, 106.9316811 47.9173765)",,20,,,,
480748240,1776770702,0,166194521,residential,False,484.374,"LINESTRING (106.9304771 47.914094, 106.9304036 47.9146657, 106.9303353 47.9151969, 106.9303495 47.9152169, 106.9303769 47.9152329, 106.9307146 47.9152396, 106.930747 47.915251, 106.9307593 47.9152639, 106.9307756 47.9158477, 106.9307422 47.9158942, 106.9305701 47.9160115, 106.9305526 47.9160373, 106.9304915 47.9166241, 106.9305123 47.9166507, 106.9305485 47.9166593, 106.930629 47.9166658, 106.9305637 47.9173111, 106.9305703 47.9173253, 106.9305888 47.917333, 106.9306642 47.9173362, 106.9310769 47.9173516, 106.9316811 47.9173765)",,20,,,,
754491084,5424186717,0,562687722,service,True,79.289,"LINESTRING (106.8757286 47.9035921, 106.8754318 47.9038835, 106.8750354 47.9038799, 106.8749469 47.9038064)",,5,,,,
937575788,937575916,0,80335069,trunk_link,False,22.802,"LINESTRING (106.8422194 47.9120493, 106.842225 47.9119986, 106.842231 47.9119442, 106.8422369 47.9118907, 106.842242 47.9118448)",,20,,,,
937575916,937575788,0,80335069,trunk_link,False,22.802,"LINESTRING (106.842242 47.9118448, 106.8422369 47.9118907, 106.842231 47.9119442, 106.842225 47.9119986, 106.8422194 47.9120493)",,20,,,,
947443904,4140019999,0,412621105,service,False,95.678,"LINESTRING (106.9091835 47.9143381, 106.9092074 47.9142238, 106.9093013 47.9137748, 106.9097331 47.9138108)",,20,destination,,,
1241687174,1252356921,0,598440207,service,False,158.34500000000003,"LINESTRING (106.9110862 47.9025575, 106.9111568 47.9025301, 106.9112366 47.902518, 106.9127682 47.9024749, 106.9127874 47.9024779, 106.9128051 47.9024836, 106.9128205 47.9024919, 106.9128329 47.9025022, 106.9128415 47.9025141, 106.912846 47.902527, 106.9128541 47.9025422, 106.9128673 47.9025556, 106.912885 47.9025666, 106.912906 47.9025744, 106.9131088 47.9026187)",,20,,parking_aisle,,
1252356921,1241687174,0,598440207,service,False,158.34499999999997,"LINESTRING (106.9131088 47.9026187, 106.912906 47.9025744, 106.912885 47.9025666, 106.9128673 47.9025556, 106.9128541 47.9025422, 106.912846 47.902527, 106.9128415 47.9025141, 106.9128329 47.9025022, 106.9128205 47.9024919, 106.9128051 47.9024836, 106.9127874 47.9024779, 106.9127682 47.9024749, 106.9112366 47.902518, 106.9111568 47.9025301, 106.9110862 47.9025575)",,20,,parking_aisle,,
1264935122,2491832806,0,241573298,residential,False,77.92399999999999,"LINESTRING (106.9005036 47.9170811, 106.9003186 47.9170689, 106.9000147 47.9170449, 106.8998109 47.9170233, 106.8997358 47.9170018, 106.8994811 47.916951)",,20,,,,
1268520420,3891884527,0,385851998,residential,False,96.31400000000001,"LINESTRING (106.8507786 47.9168407, 106.850832 47.9166796, 106.8508541 47.9164314, 106.8509032 47.9159801)",Сургуулиуд руу ордог зам,20,,,,
1477522550,1710976188,0,"[241409483, 241409484]",residential,False,232.357,"LINESTRING (106.9311547 47.9141714, 106.9311748 47.9143343, 106.9317059 47.9143792, 106.9318358 47.9144565, 106.9322543 47.9144637, 106.9324259 47.9144385, 106.9326888 47.9144529, 106.9329087 47.9144493, 106.9333111 47.9144421, 106.9333325 47.914683, 106.9334279 47.9146984, 106.9335223 47.9147016, 106.9336535 47.9147082)",,20,,,,
1710976188,1477522550,0,"[241409483, 241409484]",residential,False,232.357,"LINESTRING (106.9336535 47.9147082, 106.9335223 47.9147016, 106.9334279 47.9146984, 106.9333325 47.914683, 106.9333111 47.9144421, 106.9329087 47.9144493, 106.9326888 47.9144529, 106.9324259 47.9144385, 106.9322543 47.9144637, 106.9318358 47.9144565, 106.9317059 47.9143792, 106.9311748 47.9143343, 106.9311547 47.9141714)",,20,,,,
1710976197,1776774436,0,166194653,residential,False,73.339,"LINESTRING (106.9339336 47.9148913, 106.9340341 47.9151315, 106.9340394 47.915196, 106.9340171 47.9152478, 106.9339563 47.9152643, 106.9338906 47.9152654, 106.933589 47.9152414)",,20,,,,
1710976264,1776774436,0,410055481,residential,False,119.22,"LINESTRING (106.9339041 47.916112, 106.9339141 47.9158856, 106.9337102 47.9158784, 106.933721 47.9156142, 106.9335681 47.9155764, 106.933589 47.9152414)",,20,,,,
1731667209,3894623534,0,"[386123934, 386123798]",residential,False,242.79300000000006,"LINESTRING (106.8794077 47.9113116, 106.8792668 47.9113158, 106.8789499 47.9113304, 106.8786955 47.9113424, 106.878183 47.9113623, 106.8781836 47.9116721, 106.8781868 47.9118677, 106.8781713 47.9120433, 106.8781613 47.9120595, 106.8781436 47.9120729, 106.8780186 47.9121239, 106.8779947 47.9121369, 106.8779855 47.9121538, 106.8779953 47.9125993, 106.877995 47.9126613)",,20,,,2,
1776770702,480748240,0,166194521,residential,False,484.37399999999997,"LINESTRING (106.9316811 47.9173765, 106.9310769 47.9173516, 106.9306642 47.9173362, 106.9305888 47.917333, 106.9305703 47.9173253, 106.9305637 47.9173111, 106.930629 47.9166658, 106.9305485 47.9166593, 106.9305123 47.9166507, 106.9304915 47.9166241, 106.9305526 47.9160373, 106.9305701 47.9160115, 106.9307422 47.9158942, 106.9307756 47.9158477, 106.9307593 47.9152639, 106.930747 47.915251, 106.9307146 47.9152396, 106.9303769 47.9152329, 106.9303495 47.9152169, 106.9303353 47.9151969, 106.9304036 47.9146657, 106.9304771 47.914094)",,20,,,,
1776770702,394532764,0,166194521,residential,False,110.96300000000001,"LINESTRING (106.9316811 47.9173765, 106.9318184 47.9174849, 106.9318143 47.9176166, 106.9318044 47.9177949, 106.9317128 47.918039, 106.9316883 47.9181484, 106.9316696 47.9182917, 106.9316876 47.9183292)",,20,,,,
1776770702,1776774436,0,166194653,residential,False,366.99,"LINESTRING (106.9316811 47.9173765, 106.9316375 47.9173489, 106.9315946 47.917277, 106.9315771 47.9171962, 106.9317674 47.9167108, 106.9317834 47.916652, 106.9318519 47.9159883, 106.9324529 47.9160186, 106.9324636 47.9156447, 106.9324744 47.9155009, 106.9325428 47.9154549, 106.9326675 47.9154506, 106.9328928 47.9154667, 106.9329357 47.9154585, 106.9329679 47.9154308, 106.9329786 47.9153085, 106.9329925 47.9152522, 106.9330457 47.9152284, 106.933589 47.9152414)",,20,,,,
1776774436,1710976197,0,166194653,residential,False,73.339,"LINESTRING (106.933589 47.9152414, 106.9338906 47.9152654, 106.9339563 47.9152643, 106.9340171 47.9152478, 106.9340394 47.915196, 106.9340341 47.9151315, 106.9339336 47.9148913)",,20,,,,
1776774436,1776770702,0,166194653,residential,False,366.99,"LINESTRING (106.933589 47.9152414, 106.9330457 47.9152284, 106.9329925 47.9152522, 106.9329786 47.9153085, 106.9329679 47.9154308, 106.9329357 47.9154585, 106.9328928 47.9154667, 106.9326675 47.9154506, 106.9325428 47.9154549, 106.9324744 47.9155009, 106.9324636 47.9156447, 106.9324529 47.9160186, 106.9318519 47.9159883, 106.9317834 47.916652, 106.9317674 47.9167108, 106.9315771 47.9171962, 106.9315946 47.917277, 106.9316375 47.9173489, 106.9316811 47.9173765)",,20,,,,
1776774436,1710976264,0,410055481,residential,False,119.22,"LINESTRING (106.933589 47.9152414, 106.9335681 47.9155764, 106.933721 47.9156142, 106.9337102 47.9158784, 106.9339141 47.9158856, 106.9339041 47.916112)",,20,,,,
1827538524,5816838210,0,"[619300008, 615049347]",residential,False,314.5450000000001,"LINESTRING (106.9321927 47.8899543, 106.9321109 47.8896387, 106.9315725 47.8896973, 106.9309615 47.8897773, 106.930768 47.8898097, 106.930655 47.8898287, 106.9302941 47.8899099, 106.9293862 47.8901713, 106.9293084 47.8901935, 106.9292259 47.8902061, 106.9291413 47.8902084, 106.9289547 47.8902039, 106.9287093 47.8901979, 106.9285074 47.8901922)",,20,,,,
2084990251,2084990372,0,309519204,residential,False,173.59799999999998,"LINESTRING (106.8945278 47.9267353, 106.8946672 47.9269623, 106.8946377 47.9271439, 106.8945525 47.9273263, 106.8943587 47.9277774, 106.8941817 47.9279535, 106.8940771 47.9280676, 106.8940476 47.9281306, 106.8940391 47.9281906)",,20,,,,
2084990372,2084990251,0,309519204,residential,False,173.598,"LINESTRING (106.8940391 47.9281906, 106.8940476 47.9281306, 106.8940771 47.9280676, 106.8941817 47.9279535, 106.8943587 47.9277774, 106.8945525 47.9273263, 106.8946377 47.9271439, 106.8946672 47.9269623, 106.8945278 47.9267353)",,20,,,,
2086204972,3913796450,0,388164738,residential,False,226.899,"LINESTRING (106.9267943 47.9354219, 106.9274045 47.935641, 106.9276275 47.935724, 106.9283743 47.9357382, 106.9285866 47.9357429, 106.9287459 47.9357358, 106.9288123 47.9353791, 106.9292547 47.9353696)",,20,,,,
2088257461,6574816594,0,"[700141154, 700141155]",service,False,250.194,"LINESTRING (106.8871543 47.9031142, 106.8887814 47.9029702, 106.8896236 47.9028896, 106.8904793 47.9028077)",Тээвэрчдийн гудамж,30,,,2,
2371479706,3906544504,0,"[475794356, 475794357, 387356423]",residential,False,219.08599999999998,"LINESTRING (106.9452315 47.9230629, 106.9449377 47.9230847, 106.944911 47.9230724, 106.9448927 47.9230473, 106.9448681 47.9229844, 106.9448357 47.9229476, 106.944797 47.9229324, 106.9447123 47.9229291, 106.9428565 47.9231174, 106.942765 47.923105, 106.9426109 47.923084, 106.9424615 47.9230637)",,20,,,,
2491832806,1264935122,0,241573298,residential,False,77.92399999999999,"LINESTRING (106.8994811 47.916951, 106.8997358 47.9170018, 106.8998109 47.9170233, 106.9000147 47.9170449, 106.9003186 47.9170689, 106.9005036 47.9170811)",,20,,,,
2491832876,2491832952,0,241573299,residential,False,92.23099999999998,"LINESTRING (106.8999896 47.9174235, 106.9002614 47.9174546, 106.9003829 47.9174954, 106.9004616 47.9175433, 106.9007547 47.9177997, 106.9008298 47.9178764, 106.9009034 47.9179226)",,20,,,,
2491832952,2491832876,0,241573299,residential,False,92.231,"LINESTRING (106.9009034 47.9179226, 106.9008298 47.9178764, 106.9007547 47.9177997, 106.9004616 47.9175433, 106.9003829 47.9174954, 106.9002614 47.9174546, 106.8999896 47.9174235)",,20,,,,
2498128243,2498128244,0,242313454,service,False,106.42099999999999,"LINESTRING (106.9140626 47.9177697, 106.9137034 47.9176882, 106.9133469 47.9176221, 106.9131521 47.9176052, 106.9129928 47.9176188, 106.9129017 47.9176459, 106.9128689 47.9177188, 106.9128689 47.9177916)",,20,,emergency_access,,
2498128244,2498128243,0,242313454,service,False,106.42099999999999,"LINESTRING (106.9128689 47.9177916, 106.9128689 47.9177188, 106.9129017 47.9176459, 106.9129928 47.9176188, 106.9131521 47.9176052, 106.9133469 47.9176221, 106.9137034 47.9176882, 106.9140626 47.9177697)",,20,,emergency_access,,
2533551624,3891486828,0,385817188,residential,False,147.102,"LINESTRING (106.8671944 47.9125851, 106.8691463 47.9127813)",,20,,,,
3148658769,3148658770,0,309514997,residential,False,76.258,"LINESTRING (106.9382714 47.9106825, 106.9392925 47.9106391)",,20,,,,
3148658770,3148658769,0,309514997,residential,False,76.258,"LINESTRING (106.9392925 47.9106391, 106.9382714 47.9106825)",,20,,,,
3891486828,2533551624,0,385817188,residential,False,147.102,"LINESTRING (106.8691463 47.9127813, 106.8671944 47.9125851)",,20,,,,
3891884527,1268520420,0,385851998,residential,False,96.314,"LINESTRING (106.8509032 47.9159801, 106.8508541 47.9164314, 106.850832 47.9166796, 106.8507786 47.9168407)",Сургуулиуд руу ордог зам,20,,,,
3891885675,3891885681,0,385852179,residential,False,121.52600000000001,"LINESTRING (106.8544994 47.9161578, 106.8543372 47.9161339, 106.8541494 47.9161124, 106.8535861 47.9160675, 106.8534681 47.9160944, 106.8534359 47.9161106, 106.853342 47.9164683)",Зогсоол орох зам,20,,,,
3891885681,3891885675,0,385852179,residential,False,121.526,"LINESTRING (106.853342 47.9164683, 106.8534359 47.9161106, 106.8534681 47.9160944, 106.8535861 47.9160675, 106.8541494 47.9161124, 106.8543372 47.9161339, 106.8544994 47.9161578)",Зогсоол орох зам,20,,,,
3894619141,3894619142,0,386123636,service,False,52.323,"LINESTRING (106.8812639 47.9113063, 106.881246 47.9108359)",,20,,,,
3894619142,3894619141,0,386123636,service,False,52.323,"LINESTRING (106.881246 47.9108359, 106.8812639 47.9113063)",,20,,,,
3894623534,1731667209,0,"[386123934, 386123798]",residential,False,242.793,"LINESTRING (106.877995 47.9126613, 106.8779953 47.9125993, 106.8779855 47.9121538, 106.8779947 47.9121369, 106.8780186 47.9121239, 106.8781436 47.9120729, 106.8781613 47.9120595, 106.8781713 47.9120433, 106.8781868 47.9118677, 106.8781836 47.9116721, 106.878183 47.9113623, 106.8786955 47.9113424, 106.8789499 47.9113304, 106.8792668 47.9113158, 106.8794077 47.9113116)",,20,,,2,
3894625358,3894625644,0,386124207,residential,False,32.03,"LINESTRING (106.8800062 47.9126391, 106.8800082 47.9125642, 106.880014 47.9123511)",,20,,,,
3894625359,3894625644,0,386124207,residential,False,116.701,"LINESTRING (106.8800453 47.9113018, 106.8800383 47.9114586, 106.880014 47.9123511)",,20,,,,
3894625644,3894625359,0,386124207,residential,False,116.701,"LINESTRING (106.880014 47.9123511, 106.8800383 47.9114586, 106.8800453 47.9113018)",,20,,,,
3894625644,3894625358,0,386124207,residential,False,32.03,"LINESTRING (106.880014 47.9123511, 106.8800082 47.9125642, 106.8800062 47.9126391)",,20,,,,
3894625644,3894625645,0,386124250,unclassified,False,156.228,"LINESTRING (106.880014 47.9123511, 106.881083 47.9123064, 106.8821061 47.9122636)",,20,,,,
3894625645,3894625644,0,386124250,unclassified,False,156.228,"LINESTRING (106.8821061 47.9122636, 106.881083 47.9123064, 106.880014 47.9123511)",,20,,,,
3906443886,5492447168,0,387345559,residential,False,293.161,"LINESTRING (106.9418485 47.9254186, 106.9422182 47.9254276, 106.9430926 47.9253305, 106.9433072 47.9252227, 106.9440072 47.9251292, 106.9441682 47.925033, 106.9443367 47.9249867, 106.9443961 47.9252406, 106.9443693 47.9253305, 106.9445176 47.9258423)",,20,,,,
3906475260,3906475265,0,387350318,residential,False,155.606,"LINESTRING (106.9432946 47.9264241, 106.9429345 47.9260241, 106.9429881 47.9259019, 106.9432593 47.9257217, 106.9435004 47.9256197, 106.9440288 47.9255676)",,20,,,,
3906475265,3906475260,0,387350318,residential,False,155.606,"LINESTRING (106.9440288 47.9255676, 106.9435004 47.9256197, 106.9432593 47.9257217, 106.9429881 47.9259019, 106.9429345 47.9260241, 106.9432946 47.9264241)",,20,,,,
3906544504,2371479706,0,"[475794356, 475794357, 387356423]",residential,False,219.08599999999996,"LINESTRING (106.9424615 47.9230637, 106.9426109 47.923084, 106.942765 47.923105, 106.9428565 47.9231174, 106.9447123 47.9229291, 106.944797 47.9229324, 106.9448357 47.9229476, 106.9448681 47.9229844, 106.9448927 47.9230473, 106.944911 47.9230724, 106.9449377 47.9230847, 106.9452315 47.9230629)",,20,,,,
3910234405,3910234407,0,387790591,residential,False,165.945,"LINESTRING (106.9428725 47.9213808, 106.9433661 47.9213916, 106.9435485 47.9213697, 106.9446371 47.9212389, 106.945072 47.9211867)",,20,,,,
3910234407,3910234405,0,387790591,residential,False,165.945,"LINESTRING (106.945072 47.9211867, 106.9446371 47.9212389, 106.9435485 47.9213697, 106.9433661 47.9213916, 106.9428725 47.9213808)",,20,,,,
3910234753,3910234853,0,387790578,residential,False,48.86,"LINESTRING (106.9423313 47.9235903, 106.9429777 47.9235165)",,20,,,,
3910234755,3910234853,0,387790578,residential,False,134.65699999999998,"LINESTRING (106.9447635 47.9233311, 106.9447317 47.9233344, 106.9443752 47.9233711, 106.9440045 47.9234092, 106.9438227 47.9234279, 106.943122 47.9235, 106.9429777 47.9235165)",,20,,,,
3910234842,3910234853,0,"[387790621, 534905870]",residential,False,229.34699999999998,"LINESTRING (106.9419808 47.9248823, 106.9424654 47.9248538, 106.9428811 47.9247873, 106.9428328 47.9245302, 106.9427497 47.9244979, 106.9426706 47.9240207, 106.9427068 47.9239928, 106.9427269 47.9239497, 106.9427135 47.923858, 106.9429696 47.9238014, 106.9429938 47.9237843, 106.9429777 47.9235165)",,20,,,,
3910234853,3910234753,0,387790578,residential,False,48.86,"LINESTRING (106.9429777 47.9235165, 106.9423313 47.9235903)",,20,,,,
3910234853,3910234755,0,387790578,residential,False,134.65699999999998,"LINESTRING (106.9429777 47.9235165, 106.943122 47.9235, 106.9438227 47.9234279, 106.9440045 47.9234092, 106.9443752 47.9233711, 106.9447317 47.9233344, 106.9447635 47.9233311)",,20,,,,
3910234853,3910234842,0,"[387790621, 534905870]",residential,False,229.34699999999998,"LINESTRING (106.9429777 47.9235165, 106.9429938 47.9237843, 106.9429696 47.9238014, 106.9427135 47.923858, 106.9427269 47.9239497, 106.9427068 47.9239928, 106.9426706 47.9240207, 106.9427497 47.9244979, 106.9428328 47.9245302, 106.9428811 47.9247873, 106.9424654 47.9248538, 106.9419808 47.9248823)",,20,,,,
3910406944,3910422991,0,387808445,residential,False,153.207,"LINESTRING (106.9454942 47.9243397, 106.9475286 47.92414)",,20,,,,
3910422991,3910406944,0,387808445,residential,False,153.207,"LINESTRING (106.9475286 47.92414, 106.9454942 47.9243397)",,20,,,,
3913796450,2086204972,0,388164738,residential,False,226.899,"LINESTRING (106.9292547 47.9353696, 106.9288123 47.9353791, 106.9287459 47.9357358, 106.9285866 47.9357429, 106.9283743 47.9357382, 106.9276275 47.935724, 106.9274045 47.935641, 106.9267943 47.9354219)",,20,,,,
3918420981,3918420983,0,388672558,service,False,162.68199999999996,"LINESTRING (106.9133643 47.9257771, 106.9132089 47.9259811, 106.9131365 47.9261038, 106.9130428 47.9262108, 106.9129555 47.9263035, 106.9128363 47.9264105, 106.9127602 47.926528, 106.9127214 47.9266454, 106.9120062 47.9265616)",,30,,,,
3918420983,3918420981,0,388672558,service,False,162.682,"LINESTRING (106.9120062 47.9265616, 106.9127214 47.9266454, 106.9127602 47.926528, 106.9128363 47.9264105, 106.9129555 47.9263035, 106.9130428 47.9262108, 106.9131365 47.9261038, 106.9132089 47.9259811, 106.9133643 47.9257771)",,30,,,,
4119263456,4119263457,0,410061254,residential,False,32.118,"LINESTRING (106.9342533 47.9158696, 106.9346833 47.915889)",,20,,,,
4119263457,4119263456,0,410061254,residential,False,32.118,"LINESTRING (106.9346833 47.915889, 106.9342533 47.9158696)",,20,,,,
4140019999,947443904,0,412621105,service,False,95.678,"LINESTRING (106.9097331 47.9138108, 106.9093013 47.9137748, 106.9092074 47.9142238, 106.9091835 47.9143381)",,20,destination,,,
4252002996,4504322436,0,441875949,residential,False,110.05799999999999,"LINESTRING (106.9462182 47.9033533, 106.9463924 47.9033591, 106.9464946 47.9033827, 106.9465258 47.9034665, 106.9465338 47.9035809, 106.9465484 47.9041427, 106.9465492 47.9041803)",,20,,,2,
4336508176,4336508177,0,435752666,residential,False,68.887,"LINESTRING (106.8309241 47.9140033, 106.8318449 47.9140572)",34A,20,,,,
4336508177,4336553622,0,435752666,residential,False,6.792,"LINESTRING (106.8318449 47.9140572, 106.8318313 47.9141176)",34A,20,,,,
4336508177,4336508176,0,435752666,residential,False,68.887,"LINESTRING (106.8318449 47.9140572, 106.8309241 47.9140033)",34A,20,,,,
4336508177,4336508179,0,435752667,residential,False,41.094,"LINESTRING (106.8318449 47.9140572, 106.8319468 47.913694)",Garage,20,,,,
4336508178,4336553622,0,435752666,residential,False,65.582,"LINESTRING (106.8317001 47.9147008, 106.8318313 47.9141176)",34A,20,,,,
4336508179,4336508177,0,435752667,residential,False,41.094,"LINESTRING (106.8319468 47.913694, 106.8318449 47.9140572)",Garage,20,,,,
4336508181,4336508182,0,435752669,residential,False,8.243,"LINESTRING (106.8309224 47.9144158, 106.831033 47.9144166)",,20,,,,
4336508182,4336508181,0,435752669,residential,False,8.243,"LINESTRING (106.831033 47.9144166, 106.8309224 47.9144158)",,20,,,,
4336553622,4336508178,0,435752666,residential,False,65.582,"LINESTRING (106.8318313 47.9141176, 106.8317001 47.9147008)",34A,20,,,,
4336553622,4336508177,0,435752666,residential,False,6.792,"LINESTRING (106.8318313 47.9141176, 106.8318449 47.9140572)",34A,20,,,,
4336553622,4336553625,0,435758174,residential,False,75.364,"LINESTRING (106.8318313 47.9141176, 106.8324023 47.9141624, 106.8323943 47.9142128, 106.8327507 47.91425)",,20,,,,
4336553625,4336553622,0,435758174,residential,False,75.364,"LINESTRING (106.8327507 47.91425, 106.8323943 47.9142128, 106.8324023 47.9141624, 106.8318313 47.9141176)",,20,,,,
4336553626,4336553629,0,435758175,residential,False,119.60499999999999,"LINESTRING (106.833443 47.9156264, 106.8335862 47.9149374, 106.8331982 47.9149002, 106.833214 47.9147834)",,20,,,,
4336553629,4336553626,0,435758175,residential,False,119.60499999999999,"LINESTRING (106.833214 47.9147834, 106.8331982 47.9149002, 106.8335862 47.9149374, 106.833443 47.9156264)",,20,,,,
4336553630,4336553635,0,435758176,residential,False,155.093,"LINESTRING (106.8339208 47.9158077, 106.8343292 47.9155969, 106.8350078 47.91563, 106.8352533 47.9156486, 106.835186 47.9159061, 106.8349405 47.9158822)",,20,,,,
4336553635,4336553630,0,435758176,residential,False,155.093,"LINESTRING (106.8349405 47.9158822, 106.835186 47.9159061, 106.8352533 47.9156486, 106.8350078 47.91563, 106.8343292 47.9155969, 106.8339208 47.9158077)",,20,,,,
4336553636,4336553637,0,435758177,residential,False,51.675,"LINESTRING (106.8377526 47.9153272, 106.8370627 47.9152807)",,20,,,,
4336553637,4336553636,0,435758177,residential,False,51.675,"LINESTRING (106.8370627 47.9152807, 106.8377526 47.9153272)",,20,,,,
4336553637,4336553638,0,698299944,service,False,85.5,"LINESTRING (106.8370627 47.9152807, 106.8369371 47.916045)",,20,,,,
4336553637,4336553641,0,435758178,residential,False,252.17499999999998,"LINESTRING (106.8370627 47.9152807, 106.8369123 47.9152696, 106.836884 47.9152564, 106.8368747 47.9152365, 106.8370986 47.9137236, 106.837122 47.9137072, 106.8371571 47.9137022, 106.8379834 47.9137443)",,20,,,,
4336553638,4336553637,0,698299944,service,False,85.5,"LINESTRING (106.8369371 47.916045, 106.8370627 47.9152807)",,20,,,,
4336553641,4336553637,0,435758178,residential,False,252.17499999999998,"LINESTRING (106.8379834 47.9137443, 106.8371571 47.9137022, 106.837122 47.9137072, 106.8370986 47.9137236, 106.8368747 47.9152365, 106.836884 47.9152564, 106.8369123 47.9152696, 106.8370627 47.9152807)",,20,,,,
4336553642,4336553645,0,435758179,residential,False,154.226,"LINESTRING (106.8356324 47.9115352, 106.8355114 47.9117513, 106.8341403 47.9116476, 106.8340948 47.9114183)",,20,,,,
4336553645,4336553642,0,435758179,residential,False,154.226,"LINESTRING (106.8340948 47.9114183, 106.8341403 47.9116476, 106.8355114 47.9117513, 106.8356324 47.9115352)",,20,,,,
4491645169,4504322436,0,441875949,residential,False,63.434,"LINESTRING (106.9465739 47.9047502, 106.9465632 47.9046942, 106.9465597 47.9046473, 106.9465492 47.9041803)",,20,,,2,
4504322436,4504322437,0,453737942,residential,False,22.92,"LINESTRING (106.9465492 47.9041803, 106.9462418 47.9041848)",,20,,,2,yes
4504322436,4252002996,0,441875949,residential,False,110.05799999999999,"LINESTRING (106.9465492 47.9041803, 106.9465484 47.9041427, 106.9465338 47.9035809, 106.9465258 47.9034665, 106.9464946 47.9033827, 106.9463924 47.9033591, 106.9462182 47.9033533)",,20,,,2,
4504322436,4491645169,0,441875949,residential,False,63.434,"LINESTRING (106.9465492 47.9041803, 106.9465597 47.9046473, 106.9465632 47.9046942, 106.9465739 47.9047502)",,20,,,2,
4504322437,4504322436,0,453737942,residential,False,22.92,"LINESTRING (106.9462418 47.9041848, 106.9465492 47.9041803)",,20,,,2,yes
4516498241,4516498250,0,455231687,residential,False,6.014,"LINESTRING (106.8878947 47.919353, 106.8878786 47.9193)",,20,,,2,
4516498250,4516498241,0,455231687,residential,False,6.014,"LINESTRING (106.8878786 47.9193, 106.8878947 47.919353)",,20,,,2,
4867447887,4867447888,0,441130802,service,False,182.007,"LINESTRING (106.8905312 47.9035527, 106.8925815 47.9034855, 106.892929 47.9034741, 106.8929699 47.9034725)",Тээвэрчдийн гудамж,30,,,2,
4867447888,4867447887,0,441130802,service,False,182.007,"LINESTRING (106.8929699 47.9034725, 106.892929 47.9034741, 106.8925815 47.9034855, 106.8905312 47.9035527)",Тээвэрчдийн гудамж,30,,,2,
5043953512,5043953513,0,516732884,residential,False,45.939,"LINESTRING (106.7857656 47.8455865, 106.7862159 47.8458682)",,20,,,2,
5043953513,5043953512,0,516732884,residential,False,45.939,"LINESTRING (106.7862159 47.8458682, 106.7857656 47.8455865)",,20,,,2,
5043953513,5043953513,0,"[516732884, 516732887]",residential,False,161.191,"LINESTRING (106.7862159 47.8458682, 106.7865666 47.8460661, 106.7862135 47.8463416, 106.7861505 47.8463694, 106.7860955 47.846365, 106.785842 47.8462354, 106.7858055 47.8461972, 106.7858326 47.8461526, 106.7861124 47.845941, 106.7862159 47.8458682)",,20,,,2,
5043953513,5043953513,1,"[516732884, 516732887]",residential,False,161.19099999999997,"LINESTRING (106.7862159 47.8458682, 106.7861124 47.845941, 106.7858326 47.8461526, 106.7858055 47.8461972, 106.785842 47.8462354, 106.7860955 47.846365, 106.7861505 47.8463694, 106.7862135 47.8463416, 106.7865666 47.8460661, 106.7862159 47.8458682)",,20,,,2,
5492447168,3906443886,0,387345559,residential,False,293.161,"LINESTRING (106.9445176 47.9258423, 106.9443693 47.9253305, 106.9443961 47.9252406, 106.9443367 47.9249867, 106.9441682 47.925033, 106.9440072 47.9251292, 106.9433072 47.9252227, 106.9430926 47.9253305, 106.9422182 47.9254276, 106.9418485 47.9254186)",,20,,,,
5756090601,5756090615,0,607359943,unclassified,False,218.75899999999996,"LINESTRING (106.8719592 47.9130823, 106.8718916 47.9130448, 106.871784 47.9129992, 106.871755 47.9129992, 106.8717183 47.9130118, 106.8715392 47.9131804, 106.8713965 47.913312, 106.8712662 47.9135214, 106.8712074 47.9136329, 106.8711765 47.9136545, 106.8711215 47.9136626, 106.8710135 47.9136547, 106.8707051 47.9136176, 106.8706765 47.9136005, 106.8706763 47.913579, 106.8707574 47.9134808, 106.8708774 47.9133385, 106.8709583 47.913258, 106.8710366 47.9131921, 106.8711752 47.9130968, 106.8712089 47.9130268)",,20,,,,
5756090615,5756090601,0,607359943,unclassified,False,218.75900000000001,"LINESTRING (106.8712089 47.9130268, 106.8711752 47.9130968, 106.8710366 47.9131921, 106.8709583 47.913258, 106.8708774 47.9133385, 106.8707574 47.9134808, 106.8706763 47.913579, 106.8706765 47.9136005, 106.8707051 47.9136176, 106.8710135 47.9136547, 106.8711215 47.9136626, 106.8711765 47.9136545, 106.8712074 47.9136329, 106.8712662 47.9135214, 106.8713965 47.913312, 106.8715392 47.9131804, 106.8717183 47.9130118, 106.871755 47.9129992, 106.871784 47.9129992, 106.8718916 47.9130448, 106.8719592 47.9130823)",,20,,,,
5816838209,5852504628,0,619300012,residential,False,128.575,"LINESTRING (106.9285511 47.8888493, 106.928555 47.8900056)",,20,,,,
